日期,周期ID,当前价格,持仓数量,当前市值,距上次调仓天数,相对涨跌幅,累计投入,累计净投入,最大回撤
2023-11-20,Cycle_2,3576.32,5.720000000000001,20456.57,21,1.87%,24279.54,23556.91,8.29%
2023-11-20,Cycle_3,3576.32,8.72,31185.54,22,1.21%,35805.77,35805.77,10.20%
2023-11-20,Cycle_4,3576.32,11.95,42737.06,21,1.87%,48482.87,48482.87,15.79%
2023-11-21,Cycle_1,3581.07,2.7799999999999994,9955.37,11,-1.42%,12786.83,11488.55,4.36%
2023-11-21,Cycle_2,3581.07,5.720000000000001,20483.71,22,2.01%,24279.54,23556.91,8.29%
2023-11-21,Cycle_3,3581.07,8.72,31226.91,23,1.34%,35805.77,35805.77,10.20%
2023-11-21,Cycle_4,3581.07,11.95,42793.76,22,2.01%,48482.87,48482.87,15.79%
2023-11-22,Cycle_1,3544.42,2.829999999999999,10030.70,0,0.00%,12964.05,11665.77,4.36%
2023-11-22,Cycle_2,3544.42,5.720000000000001,20274.06,23,0.96%,24279.54,23556.91,8.29%
2023-11-22,Cycle_3,3544.42,8.72,30907.31,24,0.31%,35805.77,35805.77,10.20%
2023-11-22,Cycle_4,3544.42,11.95,42355.77,23,0.96%,48482.87,48482.87,15.79%
2023-11-23,Cycle_1,3561.52,2.829999999999999,10079.10,1,0.48%,12964.05,11665.77,4.36%
2023-11-23,Cycle_2,3561.52,5.720000000000001,20371.90,24,1.45%,24279.54,23556.91,8.29%
2023-11-23,Cycle_3,3561.52,8.72,31056.46,25,0.79%,35805.77,35805.77,10.20%
2023-11-23,Cycle_4,3561.52,11.95,42560.17,24,1.45%,48482.87,48482.87,15.79%
2023-11-24,Cycle_1,3538.01,2.829999999999999,10012.56,2,-0.18%,12964.05,11665.77,4.36%
2023-11-24,Cycle_2,3538.01,5.720000000000001,20237.41,25,0.78%,24279.54,23556.91,8.29%
2023-11-24,Cycle_3,3538.01,8.72,30851.44,26,0.13%,35805.77,35805.77,10.20%
2023-11-24,Cycle_4,3538.01,11.95,42279.20,25,0.78%,48482.87,48482.87,15.79%
2023-11-27,Cycle_1,3511.94,2.829999999999999,9938.80,3,-0.92%,12964.05,11665.77,4.36%
2023-11-27,Cycle_2,3511.94,5.720000000000001,20088.31,26,0.04%,24279.54,23556.91,8.29%
2023-11-27,Cycle_3,3511.94,8.72,30624.14,27,-0.61%,35805.77,35805.77,10.20%
2023-11-27,Cycle_4,3511.94,11.95,41967.71,26,0.04%,48482.87,48482.87,15.79%
2023-11-28,Cycle_1,3518.52,2.829999999999999,9957.42,4,-0.73%,12964.05,11665.77,4.36%
2023-11-28,Cycle_2,3518.52,5.720000000000001,20125.95,27,0.23%,24279.54,23556.91,8.29%
2023-11-28,Cycle_3,3518.52,8.72,30681.52,28,-0.43%,35805.77,35805.77,10.20%
2023-11-28,Cycle_4,3518.52,11.95,42046.35,27,0.23%,48482.87,48482.87,15.79%
2023-11-29,Cycle_1,3488.31,2.829999999999999,9871.91,5,-1.58%,12964.05,11665.77,4.36%
2023-11-29,Cycle_2,3488.31,5.720000000000001,19953.12,28,-0.63%,24279.54,23556.91,8.29%
2023-11-29,Cycle_3,3488.31,8.72,30418.04,29,-1.28%,35805.77,35805.77,10.20%
2023-11-29,Cycle_4,3488.31,11.95,41685.27,28,-0.63%,48482.87,48482.87,15.79%
2023-11-30,Cycle_1,3496.20,2.829999999999999,9894.25,6,-1.36%,12964.05,11665.77,4.36%
2023-11-30,Cycle_2,3496.20,5.720000000000001,19998.28,29,-0.41%,24279.54,23556.91,8.29%
2023-11-30,Cycle_3,3496.20,8.72,30486.89,30,-1.06%,35805.77,35805.77,10.20%
2023-11-30,Cycle_4,3496.20,11.95,41779.62,29,-0.41%,48482.87,48482.87,15.79%
2023-12-01,Cycle_1,3482.88,2.829999999999999,9856.55,7,-1.74%,12964.05,11665.77,4.36%
2023-12-01,Cycle_2,3482.88,5.720000000000001,19922.08,30,-0.79%,24279.54,23556.91,8.29%
2023-12-01,Cycle_3,3482.88,8.72,30370.72,31,-1.43%,35805.77,35805.77,10.20%
2023-12-01,Cycle_4,3482.88,11.95,41620.43,30,-0.79%,48482.87,48482.87,15.79%
2023-12-04,Cycle_1,3460.14,2.899999999999999,10034.40,0,0.00%,13206.26,11907.98,4.36%
2023-12-04,Cycle_2,3460.14,5.720000000000001,19791.99,31,-1.44%,24279.54,23556.91,8.29%
2023-12-04,Cycle_3,3460.14,8.72,30172.40,32,-2.08%,35805.77,35805.77,10.20%
2023-12-04,Cycle_4,3460.14,11.95,41348.65,31,-1.44%,48482.87,48482.87,15.79%
2023-12-05,Cycle_1,3394.26,2.899999999999999,9843.35,1,-1.90%,13206.26,11907.98,4.36%
2023-12-05,Cycle_2,3394.26,5.720000000000001,19415.15,32,-3.31%,24279.54,23556.91,8.29%
2023-12-05,Cycle_3,3394.26,8.72,29597.92,33,-3.94%,35805.77,35805.77,10.20%
2023-12-05,Cycle_4,3394.26,11.95,40561.37,32,-3.31%,48482.87,48482.87,15.79%
2023-12-06,Cycle_1,3399.60,2.899999999999999,9858.83,2,-1.75%,13206.26,11907.98,4.36%
2023-12-06,Cycle_2,3399.60,5.720000000000001,19445.70,33,-3.16%,24279.54,23556.91,8.29%
2023-12-06,Cycle_3,3399.60,8.72,29644.49,34,-3.79%,35805.77,35805.77,10.20%
2023-12-06,Cycle_4,3399.60,11.95,40625.20,33,-3.16%,48482.87,48482.87,15.79%
2023-12-07,Cycle_1,3391.28,2.899999999999999,9834.72,3,-1.99%,13206.26,11907.98,4.36%
2023-12-07,Cycle_2,3391.28,5.720000000000001,19398.13,34,-3.40%,24279.54,23556.91,8.29%
2023-12-07,Cycle_3,3391.28,8.72,29571.98,35,-4.03%,35805.77,35805.77,10.20%
2023-12-07,Cycle_4,3391.28,11.95,40525.82,34,-3.40%,48482.87,48482.87,15.79%
2023-12-08,Cycle_1,3399.46,2.899999999999999,9858.44,4,-1.75%,13206.26,11907.98,4.36%
2023-12-08,Cycle_2,3399.46,5.720000000000001,19444.92,35,-3.17%,24279.54,23556.91,8.29%
2023-12-08,Cycle_3,3399.46,8.72,29643.31,36,-3.79%,35805.77,35805.77,10.20%
2023-12-08,Cycle_4,3399.46,11.95,40623.57,35,-3.17%,48482.87,48482.87,15.79%
2023-12-11,Cycle_1,3419.45,2.899999999999999,9916.42,5,-1.18%,13206.26,11907.98,4.36%
2023-12-11,Cycle_2,3419.45,5.720000000000001,19559.28,36,-2.60%,24279.54,23556.91,8.29%
2023-12-11,Cycle_3,3419.45,8.72,29817.65,37,-3.23%,35805.77,35805.77,10.20%
2023-12-11,Cycle_4,3419.45,11.95,40862.48,36,-2.60%,48482.87,48482.87,15.79%
2023-12-12,Cycle_1,3426.80,2.899999999999999,9937.73,6,-0.96%,13206.26,11907.98,4.36%
2023-12-12,Cycle_2,3426.80,5.720000000000001,19601.31,37,-2.39%,24279.54,23556.91,8.29%
2023-12-12,Cycle_3,3426.80,8.72,29881.72,38,-3.02%,35805.77,35805.77,10.20%
2023-12-12,Cycle_4,3426.80,11.95,40950.30,37,-2.39%,48482.87,48482.87,15.79%
2023-12-13,Cycle_1,3369.61,2.969999999999999,10007.73,0,0.00%,13442.13,12143.85,4.36%
2023-12-13,Cycle_2,3369.61,6.000000000000001,20217.63,0,0.00%,25223.03,24500.40,8.29%
2023-12-13,Cycle_3,3369.61,8.72,29382.96,39,-4.64%,35805.77,35805.77,10.20%
2023-12-13,Cycle_4,3369.61,11.95,40266.78,38,-4.02%,48482.87,48482.87,15.79%
2023-12-14,Cycle_1,3351.96,2.969999999999999,9955.33,1,-0.52%,13442.13,12143.85,4.36%
2023-12-14,Cycle_2,3351.96,6.000000000000001,20111.78,1,-0.52%,25223.03,24500.40,8.29%
2023-12-14,Cycle_3,3351.96,8.72,29229.13,40,-5.14%,35805.77,35805.77,10.20%
2023-12-14,Cycle_4,3351.96,11.95,40055.97,39,-4.52%,48482.87,48482.87,15.79%
2023-12-15,Cycle_1,3341.55,2.969999999999999,9924.41,2,-0.83%,13442.13,12143.85,4.36%
2023-12-15,Cycle_2,3341.55,6.000000000000001,20049.31,2,-0.83%,25223.03,24500.40,8.29%
2023-12-15,Cycle_3,3341.55,8.72,29138.33,41,-5.43%,35805.77,35805.77,10.20%
2023-12-15,Cycle_4,3341.55,11.95,39931.54,40,-4.82%,48482.87,48482.87,15.79%
2023-12-18,Cycle_1,3329.37,2.969999999999999,9888.22,3,-1.19%,13442.13,12143.85,4.36%
2023-12-18,Cycle_2,3329.37,6.000000000000001,19976.19,3,-1.19%,25223.03,24500.40,8.29%
2023-12-18,Cycle_3,3329.37,8.72,29032.07,42,-5.78%,35805.77,35805.77,10.20%
2023-12-18,Cycle_4,3329.37,11.95,39785.92,41,-5.16%,48482.87,48482.87,15.79%
2023-12-19,Cycle_1,3334.04,2.969999999999999,9902.10,4,-1.06%,13442.13,12143.85,4.36%
2023-12-19,Cycle_2,3334.04,6.000000000000001,20004.25,4,-1.06%,25223.03,24500.40,8.29%
2023-12-19,Cycle_3,3334.04,8.72,29072.84,43,-5.65%,35805.77,35805.77,10.20%
2023-12-19,Cycle_4,3334.04,11.95,39841.79,42,-5.03%,48482.87,48482.87,15.79%
2023-12-20,Cycle_1,3297.50,3.0399999999999987,10024.41,0,0.00%,13672.96,12374.68,4.36%
2023-12-20,Cycle_2,3297.50,6.000000000000001,19785.01,5,-2.14%,25223.03,24500.40,8.29%
2023-12-20,Cycle_3,3297.50,8.72,28754.22,44,-6.68%,35805.77,35805.77,10.20%
2023-12-20,Cycle_4,3297.50,11.95,39405.15,43,-6.07%,48482.87,48482.87,15.79%
2023-12-21,Cycle_1,3330.87,3.0399999999999987,10125.84,1,1.01%,13672.96,12374.68,4.36%
2023-12-21,Cycle_2,3330.87,6.000000000000001,19985.22,6,-1.15%,25223.03,24500.40,8.29%
2023-12-21,Cycle_3,3330.87,8.72,29045.18,45,-5.74%,35805.77,35805.77,10.20%
2023-12-21,Cycle_4,3330.87,11.95,39803.89,44,-5.12%,48482.87,48482.87,15.79%
2023-12-22,Cycle_1,3337.23,3.0399999999999987,10145.17,2,1.20%,13672.96,12374.68,4.36%
2023-12-22,Cycle_2,3337.23,6.000000000000001,20023.37,7,-0.96%,25223.03,24500.40,8.29%
2023-12-22,Cycle_3,3337.23,8.72,29100.63,46,-5.56%,35805.77,35805.77,10.20%
2023-12-22,Cycle_4,3337.23,11.95,39879.88,45,-4.94%,48482.87,48482.87,15.79%
2023-12-25,Cycle_1,3347.45,3.0399999999999987,10176.25,3,1.51%,13672.96,12374.68,4.36%
2023-12-25,Cycle_2,3347.45,6.000000000000001,20084.70,8,-0.66%,25223.03,24500.40,8.29%
2023-12-25,Cycle_3,3347.45,8.72,29189.77,47,-5.27%,35805.77,35805.77,10.20%
2023-12-25,Cycle_4,3347.45,11.95,40002.04,46,-4.65%,48482.87,48482.87,15.79%
2023-12-26,Cycle_1,3324.79,3.0399999999999987,10107.36,4,0.83%,13672.96,12374.68,4.36%
2023-12-26,Cycle_2,3324.79,6.000000000000001,19948.74,9,-1.33%,25223.03,24500.40,8.29%
2023-12-26,Cycle_3,3324.79,8.72,28992.17,48,-5.91%,35805.77,35805.77,10.20%
2023-12-26,Cycle_4,3324.79,11.95,39731.24,47,-5.29%,48482.87,48482.87,15.79%
2023-12-27,Cycle_1,3336.36,3.0399999999999987,10142.53,5,1.18%,13672.96,12374.68,4.36%
2023-12-27,Cycle_2,3336.36,6.000000000000001,20018.14,10,-0.99%,25223.03,24500.40,8.29%
2023-12-27,Cycle_3,3336.36,8.72,29093.03,49,-5.58%,35805.77,35805.77,10.20%
2023-12-27,Cycle_4,3336.36,11.95,39869.47,48,-4.96%,48482.87,48482.87,15.79%
2023-12-28,Cycle_1,3414.54,2.949999999999999,10072.89,0,0.00%,13672.96,12067.37,4.36%
2023-12-28,Cycle_2,3414.54,6.000000000000001,20487.24,11,1.33%,25223.03,24500.40,8.29%
2023-12-28,Cycle_3,3414.54,8.72,29774.79,50,-3.37%,35805.77,35805.77,10.20%
2023-12-28,Cycle_4,3414.54,11.95,40803.76,49,-2.74%,48482.87,48482.87,15.79%
2023-12-29,Cycle_1,3431.11,2.949999999999999,10121.77,1,0.49%,13672.96,12067.37,4.36%
2023-12-29,Cycle_2,3431.11,6.000000000000001,20586.66,12,1.83%,25223.03,24500.40,8.29%
2023-12-29,Cycle_3,3431.11,8.72,29919.28,51,-2.90%,35805.77,35805.77,10.20%
2023-12-29,Cycle_4,3431.11,11.95,41001.76,50,-2.26%,48482.87,48482.87,15.79%
2024-01-02,Cycle_1,3386.35,2.949999999999999,9989.74,2,-0.83%,13672.96,12067.37,4.36%
2024-01-02,Cycle_2,3386.35,6.000000000000001,20318.11,13,0.50%,25223.03,24500.40,8.29%
2024-01-02,Cycle_3,3386.35,8.72,29528.99,52,-4.17%,35805.77,35805.77,10.20%
2024-01-02,Cycle_4,3386.35,11.95,40466.91,51,-3.54%,48482.87,48482.87,15.79%
2024-01-03,Cycle_1,3378.30,2.949999999999999,9965.98,3,-1.06%,13672.96,12067.37,4.36%
2024-01-03,Cycle_2,3378.30,6.000000000000001,20269.78,14,0.26%,25223.03,24500.40,8.29%
2024-01-03,Cycle_3,3378.30,8.72,29458.75,53,-4.39%,35805.77,35805.77,10.20%
2024-01-03,Cycle_4,3378.30,11.95,40370.65,52,-3.77%,48482.87,48482.87,15.79%
2024-01-04,Cycle_1,3347.05,2.949999999999999,9873.80,4,-1.98%,13672.96,12067.37,4.36%
2024-01-04,Cycle_2,3347.05,6.000000000000001,20082.31,15,-0.67%,25223.03,24500.40,8.29%
2024-01-04,Cycle_3,3347.05,8.72,29186.29,54,-5.28%,35805.77,35805.77,10.20%
2024-01-04,Cycle_4,3347.05,11.95,39997.27,53,-4.66%,48482.87,48482.87,15.79%
2024-01-05,Cycle_1,3329.11,3.009999999999999,10020.63,0,0.00%,13872.70,12267.12,4.36%
2024-01-05,Cycle_2,3329.11,6.000000000000001,19974.67,16,-1.20%,25223.03,24500.40,8.29%
2024-01-05,Cycle_3,3329.11,8.72,29029.85,55,-5.79%,35805.77,35805.77,10.20%
2024-01-05,Cycle_4,3329.11,11.95,39782.88,54,-5.17%,48482.87,48482.87,15.79%
2024-01-08,Cycle_1,3286.06,3.009999999999999,9891.03,1,-1.29%,13872.70,12267.12,4.36%
2024-01-08,Cycle_2,3286.06,6.000000000000001,19716.34,17,-2.48%,25223.03,24500.40,8.29%
2024-01-08,Cycle_3,3286.06,8.72,28654.41,56,-7.00%,35805.77,35805.77,10.24%
2024-01-08,Cycle_4,3286.06,11.95,39268.37,55,-6.40%,48482.87,48482.87,15.79%
2024-01-09,Cycle_1,3292.50,3.009999999999999,9910.42,2,-1.10%,13872.70,12267.12,4.36%
2024-01-09,Cycle_2,3292.50,6.000000000000001,19755.00,18,-2.29%,25223.03,24500.40,8.29%
2024-01-09,Cycle_3,3292.50,8.72,28710.59,57,-6.82%,35805.77,35805.77,10.24%
2024-01-09,Cycle_4,3292.50,11.95,39345.37,56,-6.21%,48482.87,48482.87,15.79%
2024-01-10,Cycle_1,3277.13,3.009999999999999,9864.16,3,-1.56%,13872.70,12267.12,4.36%
2024-01-10,Cycle_2,3277.13,6.000000000000001,19662.77,19,-2.74%,25223.03,24500.40,8.29%
2024-01-10,Cycle_3,3277.13,8.72,28576.56,58,-7.26%,35805.77,35805.77,10.48%
2024-01-10,Cycle_4,3277.13,11.95,39161.69,57,-6.65%,48482.87,48482.87,15.79%
2024-01-11,Cycle_1,3295.67,3.009999999999999,9919.97,4,-1.00%,13872.70,12267.12,4.36%
2024-01-11,Cycle_2,3295.67,6.000000000000001,19774.03,20,-2.19%,25223.03,24500.40,8.29%
2024-01-11,Cycle_3,3295.67,8.72,28738.26,59,-6.73%,35805.77,35805.77,10.48%
2024-01-11,Cycle_4,3295.67,11.95,39383.28,58,-6.12%,48482.87,48482.87,15.79%
2024-01-12,Cycle_1,3284.17,3.009999999999999,9885.34,5,-1.35%,13872.70,12267.12,4.36%
2024-01-12,Cycle_2,3284.17,6.000000000000001,19705.00,21,-2.54%,25223.03,24500.40,8.29%
2024-01-12,Cycle_3,3284.17,8.72,28637.93,60,-7.06%,35805.77,35805.77,10.48%
2024-01-12,Cycle_4,3284.17,11.95,39245.79,59,-6.45%,48482.87,48482.87,15.79%
2024-01-15,Cycle_1,3280.92,3.009999999999999,9875.57,6,-1.45%,13872.70,12267.12,4.36%
2024-01-15,Cycle_2,3280.92,6.000000000000001,19685.52,22,-2.63%,25223.03,24500.40,8.29%
2024-01-15,Cycle_3,3280.92,8.72,28609.62,61,-7.15%,35805.77,35805.77,10.48%
2024-01-15,Cycle_4,3280.92,11.95,39206.99,60,-6.54%,48482.87,48482.87,15.79%
2024-01-16,Cycle_1,3300.88,3.009999999999999,9935.64,7,-0.85%,13872.70,12267.12,4.36%
2024-01-16,Cycle_2,3300.88,6.000000000000001,19805.26,23,-2.04%,25223.03,24500.40,8.29%
2024-01-16,Cycle_3,3300.88,8.72,28783.64,62,-6.58%,35805.77,35805.77,10.48%
2024-01-16,Cycle_4,3300.88,11.95,39445.47,61,-5.97%,48482.87,48482.87,15.79%
2024-01-17,Cycle_1,3229.08,3.0999999999999988,10010.15,0,0.00%,14163.32,12557.73,4.36%
2024-01-17,Cycle_2,3229.08,6.240000000000001,20149.47,0,0.00%,25998.01,25275.38,8.29%
2024-01-17,Cycle_3,3229.08,9.450000000000001,30514.82,0,0.00%,38163.00,38163.00,10.48%
2024-01-17,Cycle_4,3229.08,11.95,38587.53,62,-8.02%,48482.87,48482.87,15.79%
2024-01-18,Cycle_1,3274.73,3.0999999999999988,10151.66,1,1.41%,14163.32,12557.73,4.36%
2024-01-18,Cycle_2,3274.73,6.240000000000001,20434.31,1,1.41%,25998.01,25275.38,8.29%
2024-01-18,Cycle_3,3274.73,9.450000000000001,30946.19,1,1.41%,38163.00,38163.00,10.48%
2024-01-18,Cycle_4,3274.73,11.95,39133.01,63,-6.72%,48482.87,48482.87,15.79%
2024-01-19,Cycle_1,3269.78,3.0999999999999988,10136.31,2,1.26%,14163.32,12557.73,4.36%
2024-01-19,Cycle_2,3269.78,6.240000000000001,20403.40,2,1.26%,25998.01,25275.38,8.29%
2024-01-19,Cycle_3,3269.78,9.450000000000001,30899.39,2,1.26%,38163.00,38163.00,10.48%
2024-01-19,Cycle_4,3269.78,11.95,39073.83,64,-6.86%,48482.87,48482.87,15.79%
2024-01-22,Cycle_1,3218.90,3.0999999999999988,9978.59,3,-0.32%,14163.32,12557.73,4.36%
2024-01-22,Cycle_2,3218.90,6.240000000000001,20085.95,3,-0.32%,25998.01,25275.38,8.29%
2024-01-22,Cycle_3,3218.90,9.450000000000001,30418.62,3,-0.32%,38163.00,38163.00,10.48%
2024-01-22,Cycle_4,3218.90,11.95,38465.87,65,-8.31%,48482.87,48482.87,15.79%
2024-01-23,Cycle_1,3231.93,3.0999999999999988,10018.99,4,0.09%,14163.32,12557.73,4.36%
2024-01-23,Cycle_2,3231.93,6.240000000000001,20167.26,4,0.09%,25998.01,25275.38,8.29%
2024-01-23,Cycle_3,3231.93,9.450000000000001,30541.77,4,0.09%,38163.00,38163.00,10.48%
2024-01-23,Cycle_4,3231.93,11.95,38621.60,66,-7.94%,48482.87,48482.87,15.79%
2024-01-24,Cycle_1,3277.11,3.0999999999999988,10159.04,5,1.49%,14163.32,12557.73,4.36%
2024-01-24,Cycle_2,3277.11,6.240000000000001,20449.16,5,1.49%,25998.01,25275.38,8.29%
2024-01-24,Cycle_3,3277.11,9.450000000000001,30968.68,5,1.49%,38163.00,38163.00,10.48%
2024-01-24,Cycle_4,3277.11,11.95,39161.45,67,-6.65%,48482.87,48482.87,15.79%
2024-01-25,Cycle_1,3342.92,3.009999999999999,10062.19,0,0.00%,14163.32,12256.87,4.36%
2024-01-25,Cycle_2,3342.92,6.240000000000001,20859.81,6,3.53%,25998.01,25275.38,8.29%
2024-01-25,Cycle_3,3342.92,9.450000000000001,31590.58,6,3.53%,38163.00,38163.00,10.48%
2024-01-25,Cycle_4,3342.92,11.95,39947.88,68,-4.78%,48482.87,48482.87,15.79%
2024-01-26,Cycle_1,3333.82,3.009999999999999,10034.80,1,-0.27%,14163.32,12256.87,4.36%
2024-01-26,Cycle_2,3333.82,6.240000000000001,20803.04,7,3.24%,25998.01,25275.38,8.29%
2024-01-26,Cycle_3,3333.82,9.450000000000001,31504.61,7,3.24%,38163.00,38163.00,10.48%
2024-01-26,Cycle_4,3333.82,11.95,39839.16,69,-5.04%,48482.87,48482.87,15.79%
2024-01-29,Cycle_1,3303.96,3.009999999999999,9944.92,2,-1.17%,14163.32,12256.87,4.36%
2024-01-29,Cycle_2,3303.96,6.240000000000001,20616.71,8,2.32%,25998.01,25275.38,8.29%
2024-01-29,Cycle_3,3303.96,9.450000000000001,31222.43,8,2.32%,38163.00,38163.00,10.48%
2024-01-29,Cycle_4,3303.96,11.95,39482.33,70,-5.89%,48482.87,48482.87,15.79%
2024-01-30,Cycle_1,3245.04,3.0799999999999987,9994.72,0,0.00%,14390.47,12484.02,4.36%
2024-01-30,Cycle_2,3245.04,6.240000000000001,20249.04,9,0.49%,25998.01,25275.38,8.29%
2024-01-30,Cycle_3,3245.04,9.450000000000001,30665.62,9,0.49%,38163.00,38163.00,10.48%
2024-01-30,Cycle_4,3245.04,11.95,38778.21,71,-7.56%,48482.87,48482.87,15.79%
2024-01-31,Cycle_1,3215.35,3.0799999999999987,9903.28,1,-0.91%,14390.47,12484.02,4.36%
2024-01-31,Cycle_2,3215.35,6.240000000000001,20063.80,10,-0.43%,25998.01,25275.38,8.29%
2024-01-31,Cycle_3,3215.35,9.450000000000001,30385.07,10,-0.43%,38163.00,38163.00,10.48%
2024-01-31,Cycle_4,3215.35,11.95,38423.45,72,-8.41%,48482.87,48482.87,15.79%
2024-02-01,Cycle_1,3217.71,3.0799999999999987,9910.55,2,-0.84%,14390.47,12484.02,4.36%
2024-02-01,Cycle_2,3217.71,6.240000000000001,20078.52,11,-0.35%,25998.01,25275.38,8.29%
2024-02-01,Cycle_3,3217.71,9.450000000000001,30407.37,11,-0.35%,38163.00,38163.00,10.48%
2024-02-01,Cycle_4,3217.71,11.95,38451.65,73,-8.34%,48482.87,48482.87,15.79%
