fund_id,fund_nm,qtype,issuer_nm,urls,asset_ratio,lof_type,t0,eval_show,price,pre_close,price_dt,increase_rt,volume,stock_volume,last_time,amount,amount_incr,amount_increase_rt,fund_nav,nav_dt,estimate_value,discount_rt,last_est_dt,last_est_time,ref_increase_rt,est_val_dt,est_val_increase_rt,index_id,index_nm,apply_fee,apply_status,apply_fee_tips,redeem_fee,redeem_status,redeem_fee_tips,m_fee,t_fee,min_amt,money_cd,notes,estimate_value2,discount_rt2,est_val_dt2,est_val_increase_rt2,ref_price,ref_increase_rt2,cal_tips,owned,holded,mt_fee,mt_fee_tips,cal_index_id,est_val_tm2,ref_price2,apply_redeem_status,amount_incr_tips,turnover_rt,last_est_datetime,fund_nm_color,est_val_dt_s,nav_dt_s
513380,恒生科技ETF龙头,A,广发基金,http://www.gffunds.com.cn/funds/?fundcode=513380&fromSearch=1,100.000,INDEX,Y,Y,0.672,0.6650,2025-12-30,1.05%,43140.69,64473.6731,14:59:58,1777878,6300,0.36,0.6616,2025-12-29,0.6728,,2025-12-30,14:59:58,1.74%,2025-12-30,1.69%,Y,恒生科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,5578.38,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：1777878万份；增长：0.36%,3.63%,2025-12-30 14:59:58,恒生科技ETF龙头,25-12-30,25-12-29
159101,港股通科技ETF基金,A,华夏基金,https://www.chinaamc.com/fund/159101/index.shtml,100.000,INDEX,Y,Y,0.938,0.9340,2025-12-30,0.43%,25848.31,27718.5270,15:14:30,280031,2700,0.97,0.9296,2025-12-29,0.9391,,2025-12-30,15:14:30,1.07%,2025-12-30,1.02%,Y,国证港股通科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,3038.18,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：280031万份；增长：0.97%,9.90%,2025-12-30 15:14:30,港股通科技ETF基金,25-12-30,25-12-29
513010,恒生科技30ETF,A,易方达,https://www.efunds.com.cn/fund/513010.shtml,100.000,INDEX,Y,Y,0.760,0.7510,2025-12-30,1.20%,66111.97,87565.8560,14:59:59,3524531,12400,0.35,0.7484,2025-12-29,0.7610,,2025-12-30,14:59:59,1.74%,2025-12-30,1.69%,Y,恒生科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.20,0.05,,HKD,,-,-,-,-,5578.38,-,,0,0,0.25,"管理费：0.20%
托管费：0.05%",,-,-,-,最新份额：3524531万份；增长：0.35%,2.48%,2025-12-30 14:59:59,恒生科技30ETF,25-12-30,25-12-29
501310,价值基金LOF,A,华宝基金,https://www.fsfund.com/fund/501310/fundDetail.shtml,95.000,INDEX,Y,Y,1.340,1.3390,2025-12-30,0.07%,786.76,587.5100,14:57:14,1942,0,0.00,1.3436,2025-12-29,1.3418,,2025-12-30,14:57:14,-0.09%,2025-12-30,-0.13%,Y,标普中国价值,1.20%,开放申购,"100万元以下	1.2%
100万元(含)-200万元	0.6%
200万元(含)以上	每笔1000元",1.50%,开放赎回,"7天以内	1.5%
7天(含)-180天		0.5%
180天(含)-1年	0.25%
1年(含)- 以上	0.0%",0.75,0.15,,HKD,,-,-,-,-,1707.03,-,,0,0,0.90,"管理费：0.75%
托管费：0.15%",,-,-,-,最新份额：1942万份；增长：0.00%,30.25%,2025-12-30 14:57:14,价值基金LOF,25-12-30,25-12-29
513560,香港科技ETF,A,兴银基金,https://www.hffunds.cn/products/zhishu/513560/index.html,100.000,INDEX,Y,Y,1.336,1.3290,2025-12-30,0.53%,6137.91,4615.1200,14:59:58,69339,100,0.14,1.3250,2025-12-29,1.3378,,2025-12-30,14:59:58,1.02%,2025-12-30,0.97%,Y,港股通科技,-,开放申购,,,开放赎回,,0.50,0.10,,HKD,,-,-,-,-,3271.76,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：69339万份；增长：0.14%,6.66%,2025-12-30 14:59:58,香港科技ETF,25-12-30,25-12-29
159118,港股通红利低波ETF基金,A,华夏基金,https://www.chinaamc.com/fund/159118/index.shtml,100.000,INDEX,Y,Y,0.969,0.9670,2025-12-30,0.21%,380.85,394.3312,15:14:33,31068,0,0.00,0.9733,2025-12-29,0.9703,,2025-12-30,15:14:33,-0.26%,2025-12-30,-0.31%,Y,港股通低波红利,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,1314.25,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：31068万份；增长：0.00%,1.27%,2025-12-30 15:14:33,港股通红利低波ETF基金,25-12-30,25-12-29
159545,恒生红利低波ETF,A,易方达,https://www.efunds.com.cn/fund/159545.shtml,100.000,INDEX,Y,Y,1.433,1.4350,2025-12-30,-0.14%,9675.76,6751.4788,15:13:54,529840,14760,2.87,1.4397,2025-12-29,1.4349,,2025-12-30,15:13:54,-0.28%,2025-12-30,-0.33%,Y,恒生港股通高股息低波动,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,4479.81,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：529840万份；增长：2.87%,1.27%,2025-12-30 15:13:54,恒生红利低波ETF,25-12-30,25-12-29
159281,港股通央企红利ETF天弘,A,天弘基金,https://www.thfund.com.cn/fundinfo/159281,100.000,INDEX,Y,Y,0.991,0.9880,2025-12-30,0.30%,2646.92,2678.6353,15:14:45,35523,500,1.43,0.9921,2025-12-29,0.9923,,2025-12-30,15:14:45,0.07%,2025-12-30,0.02%,Y,中证港股通央企红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1168.13,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：35523万份；增长：1.43%,7.54%,2025-12-30 15:14:45,港股通央企红利ETF天弘,25-12-30,25-12-29
162415,美国消费LOF,E,华宝基金,https://www.fsfund.com/fund/162415/fundDetail.shtml,95.000,QDII,Y,Y,3.075,3.0850,2025-12-30,-0.32%,1744.83,568.2747,15:14:27,9163,0,0.00,3.1090,2025-12-26,3.0792,,2025-12-30,15:14:27,-0.97%,2025-12-29,-0.96%,Y,标普可选消费品精选版块指数,1.20%,限10,"100万元以下1.20%
100~200万 0.8%
200~500万 0.4%
500万以上每笔1000元",1.50%,开放赎回,"7日内	1.5%
7日及以上	0.50%",1.00,0.20,,USD,,-,-,-,-,2443.47,-,指数从 2025-12-26 2467.51  到 2025-12-29 2443.47；汇率美元对人民币中间价从 2025-12-26 7.03580  到 2025-12-29 7.03310,0,0,1.20,"管理费：1.00%
托管费：0.20%",IXY.SPI,-,-,-,最新份额：9163万份；增长：0.00%,6.20%,2025-12-30 15:14:27,美国消费LOF,25-12-29,25-12-26
513530,港股通红利ETF,A,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/513530/index.html,95.000,INDEX,Y,Y,1.619,1.6150,2025-12-30,0.25%,11381.69,7037.9891,14:59:53,228194,2950,1.31,1.6212,2025-12-29,1.6213,,2025-12-30,14:59:53,0.06%,2025-12-30,0.01%,Y,港股通高股息,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,4930.94,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：228194万份；增长：1.31%,3.08%,2025-12-30 14:59:53,港股通红利ETF,25-12-30,25-12-29
159220,港股通红利ETF,A,华宝基金,https://www.fsfund.com/fund/159220/fundDetail.shtml,100.000,INDEX,Y,Y,0.601,0.6000,2025-12-30,0.17%,6675.98,11148.1000,15:14:06,54957,0,0.00,0.6038,2025-12-29,0.6019,,2025-12-30,15:14:06,-0.26%,2025-12-30,-0.31%,Y,港股通低波红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1314.25,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：54957万份；增长：0.00%,20.29%,2025-12-30 15:14:06,港股通红利ETF,25-12-30,25-12-29
520890,港股通红利低波ETF,A,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/520890/index.html,100.000,INDEX,Y,Y,1.426,1.4260,2025-12-30,0.00%,2390.94,1675.9100,14:59:19,9501,0,0.00,1.4331,2025-12-29,1.4283,,2025-12-30,14:59:19,-0.28%,2025-12-30,-0.33%,Y,恒生港股通高股息低波动,0.50%,开放申购,不超过0.50%,0.50%,开放赎回,不超过0.50%,0.50,0.10,,HKD,,-,-,-,-,4479.81,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：9501万份；增长：0.00%,17.64%,2025-12-30 14:59:19,港股通红利低波ETF,25-12-30,25-12-29
513830,港股红利ETF,A,嘉实基金,https://www.jsfund.cn/main/fund/513830/fundManager.shtml,100.000,INDEX,Y,Y,1.165,1.1620,2025-12-30,0.26%,556.04,477.5900,14:59:52,12281,0,0.00,1.1668,2025-12-29,1.1669,,2025-12-30,14:59:52,0.06%,2025-12-30,0.01%,Y,港股通高股息,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,4930.94,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：12281万份；增长：0.00%,3.89%,2025-12-30 14:59:52,港股红利ETF,25-12-30,25-12-29
159262,港股通科技ETF,A,广发基金,https://www.gffunds.com.cn/funds/?fundcode=159262,100.000,INDEX,Y,Y,1.068,1.0570,2025-12-30,1.04%,35045.55,32999.3022,15:14:09,874872,13300,1.54,1.0547,2025-12-29,1.0697,,2025-12-30,15:14:09,1.47%,2025-12-30,1.42%,Y,恒生港股通科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,2929.49,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：874872万份；增长：1.54%,3.77%,2025-12-30 15:14:09,港股通科技ETF,25-12-30,25-12-29
164705,恒生LOF,A,汇添富,http://www.99fund.com/main/products/pofund/164705/fundgk.shtml,95.000,INDEX,Y,Y,1.194,1.1850,2025-12-30,0.76%,129.61,109.0500,15:14:03,4762,0,0.00,1.1868,2025-12-29,1.1959,,2025-12-30,15:14:03,0.86%,2025-12-30,0.77%,Y,恒生指数,1.20%,开放申购,"M＜100 万元 1.20% 
100 万元≤M＜300 万元 0.80% 
300 万元≤M＜500 万元 0.40% 
500 万元≤M＜1000 万元 0.20% 
M≥1000 万元  1000 元/笔
（本基金 C 类基金份额仅可通过场外方式申购，且不收取申购费用）",1.50%,开放赎回,"N＜7 日 1.50%
N≥7 日 0.00",0.80,0.20,,HKD,,-,-,-,-,25854.60,-,,0,0,1.00,"管理费：0.80%
托管费：0.20%",,-,-,-,最新份额：4762万份；增长：0.00%,2.29%,2025-12-30 15:14:03,恒生LOF,25-12-30,25-12-29
520630,港股通互联网30ETF,A,广发基金,https://www.gffunds.com.cn/funds/?fundcode=520630,100.000,INDEX,Y,Y,0.973,0.9660,2025-12-30,0.72%,3205.44,3333.6300,14:59:41,35111,0,0.00,0.9677,2025-12-29,0.9749,,2025-12-30,14:59:41,0.80%,2025-12-30,0.75%,Y,港股通互联网,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1018.30,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：35111万份；增长：0.00%,9.49%,2025-12-30 14:59:41,港股通互联网30ETF,25-12-30,25-12-29
513330,恒生互联网ETF,A,华夏基金,http://www.chinaamc.com/fund/513330/index.shtml,100.000,INDEX,Y,Y,0.522,0.5150,2025-12-30,1.36%,223654.77,431429.6271,15:00:00,6685348,2000,0.03,0.5142,2025-12-29,0.5230,,2025-12-30,15:00:00,1.76%,2025-12-30,1.71%,Y,恒生互联,0.50%,开放申购,不超过0.50%,0.50%,开放赎回,不超过0.50%,0.50,0.15,,HKD,,-,-,-,-,2959.78,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：6685348万份；增长：0.03%,6.45%,2025-12-30 15:00:00,恒生互联网ETF,25-12-30,25-12-29
159788,港股通100ETF,A,易方达,https://www.efunds.com.cn/fund/159788.shtml,100.000,INDEX,Y,Y,1.346,1.3320,2025-12-30,1.05%,4373.93,3275.4900,15:14:12,15042,1000,7.12,1.3385,2025-12-29,1.3485,,2025-12-30,15:14:12,0.80%,2025-12-30,0.75%,Y,港股通中国100,0.50%,开放申购,不超过0.5%,0.50%,开放赎回,不超过0.5%,0.15,0.05,,HKD,,-,-,-,-,3813.47,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：15042万份；增长：7.12%,21.78%,2025-12-30 15:14:12,港股通100ETF,25-12-30,25-12-29
159742,恒生科技指数ETF,A,博时基金,https://www.bosera.com/fund/159742.html,100.000,INDEX,Y,Y,0.748,0.7380,2025-12-30,1.36%,20593.71,27733.7900,15:14:48,627293,-100,-0.02,0.7370,2025-12-29,0.7494,,2025-12-30,15:14:48,1.74%,2025-12-30,1.69%,Y,恒生科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.15,,HKD,,-,-,-,-,5578.38,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：627293万份；增长：-0.02%,4.42%,2025-12-30 15:14:48,恒生科技指数ETF,25-12-30,25-12-29
520650,港股通互联网ETF南方,A,南方基金,https://www.nffund.com/new/personal-financing/detail.html?fundCode=520650,100.000,INDEX,Y,Y,0.888,0.8860,2025-12-30,0.23%,628.47,710.3000,14:59:10,27776,400,1.46,0.8832,2025-12-29,0.8898,,2025-12-30,14:59:10,0.80%,2025-12-30,0.75%,Y,中证港股通互联网,-,开放申购,-,-,开放赎回,-,0.30,0.05,,HKD,,-,-,-,-,1018.30,-,,0,0,0.35,"管理费：0.30%
托管费：0.05%",,-,-,-,最新份额：27776万份；增长：1.46%,2.56%,2025-12-30 14:59:10,港股通互联网ETF南方,25-12-30,25-12-29
160140,美国REIT精选LOF,E,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=160140,95.000,QDII,Y,Y,1.294,1.2950,2025-12-30,-0.08%,148.92,115.0533,15:14:45,9246,1,0.01,1.2949,2025-12-26,1.2967,,2025-12-30,15:14:45,0.19%,2025-12-29,0.14%,Y,道琼斯美国精选REIT指数,1.20%,限100万,"M＜100万	1.20
100万≤M＜300万	0.80
300万≤M＜500万	0.50
500万≤M	每笔1000元",1.50%,开放赎回,"N<7日	1.50
7日≤T＜1年	0.50
1年≤T＜2年	0.25
T≥2年	0.00",0.80,0.20,,USD,,-,-,-,-,294.89,-,指数从 2025-12-26 294.33  到 2025-12-29 294.89；汇率美元对人民币中间价从 2025-12-26 7.03580  到 2025-12-29 7.03310,0,0,1.00,"管理费：0.80%
托管费：0.20%",DWRTF,-,-,-,最新份额：9246万份；增长：0.01%,1.24%,2025-12-30 15:14:45,美国REIT精选LOF,25-12-29,25-12-26
501301,香港大盘LOF,A,华宝基金,https://www.fsfund.com/fund/501301/fundDetail.shtml,95.000,INDEX,Y,Y,1.365,1.3540,2025-12-30,0.81%,814.04,599.6757,14:59:43,2106,0,0.00,1.3574,2025-12-29,1.3683,,2025-12-30,14:59:43,0.90%,2025-12-30,0.81%,Y,恒生中国30,1.00%,开放申购,"小于100万元，1.0%  
大于等于100万元，小于200万元，0.6%  
大于等于200万元，每笔1000元
",1.50%,开放赎回,"7日内，1.5%
大于等于7日小于180日，0.50%
大于等于180日小于1年，0.25%
大于等于1年，0.00%",0.75,0.15,,HKD,,-,-,-,-,9534.62,-,,0,0,0.90,"管理费：0.75%
托管费：0.15%",,-,-,-,最新份额：2106万份；增长：0.00%,28.47%,2025-12-30 14:59:43,香港大盘LOF,25-12-30,25-12-29
513900,港股通100ETF,A,华安基金,https://www.huaan.com.cn/funds/513900/index.shtml,100.000,INDEX,Y,Y,1.079,1.0770,2025-12-30,0.19%,1347.81,1253.2300,14:59:54,10998,400,3.77,1.0776,2025-12-29,1.0816,,2025-12-30,14:59:54,0.37%,2025-12-30,0.37%,Y,中华港股通精选100,-,开放申购,-,-,开放赎回,-,0.60,0.10,,CNY,,-,-,-,-,5621.38,-,,0,0,0.70,"管理费：0.60%
托管费：0.10%",,-,-,-,最新份额：10998万份；增长：3.77%,11.40%,2025-12-30 14:59:54,港股通100ETF,25-12-30,25-12-29
159750,香港科技50ETF,A,招商基金,https://www.cmfchina.com/web/fundDetail/159750/index.html,100.000,INDEX,Y,Y,1.032,1.0190,2025-12-30,1.28%,6674.53,6515.6900,15:14:06,147162,0,0.00,1.0189,2025-12-29,1.0345,,2025-12-30,15:14:06,1.58%,2025-12-30,1.53%,Y,港股科技,-,开放申购,-,-,开放赎回,-,0.50,0.15,,HKD,,-,-,-,-,1772.47,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：147162万份；增长：0.00%,4.43%,2025-12-30 15:14:06,香港科技50ETF,25-12-30,25-12-29
159691,港股红利ETF,A,工银瑞信,https://www.icbccs.com.cn/jj/jjxq/159691.html,100.000,INDEX,Y,Y,1.297,1.2820,2025-12-30,1.17%,27505.11,21324.8900,15:14:30,654130,-1800,-0.27,1.2892,2025-12-29,1.3003,,2025-12-30,15:14:30,0.91%,2025-12-30,0.86%,Y,HK高股息,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.45,0.07,,HKD,,-,-,-,-,3466.15,-,,0,0,0.52,"管理费：0.45%
托管费：0.07%",,-,-,-,最新份额：654130万份；增长：-0.27%,3.26%,2025-12-30 15:14:30,港股红利ETF,25-12-30,25-12-29
513890,恒生科技HKETF,A,摩根基金,https://www.cifm.com/fund/513890/,100.000,INDEX,Y,Y,1.121,1.1070,2025-12-30,1.26%,5085.48,4567.8900,14:59:49,78613,0,0.00,1.1053,2025-12-29,1.1240,,2025-12-30,14:59:49,1.74%,2025-12-30,1.69%,Y,恒生科技,-,开放申购,-,-,开放赎回,-,0.50,0.15,,HKD,,-,-,-,-,5578.38,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：78613万份；增长：0.00%,5.81%,2025-12-30 14:59:49,恒生科技HKETF,25-12-30,25-12-29
159280,港股通互联网ETF汇添富,A,汇添富,https://www.99fund.com/main/products/pofund/159280/fundgk.shtml,100.000,INDEX,Y,Y,0.939,0.9310,2025-12-30,0.86%,462.31,495.4609,15:14:42,11572,0,0.00,0.9318,2025-12-29,0.9415,,2025-12-30,15:14:42,1.09%,2025-12-30,1.04%,Y,国证港股通互联网,-,开放申购,-,-,开放赎回,-,0.40,0.10,,HKD,,-,-,-,-,1499.69,-,,0,0,0.50,"管理费：0.40%
托管费：0.10%",,-,-,-,最新份额：11572万份；增长：0.00%,4.28%,2025-12-30 15:14:42,港股通互联网ETF汇添富,25-12-30,25-12-29
159117,港股通红利低波ETF,A,鹏华基金,https://www.phfund.com.cn/fund/fundDetail?ph_param=elg1SW5tc3N1SjVXN0RNV2RTZFBSOEF5YVFMNXVhTmFLWnE2V0NhWGdHVT0=,100.000,INDEX,Y,Y,1.016,1.0170,2025-12-30,-0.10%,383.93,378.5739,15:14:36,14540,-600,-3.96,1.0221,2025-12-29,1.0189,,2025-12-30,15:14:36,-0.26%,2025-12-30,-0.31%,Y,港股通低波红利,-,开放申购,-,-,开放赎回,-,0.30,0.10,,HKD,,-,-,-,-,1314.25,-,,0,0,0.40,"管理费：0.30%
托管费：0.10%",,-,-,-,最新份额：14540万份；增长：-3.96%,2.60%,2025-12-30 15:14:36,港股通红利低波ETF,25-12-30,25-12-29
513320,恒生新经济ETF,A,易方达,https://www.efunds.com.cn/fund/513320.shtml,100.000,INDEX,Y,Y,1.316,1.3100,2025-12-30,0.46%,808.54,617.8800,14:59:38,11301,0,0.00,1.3081,2025-12-29,1.3197,,2025-12-30,14:59:38,0.94%,2025-12-30,0.89%,Y,恒生港股通新经济,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,4337.91,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：11301万份；增长：0.00%,5.47%,2025-12-30 14:59:38,恒生新经济ETF,25-12-30,25-12-29
159712,港股通50ETF,A,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159712,100.000,INDEX,Y,Y,1.290,1.2830,2025-12-30,0.55%,7598.67,5916.8400,15:14:24,12178,7800,178.16,1.2856,2025-12-29,1.2938,,2025-12-30,15:14:24,0.69%,2025-12-30,0.64%,Y,港股通50,0.50%,开放申购,不超过0.5%,0.50%,开放赎回,不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,3907.13,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：12178万份；增长：178.16%,48.59%,2025-12-30 15:14:24,港股通50ETF,25-12-30,25-12-29
159331,红利港股ETF,A,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159331,100.000,INDEX,Y,Y,1.282,1.2800,2025-12-30,0.16%,936.08,729.7691,15:14:00,22269,400,1.83,1.2856,2025-12-29,1.2857,,2025-12-30,15:14:00,0.06%,2025-12-30,0.01%,Y,港股通高股息,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,4930.94,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：22269万份；增长：1.83%,3.28%,2025-12-30 15:14:00,红利港股ETF,25-12-30,25-12-29
159251,港股科技ETF基金,A,万家基金,https://www.wjasset.com/products/etf/159251/index.html,100.000,INDEX,Y,Y,0.972,0.9660,2025-12-30,0.62%,954.11,985.8407,15:14:21,24279,0,0.00,0.9650,2025-12-29,0.9748,,2025-12-30,15:14:21,1.07%,2025-12-30,1.02%,Y,国证港股通科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,3038.18,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：24279万份；增长：0.00%,4.06%,2025-12-30 15:14:21,港股科技ETF基金,25-12-30,25-12-29
159297,港股通创新药ETF南方,A,南方基金,https://www.nffund.com/new/personal-financing/detail.html?fundCode=159297,100.000,INDEX,Y,Y,0.794,0.8020,2025-12-30,-1.00%,4134.91,5230.1413,15:14:39,181542,500,0.28,0.8015,2025-12-29,0.7963,,2025-12-30,15:14:39,-0.60%,2025-12-30,-0.65%,Y,国证港股通创新药,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,1894.41,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：181542万份；增长：0.28%,2.88%,2025-12-30 15:14:39,港股通创新药ETF南方,25-12-30,25-12-29
520560,香港大盘30ETF,A,华宝基金,https://www.fsfund.com/fund/520560/fundDetail.shtml,100.000,INDEX,Y,Y,0.927,0.9230,2025-12-30,0.43%,2011.44,2176.6300,14:59:23,87842,800,0.92,0.9220,2025-12-29,0.9298,,2025-12-30,14:59:23,0.90%,2025-12-30,0.85%,Y,恒生中国30,-,开放申购,,-,开放赎回,,0.50,0.10,,HKD,,-,-,-,-,9534.62,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：87842万份；增长：0.92%,2.48%,2025-12-30 14:59:23,香港大盘30ETF,25-12-30,25-12-29
159568,港股互联网ETF,A,博时基金,https://www.bosera.com/fund/159568.html,100.000,INDEX,Y,Y,1.673,1.6640,2025-12-30,0.54%,7462.02,4482.8900,15:14:21,25486,0,0.00,1.6656,2025-12-29,1.6781,,2025-12-30,15:14:21,0.80%,2025-12-30,0.75%,Y,港股通互联网,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.10,,HKD,,-,-,-,-,1018.30,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：25486万份；增长：0.00%,17.59%,2025-12-30 15:14:21,港股互联网ETF,25-12-30,25-12-29
520840,港股通恒生科技ETF,A,华安基金,https://www.huaan.com.cn/funds/520840/index.shtml,100.000,INDEX,Y,Y,0.943,0.9360,2025-12-30,0.75%,4749.93,5055.8400,14:58:56,115305,0,0.00,0.9326,2025-12-29,0.9458,,2025-12-30,14:58:56,1.47%,2025-12-30,1.42%,Y,恒生港股通科技,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,2929.49,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：115305万份；增长：0.00%,4.38%,2025-12-30 14:58:56,港股通恒生科技ETF,25-12-30,25-12-29
159266,港股通央企红利ETF,A,永赢基金,https://www.maxwealthfund.com/fundProduct?fundCode=159266,100.000,INDEX,Y,Y,0.993,0.9880,2025-12-30,0.51%,1214.17,1226.6105,15:14:21,66171,0,0.00,0.9958,2025-12-29,0.9960,,2025-12-30,15:14:21,0.07%,2025-12-30,0.02%,Y,中证港股通央企红利,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1168.13,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：66171万份；增长：0.00%,1.85%,2025-12-30 15:14:21,港股通央企红利ETF,25-12-30,25-12-29
513180,恒生科技指数ETF,A,华夏基金,http://www.chinaamc.com/fund/513180/index.shtml,100.000,INDEX,Y,Y,0.742,0.7340,2025-12-30,1.09%,372678.57,505146.0197,15:00:00,6659976,10400,0.16,0.7318,2025-12-29,0.7442,,2025-12-30,15:00:00,1.74%,2025-12-30,1.69%,Y,恒生科技,0.50%,开放申购,最高不超过0.5%,0.50%,开放赎回,最高不超过0.5%,0.50,0.15,,HKD,,-,-,-,-,5578.38,-,,0,0,0.65,"管理费：0.50%
托管费：0.15%",,-,-,-,最新份额：6659976万份；增长：0.16%,7.58%,2025-12-30 15:00:00,恒生科技指数ETF,25-12-30,25-12-29
513770,港股互联网ETF,A,华宝基金,https://www.fsfund.com/fund/513770/fundDetail.shtml,100.000,INDEX,Y,Y,0.524,0.5220,2025-12-30,0.38%,62954.14,120325.7500,14:59:59,2352114,6800,0.29,0.5218,2025-12-29,0.5257,,2025-12-30,14:59:59,0.80%,2025-12-30,0.75%,Y,港股通互联网,-,开放申购,-,-,开放赎回,-,0.50,0.10,,HKD,,-,-,-,-,1018.30,-,,0,0,0.60,"管理费：0.50%
托管费：0.10%",,-,-,-,最新份额：2352114万份；增长：0.29%,5.12%,2025-12-30 14:59:59,港股互联网ETF,25-12-30,25-12-29
513260,恒生科技ETF基金,A,汇添富,https://www.99fund.com/main/products/pofund/513260/fundgk.shtml,100.000,INDEX,Y,Y,1.416,1.3970,2025-12-30,1.36%,39844.11,28358.2510,14:59:59,511524,0,0.00,1.3969,2025-12-29,1.4205,,2025-12-30,14:59:59,1.74%,2025-12-30,1.69%,Y,恒生科技,-,开放申购,-,-,开放赎回,-,0.15,0.05,,HKD,,-,-,-,-,5578.38,-,,0,0,0.20,"管理费：0.15%
托管费：0.05%",,-,-,-,最新份额：511524万份；增长：0.00%,5.54%,2025-12-30 14:59:59,恒生科技ETF基金,25-12-30,25-12-29
