日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2023-07-04,3899.01,11.13,0.2095,85778.22,18265.77,104043.99,0.8244,0.80
2023-07-05,3868.81,11.04,0.1762,85113.82,18265.77,103379.59,0.8233,0.90
2023-07-06,3842.75,10.97,0.1540,92226.00,10551.32,102777.32,0.8973,0.90
2023-07-07,3825.70,10.93,0.1429,91816.80,10551.32,102368.12,0.8969,0.90
2023-07-10,3844.33,10.96,0.1492,92263.92,10551.32,102815.24,0.8974,0.90
2023-07-11,3869.49,11.02,0.1722,92867.76,10551.32,103419.08,0.8980,0.90
2023-07-12,3843.44,10.95,0.1468,92242.56,10551.32,102793.88,0.8974,0.90
2023-07-13,3898.42,11.12,0.2095,93562.08,10551.32,104113.40,0.8987,0.80
2023-07-14,3899.10,11.12,0.2095,85780.20,18360.13,104140.33,0.8237,0.80
2023-07-17,3867.17,10.99,0.1651,85077.74,18360.13,103437.87,0.8225,0.90
2023-07-18,3854.94,10.94,0.1460,92518.56,10617.66,103136.22,0.8971,0.90
2023-07-19,3850.87,10.94,0.1460,92420.88,10617.66,103038.54,0.8970,0.90
2023-07-20,3823.69,10.86,0.1302,91768.56,10617.66,102386.22,0.8963,0.90
2023-07-21,3821.91,10.85,0.1278,91725.84,10617.66,102343.50,0.8963,0.90
2023-07-24,3805.22,10.82,0.1230,91325.28,10617.66,101942.94,0.8958,0.90
2023-07-25,3915.12,11.11,0.2095,93962.88,10617.66,104580.54,0.8985,0.80
2023-07-26,3907.01,11.07,0.1929,85954.22,18433.61,104387.83,0.8234,0.90
2023-07-27,3902.35,11.07,0.1929,93656.40,10604.76,104261.16,0.8983,0.90
2023-07-28,3992.74,11.33,0.2889,95825.76,10604.76,106430.52,0.9004,0.80
2023-07-31,4014.63,11.36,0.3016,88321.86,18642.14,106964.00,0.8257,0.80
2023-08-01,3998.00,11.34,0.2929,87956.00,18642.14,106598.14,0.8251,0.80
2023-08-02,3969.90,11.21,0.2532,87337.80,18642.14,105979.94,0.8241,0.80
2023-08-03,4004.98,11.29,0.2794,88109.56,18642.14,106751.70,0.8254,0.80
2023-08-04,4020.58,11.36,0.3040,88452.76,18642.14,107094.90,0.8259,0.80
2023-08-07,3990.15,11.28,0.2770,87783.30,18642.14,106425.44,0.8248,0.80
2023-08-08,3979.73,11.26,0.2714,87554.06,18642.14,106196.20,0.8245,0.80
2023-08-09,3967.57,11.23,0.2595,87286.54,18642.14,105928.68,0.8240,0.80
2023-08-10,3975.72,11.26,0.2722,87465.84,18642.14,106107.98,0.8243,0.80
2023-08-11,3884.25,11.02,0.1778,85453.50,18642.14,104095.64,0.8209,0.90
2023-08-14,3855.91,10.94,0.1484,92541.84,10959.98,103501.82,0.8941,0.90
2023-08-15,3846.54,10.93,0.1452,92316.96,10959.98,103276.94,0.8939,0.90
2023-08-16,3818.33,10.84,0.1278,91639.92,10959.98,102599.90,0.8932,0.90
2023-08-17,3831.10,10.85,0.1294,91946.40,10959.98,102906.38,0.8935,0.90
2023-08-18,3784.00,10.75,0.1079,90816.00,10959.98,101775.98,0.8923,0.90
2023-08-21,3729.56,10.62,0.0833,89509.44,10959.98,100469.42,0.8909,1.00
2023-08-22,3758.23,10.75,0.1087,97713.98,3463.46,101177.44,0.9658,0.90
2023-08-23,3696.63,10.62,0.0833,92415.75,7215.04,99630.79,0.9276,1.00
2023-08-24,3723.43,10.66,0.0944,96809.18,3503.32,100312.50,0.9651,1.00
2023-08-25,3709.15,10.63,0.0873,96437.90,3503.32,99941.22,0.9649,1.00
2023-08-28,3752.62,10.84,0.1325,97568.12,3503.32,101071.44,0.9653,0.90
2023-08-29,3790.11,10.87,0.1421,94752.75,7246.18,101998.93,0.9290,0.90
2023-08-30,3788.51,10.95,0.1603,94712.75,7246.18,101958.93,0.9289,0.90
2023-08-31,3765.27,10.99,0.1794,94131.75,7246.18,101377.93,0.9285,0.90
2023-09-01,3791.49,11.05,0.2016,94787.25,7246.18,102033.43,0.9290,0.80
2023-09-04,3848.95,11.22,0.2690,84676.90,18684.58,103361.48,0.8192,0.80
2023-09-05,3820.32,11.13,0.2357,84047.04,18684.58,102731.62,0.8181,0.80
2023-09-06,3812.03,11.12,0.2294,83864.66,18684.58,102549.24,0.8178,0.80
2023-09-07,3758.47,11.00,0.1857,82686.34,18684.58,101370.92,0.8157,0.90
2023-09-08,3739.99,10.96,0.1643,89759.76,11188.90,100948.66,0.8892,0.90
2023-09-11,3767.54,11.03,0.1952,90420.96,11188.90,101609.86,0.8899,0.90
2023-09-12,3760.60,11.01,0.1905,90254.40,11188.90,101443.30,0.8897,0.90
2023-09-13,3736.65,10.97,0.1714,89679.60,11188.90,100868.50,0.8891,0.90
2023-09-14,3733.51,11.00,0.1873,89604.24,11188.90,100793.14,0.8890,0.90
2023-09-15,3708.78,10.93,0.1532,89010.72,11188.90,100199.62,0.8883,0.90
2023-09-18,3727.71,10.96,0.1651,89465.04,11188.90,100653.94,0.8888,0.90
2023-09-19,3720.50,10.98,0.1794,89292.00,11188.90,100480.90,0.8886,0.90
2023-09-20,3705.69,10.95,0.1611,88936.56,11188.90,100125.46,0.8883,0.90
2023-09-21,3672.44,10.86,0.1389,88138.56,11188.90,99327.46,0.8874,0.90
2023-09-22,3738.93,11.02,0.1968,89734.32,11188.90,100923.22,0.8891,0.90
2023-09-25,3714.60,10.96,0.1667,89150.40,11188.90,100339.30,0.8885,0.90
2023-09-26,3692.89,10.90,0.1508,88629.36,11188.90,99818.26,0.8879,0.90
2023-09-27,3700.50,10.90,0.1508,88812.00,11188.90,100000.90,0.8881,0.90
2023-09-28,3689.52,10.87,0.1429,88548.48,11188.90,99737.38,0.8878,0.90
2023-10-09,3684.73,10.87,0.1429,88433.52,11188.90,99622.42,0.8877,0.90
2023-10-10,3657.13,10.79,0.1167,87771.12,11188.90,98960.02,0.8869,0.90
2023-10-11,3667.55,10.81,0.1238,88021.20,11188.90,99210.10,0.8872,0.90
2023-10-12,3702.38,10.94,0.1635,88857.12,11188.90,100046.02,0.8882,0.90
2023-10-13,3663.41,10.88,0.1492,87921.84,11188.90,99110.74,0.8871,0.90
2023-10-16,3626.60,10.81,0.1238,87038.40,11188.90,98227.30,0.8861,0.90
2023-10-17,3639.40,10.88,0.1500,87345.60,11188.90,98534.50,0.8864,0.90
2023-10-18,3610.58,10.82,0.1302,86653.92,11188.90,97842.82,0.8856,0.90
2023-10-19,3533.54,10.59,0.0754,84804.96,11188.90,95993.86,0.8834,1.00
2023-10-20,3510.59,10.50,0.0579,94785.93,633.33,95419.26,0.9934,1.00
2023-10-23,3474.24,10.40,0.0460,93804.48,633.33,94437.81,0.9933,1.00
2023-10-24,3487.13,10.40,0.0460,94152.51,633.33,94785.84,0.9933,1.00
2023-10-25,3504.46,10.38,0.0437,94620.42,633.33,95253.75,0.9934,1.00
2023-10-26,3514.14,10.46,0.0563,94881.78,633.33,95515.11,0.9934,1.00
2023-10-27,3562.39,10.54,0.0714,96184.53,633.33,96817.86,0.9935,1.00
2023-10-30,3583.77,10.59,0.0802,96761.79,633.33,97395.12,0.9935,1.00
2023-10-31,3572.51,10.64,0.0968,96457.77,633.33,97091.10,0.9935,1.00
2023-11-01,3571.03,10.66,0.1024,96417.81,633.33,97051.14,0.9935,0.90
2023-11-02,3554.19,10.63,0.0937,88854.75,7793.11,96647.86,0.9194,1.00
2023-11-03,3584.14,10.69,0.1111,96771.78,675.69,97447.47,0.9931,0.90
2023-11-06,3632.61,10.75,0.1206,90815.25,7891.97,98707.22,0.9200,0.90
2023-11-07,3619.76,10.72,0.1183,90494.00,7891.97,98385.97,0.9198,0.90
2023-11-08,3611.07,10.69,0.1111,90276.75,7891.97,98168.72,0.9196,0.90
2023-11-09,3612.83,10.72,0.1190,90320.75,7891.97,98212.72,0.9196,0.90
2023-11-10,3586.49,10.67,0.1087,89662.25,7891.97,97554.22,0.9191,0.90
2023-11-13,3579.41,10.65,0.1016,89485.25,7891.97,97377.22,0.9190,0.90
2023-11-14,3582.06,10.66,0.1040,89551.50,7891.97,97443.47,0.9190,0.90
2023-11-15,3607.25,10.73,0.1238,90181.25,7891.97,98073.22,0.9195,0.90
2023-11-16,3572.36,10.65,0.1016,89309.00,7891.97,97200.97,0.9188,0.90
2023-11-17,3568.07,10.62,0.0897,89201.75,7891.97,97093.72,0.9187,1.00
2023-11-20,3576.32,10.64,0.0984,96560.64,752.15,97312.79,0.9923,1.00
2023-11-21,3581.07,10.66,0.1063,96688.89,752.15,97441.04,0.9923,0.90
2023-11-22,3544.42,10.58,0.0786,88610.50,7890.68,96501.18,0.9182,1.00
2023-11-23,3561.52,10.62,0.0905,96161.04,807.44,96968.48,0.9917,1.00
2023-11-24,3538.01,10.57,0.0762,95526.27,807.44,96333.71,0.9916,1.00
2023-11-27,3511.94,10.49,0.0603,94822.38,807.44,95629.82,0.9916,1.00
2023-11-28,3518.52,10.50,0.0619,95000.04,807.44,95807.48,0.9916,1.00
2023-11-29,3488.31,10.42,0.0484,94184.37,807.44,94991.81,0.9915,1.00
2023-11-30,3496.20,10.48,0.0595,94397.40,807.44,95204.84,0.9915,1.00
2023-12-01,3482.88,10.46,0.0571,94037.76,807.44,94845.20,0.9915,1.00
2023-12-04,3460.14,10.40,0.0468,93423.78,807.44,94231.22,0.9914,1.00
2023-12-05,3394.26,10.23,0.0222,91645.02,807.44,92452.46,0.9913,1.00
2023-12-06,3399.60,10.20,0.0183,91789.20,807.44,92596.64,0.9913,1.00
2023-12-07,3391.28,10.19,0.0175,91564.56,807.44,92372.00,0.9913,1.00
2023-12-08,3399.46,10.22,0.0214,91785.42,807.44,92592.86,0.9913,1.00
2023-12-11,3419.45,10.28,0.0294,92325.15,807.44,93132.59,0.9913,1.00
2023-12-12,3426.80,10.32,0.0373,92523.60,807.44,93331.04,0.9913,1.00
2023-12-13,3369.61,10.18,0.0175,90979.47,807.44,91786.91,0.9912,1.00
2023-12-14,3351.96,10.13,0.0135,90502.92,807.44,91310.36,0.9912,1.00
2023-12-15,3341.55,10.09,0.0119,90221.85,807.44,91029.29,0.9911,1.00
2023-12-18,3329.37,10.09,0.0119,89892.99,807.44,90700.43,0.9911,1.00
2023-12-19,3334.04,10.11,0.0151,90019.08,807.44,90826.52,0.9911,1.00
2023-12-20,3297.50,10.02,0.0079,89032.50,807.44,89839.94,0.9910,1.00
2023-12-21,3330.87,10.08,0.0119,89933.49,807.44,90740.93,0.9911,1.00
2023-12-22,3337.23,10.12,0.0175,90105.21,807.44,90912.65,0.9911,1.00
2023-12-25,3347.45,10.16,0.0206,90381.15,807.44,91188.59,0.9911,1.00
2023-12-26,3324.79,10.12,0.0175,89769.33,807.44,90576.77,0.9911,1.00
2023-12-27,3336.36,10.18,0.0246,90081.72,807.44,90889.16,0.9911,1.00
2023-12-28,3414.54,10.33,0.0468,92192.58,807.44,93000.02,0.9913,1.00
2023-12-29,3431.11,10.38,0.0579,92639.97,807.44,93447.41,0.9914,1.00
2024-01-02,3386.35,10.37,0.0556,91431.45,807.44,92238.89,0.9912,1.00
2024-01-03,3378.30,10.31,0.0452,91214.10,807.44,92021.54,0.9912,1.00
2024-01-04,3347.05,10.27,0.0381,90370.35,807.44,91177.79,0.9911,1.00
2024-01-05,3329.11,10.22,0.0302,89885.97,807.44,90693.41,0.9911,1.00
2024-01-08,3286.06,10.12,0.0175,88723.62,807.44,89531.06,0.9910,1.00
2024-01-09,3292.50,10.12,0.0175,88897.50,807.44,89704.94,0.9910,1.00
2024-01-10,3277.13,10.06,0.0111,88482.51,807.44,89289.95,0.9910,1.00
2024-01-11,3295.67,10.05,0.0111,88983.09,807.44,89790.53,0.9910,1.00
2024-01-12,3284.17,10.04,0.0103,88672.59,807.44,89480.03,0.9910,1.00
2024-01-15,3280.92,10.06,0.0127,88584.84,807.44,89392.28,0.9910,1.00
2024-01-16,3300.88,10.12,0.0206,89123.76,807.44,89931.20,0.9910,1.00
2024-01-17,3229.08,9.93,0.0032,87185.16,807.44,87992.60,0.9908,1.00
2024-01-18,3274.73,10.03,0.0095,88417.71,807.44,89225.15,0.9910,1.00
2024-01-19,3269.78,10.01,0.0087,88284.06,807.44,89091.50,0.9909,1.00
2024-01-22,3218.90,9.89,0.0016,86910.30,807.44,87717.74,0.9908,1.00
2024-01-23,3231.93,9.91,0.0032,87262.11,807.44,88069.55,0.9908,1.00
2024-01-24,3277.11,10.09,0.0206,88481.97,807.44,89289.41,0.9910,1.00
2024-01-25,3342.92,10.34,0.0619,90258.84,807.44,91066.28,0.9911,1.00
2024-01-26,3333.82,10.38,0.0722,90013.14,807.44,90820.58,0.9911,1.00
2024-01-29,3303.96,10.35,0.0667,89206.92,807.44,90014.36,0.9910,1.00
2024-01-30,3245.04,10.19,0.0365,87616.08,807.44,88423.52,0.9909,1.00
2024-01-31,3215.35,10.16,0.0317,86814.45,807.44,87621.89,0.9908,1.00
2024-02-01,3217.71,10.11,0.0246,86878.17,807.44,87685.61,0.9908,1.00
2024-02-02,3179.63,10.06,0.0167,85850.01,807.44,86657.45,0.9907,1.00
2024-02-05,3200.42,10.17,0.0357,86411.34,807.44,87218.78,0.9907,1.00
2024-02-06,3311.69,10.42,0.0802,89415.63,807.44,90223.07,0.9911,1.00
2024-02-07,3343.63,10.47,0.0897,90278.01,807.44,91085.45,0.9911,1.00
2024-02-08,3364.93,10.49,0.0944,90853.11,807.44,91660.55,0.9912,1.00
2024-02-19,3403.81,10.69,0.1413,91902.87,807.44,92710.31,0.9913,0.90
2024-02-20,3410.85,10.73,0.1476,85271.25,7597.48,92868.73,0.9182,0.90
2024-02-21,3456.87,10.85,0.1683,86421.75,7597.48,94019.23,0.9192,0.90
2024-02-22,3486.67,10.96,0.2016,87166.75,7597.48,94764.23,0.9198,0.80
2024-02-23,3489.74,10.96,0.2008,76774.28,18070.98,94845.26,0.8095,0.80
2024-02-26,3453.36,10.79,0.1508,75973.92,18070.98,94044.90,0.8078,0.90
2024-02-27,3494.79,10.90,0.1833,83874.96,11190.54,95065.50,0.8823,0.90
2024-02-28,3450.26,10.76,0.1476,82806.24,11190.54,93996.78,0.8809,0.90
2024-02-29,3516.08,10.91,0.1857,84385.92,11190.54,95576.46,0.8829,0.90
2024-03-01,3537.80,10.95,0.1952,84907.20,11190.54,96097.74,0.8836,0.90
2024-03-04,3540.87,11.00,0.2254,84980.88,11190.54,96171.42,0.8836,0.80
2024-03-05,3565.51,11.10,0.2579,78441.22,18240.10,96681.32,0.8113,0.80
2024-03-06,3551.05,11.04,0.2397,78123.10,18240.10,96363.20,0.8107,0.80
2024-03-07,3529.72,11.03,0.2349,77653.84,18240.10,95893.94,0.8098,0.80
2024-03-08,3544.91,11.10,0.2571,77988.02,18240.10,96228.12,0.8104,0.80
2024-03-11,3589.26,11.15,0.2810,78963.72,18240.10,97203.82,0.8124,0.80
2024-03-12,3597.49,11.07,0.2452,79144.78,18240.10,97384.88,0.8127,0.80
2024-03-13,3572.36,10.99,0.2135,78591.92,18240.10,96832.02,0.8116,0.80
2024-03-14,3562.22,10.99,0.2127,78368.84,18240.10,96608.94,0.8112,0.80
2024-03-15,3569.99,11.00,0.2198,78539.78,18240.10,96779.88,0.8115,0.80
2024-03-18,3603.53,11.08,0.2500,79277.66,18240.10,97517.76,0.8130,0.80
2024-03-19,3577.63,11.02,0.2254,78707.86,18240.10,96947.96,0.8119,0.80
2024-03-20,3585.38,11.09,0.2532,78878.36,18240.10,97118.46,0.8122,0.80
2024-03-21,3581.09,11.07,0.2429,78783.98,18240.10,97024.08,0.8120,0.80
2024-03-22,3545.00,11.03,0.2294,77990.00,18240.10,96230.10,0.8105,0.80
2024-03-25,3525.76,11.01,0.2214,77566.72,18240.10,95806.82,0.8096,0.80
2024-03-26,3543.75,11.07,0.2421,77962.50,18240.10,96202.60,0.8104,0.80
2024-03-27,3502.79,10.98,0.2016,77061.38,18240.10,95301.48,0.8086,0.80
2024-03-28,3520.96,11.04,0.2333,77461.12,18240.10,95701.22,0.8094,0.80
2024-03-29,3537.48,11.21,0.3008,77824.56,18240.10,96064.66,0.8101,0.80
2024-04-01,3595.65,11.36,0.3492,79104.30,18240.10,97344.40,0.8126,0.80
2024-04-02,3580.68,11.37,0.3524,78774.96,18240.10,97015.06,0.8120,0.80
2024-04-03,3567.80,11.34,0.3389,78491.60,18240.10,96731.70,0.8114,0.80
2024-04-08,3536.41,11.29,0.3254,77801.02,18240.10,96041.12,0.8101,0.80
2024-04-09,3533.49,11.25,0.3111,77736.78,18240.10,95976.88,0.8100,0.80
2024-04-10,3504.71,11.19,0.2865,77103.62,18240.10,95343.72,0.8087,0.80
2024-04-11,3504.24,11.18,0.2817,77093.28,18240.10,95333.38,0.8087,0.80
2024-04-12,3475.84,11.10,0.2492,76468.48,18240.10,94708.58,0.8074,0.80
2024-04-15,3549.08,11.37,0.3516,78079.76,18240.10,96319.86,0.8106,0.80
2024-04-16,3511.11,11.29,0.3238,77244.42,18240.10,95484.52,0.8090,0.80
2024-04-17,3565.40,11.44,0.3706,78438.80,18240.10,96678.90,0.8113,0.80
2024-04-18,3569.80,11.44,0.3698,78535.60,18240.10,96775.70,0.8115,0.80
2024-04-19,3541.66,11.43,0.3675,77916.52,18240.10,96156.62,0.8103,0.80
2024-04-22,3530.90,11.34,0.3349,77679.80,18240.10,95919.90,0.8098,0.80
2024-04-23,3506.22,11.26,0.3103,77136.84,18240.10,95376.94,0.8088,0.80
2024-04-24,3521.62,11.29,0.3198,77475.64,18240.10,95715.74,0.8094,0.80
2024-04-25,3530.28,11.32,0.3294,77666.16,18240.10,95906.26,0.8098,0.80
2024-04-26,3584.27,11.47,0.3786,78853.94,18240.10,97094.04,0.8121,0.80
2024-04-29,3623.91,11.47,0.3778,79726.02,18240.10,97966.12,0.8138,0.80
2024-04-30,3604.39,11.63,0.4437,79296.58,18240.10,97536.68,0.8130,0.60
2024-05-06,3657.88,11.72,0.4730,62183.96,36509.44,98693.40,0.6301,0.60
2024-05-07,3659.01,11.74,0.4802,62203.17,36509.44,98712.61,0.6301,0.60
2024-05-08,3630.22,11.68,0.4587,61713.74,36509.44,98223.18,0.6283,0.60
2024-05-09,3664.56,11.74,0.4810,62297.52,36509.44,98806.96,0.6305,0.60
2024-05-10,3666.28,11.76,0.4865,62326.76,36509.44,98836.20,0.6306,0.60
2024-05-13,3664.69,11.76,0.4865,62299.73,36509.44,98809.17,0.6305,0.60
2024-05-14,3657.05,11.72,0.4738,62169.85,36509.44,98679.29,0.6300,0.60
2024-05-15,3626.06,11.63,0.4429,61643.02,36509.44,98152.46,0.6280,0.60
2024-05-16,3640.36,11.67,0.4571,61886.12,36509.44,98395.56,0.6290,0.60
2024-05-17,3677.97,11.77,0.4929,62525.49,36509.44,99034.93,0.6313,0.60
2024-05-20,3690.96,11.82,0.5127,62746.32,36509.44,99255.76,0.6322,0.60
2024-05-21,3676.16,11.79,0.5024,62494.72,36509.44,99004.16,0.6312,0.60
2024-05-22,3684.45,11.80,0.5071,62635.65,36509.44,99145.09,0.6318,0.60
2024-05-23,3641.79,11.69,0.4643,61910.43,36509.44,98419.87,0.6290,0.60
2024-05-24,3601.48,11.58,0.4222,61225.16,36509.44,97734.60,0.6264,0.60
2024-05-27,3635.71,11.72,0.4770,61807.07,36509.44,98316.51,0.6287,0.60
2024-05-28,3609.17,11.67,0.4579,61355.89,36509.44,97865.33,0.6269,0.60
2024-05-29,3613.52,11.69,0.4659,61429.84,36509.44,97939.28,0.6272,0.60
2024-05-30,3594.31,11.61,0.4365,61103.27,36509.44,97612.71,0.6260,0.60
2024-05-31,3579.92,11.57,0.4198,60858.64,36509.44,97368.08,0.6250,0.60
2024-06-03,3588.75,11.62,0.4421,61008.75,36509.44,97518.19,0.6256,0.60
2024-06-04,3615.67,11.67,0.4603,61466.39,36509.44,97975.83,0.6274,0.60
2024-06-05,3594.79,11.61,0.4373,61111.43,36509.44,97620.87,0.6260,0.60
2024-06-06,3592.25,11.63,0.4468,61068.25,36509.44,97577.69,0.6258,0.60
2024-06-07,3574.11,11.60,0.4310,60759.87,36509.44,97269.31,0.6247,0.60
2024-06-11,3542.88,11.48,0.3841,60228.96,36509.44,96738.40,0.6226,0.80
2024-06-12,3544.12,11.50,0.3929,74426.52,22352.37,96778.89,0.7690,0.80
2024-06-13,3526.13,11.48,0.3841,74048.73,22352.37,96401.10,0.7681,0.80
2024-06-14,3541.53,11.51,0.4008,74372.13,22352.37,96724.50,0.7689,0.60
2024-06-17,3536.20,11.46,0.3746,60115.40,36437.43,96552.83,0.6226,0.80
2024-06-18,3545.59,11.51,0.4016,74457.39,22302.76,96760.15,0.7695,0.60
2024-06-19,3528.75,11.51,0.4016,59988.75,36475.49,96464.24,0.6219,0.60
2024-06-20,3503.28,11.48,0.3849,59555.76,36475.49,96031.25,0.6202,0.80
2024-06-21,3495.62,11.46,0.3746,73408.02,22489.43,95897.45,0.7655,0.80
2024-06-24,3476.81,11.43,0.3651,73013.01,22489.43,95502.44,0.7645,0.80
2024-06-25,3457.90,11.39,0.3548,72615.90,22489.43,95105.33,0.7635,0.80
2024-06-26,3480.26,11.43,0.3659,76565.72,19037.72,95603.44,0.8009,0.80
2024-06-27,3454.12,11.39,0.3548,75990.64,19037.72,95028.36,0.7997,0.80
2024-06-28,3461.66,11.48,0.3889,76156.52,19037.72,95194.24,0.8000,0.80
2024-07-01,3478.18,11.57,0.4310,76519.96,19037.72,95557.68,0.8008,0.60
2024-07-02,3471.79,11.62,0.4556,59020.43,36399.10,95419.53,0.6185,0.60
2024-07-03,3463.41,11.58,0.4349,58877.97,36399.10,95277.07,0.6180,0.60
2024-07-04,3445.81,11.56,0.4262,58578.77,36399.10,94977.87,0.6168,0.60
2024-07-05,3431.06,11.46,0.3778,58328.02,36399.10,94727.12,0.6157,0.80
2024-07-08,3401.76,11.43,0.3667,74838.72,19294.25,94132.97,0.7950,0.80
2024-07-09,3439.81,11.53,0.4198,75675.82,19294.25,94970.07,0.7968,0.60
2024-07-10,3428.97,11.47,0.3833,58292.49,36422.79,94715.28,0.6154,0.80
2024-07-11,3468.17,11.54,0.4246,76299.74,19166.73,95466.47,0.7992,0.60
2024-07-12,3472.40,11.55,0.4278,59030.80,36465.66,95496.46,0.6181,0.60
2024-07-15,3476.25,11.63,0.4651,59096.25,36465.66,95561.91,0.6184,0.60
2024-07-16,3498.28,11.65,0.4762,59470.76,36465.66,95936.42,0.6199,0.60
2024-07-17,3501.58,11.60,0.4476,59526.86,36465.66,95992.52,0.6201,0.60
2024-07-18,3520.93,11.69,0.4889,59855.81,36465.66,96321.47,0.6214,0.60
2024-07-19,3539.02,11.70,0.4921,60163.34,36465.66,96629.00,0.6226,0.60
2024-07-22,3514.92,11.58,0.4373,59753.64,36465.66,96219.30,0.6210,0.60
2024-07-23,3439.88,11.43,0.3659,58477.96,36465.66,94943.62,0.6159,0.80
2024-07-24,3418.17,11.41,0.3603,75199.74,19303.06,94502.80,0.7957,0.80
2024-07-25,3399.27,11.32,0.3294,74783.94,19303.06,94087.00,0.7948,0.80
2024-07-26,3409.29,11.27,0.3143,75004.38,19303.06,94307.44,0.7953,0.80
2024-07-29,3390.74,11.27,0.3143,74596.28,19303.06,93899.34,0.7944,0.80
2024-07-30,3369.38,11.18,0.2770,74126.36,19303.06,93429.42,0.7934,0.80
2024-07-31,3442.08,11.32,0.3317,75725.76,19303.06,95028.82,0.7969,0.80
2024-08-01,3419.27,11.29,0.3222,75223.94,19303.06,94527.00,0.7958,0.80
2024-08-02,3384.39,11.19,0.2825,74456.58,19303.06,93759.64,0.7941,0.80
2024-08-05,3343.32,11.05,0.2270,73553.04,19303.06,92856.10,0.7921,0.80
2024-08-06,3342.98,11.01,0.2095,73545.56,19303.06,92848.62,0.7921,0.80
2024-08-07,3341.49,11.03,0.2183,73512.78,19303.06,92815.84,0.7920,0.80
2024-08-08,3342.94,11.03,0.2183,73544.68,19303.06,92847.74,0.7921,0.80
2024-08-09,3331.63,11.01,0.2095,73295.86,19303.06,92598.92,0.7915,0.80
2024-08-12,3325.86,11.00,0.2032,73168.92,19303.06,92471.98,0.7913,0.80
2024-08-13,3334.39,11.04,0.2270,73356.58,19303.06,92659.64,0.7917,0.80
2024-08-14,3309.24,11.00,0.2032,72803.28,19303.06,92106.34,0.7904,0.80
2024-08-15,3341.95,11.11,0.2587,73522.90,19303.06,92825.96,0.7921,0.80
2024-08-16,3345.63,11.16,0.2786,73603.86,19303.06,92906.92,0.7922,0.80
2024-08-19,3356.97,11.24,0.3119,73853.34,19303.06,93156.40,0.7928,0.80
2024-08-20,3332.70,11.16,0.2786,73319.40,19303.06,92622.46,0.7916,0.80
2024-08-21,3321.64,11.13,0.2690,73076.08,19303.06,92379.14,0.7910,0.80
2024-08-22,3313.14,11.14,0.2762,72889.08,19303.06,92192.14,0.7906,0.80
2024-08-23,3327.19,11.15,0.2786,73198.18,19303.06,92501.24,0.7913,0.80
2024-08-26,3324.22,11.11,0.2587,73132.84,19303.06,92435.90,0.7912,0.80
2024-08-27,3305.33,11.14,0.2770,72717.26,19303.06,92020.32,0.7902,0.80
2024-08-28,3286.50,11.07,0.2365,72303.00,19303.06,91606.06,0.7893,0.80
2024-08-29,3277.68,10.89,0.1556,72108.96,19303.06,91412.02,0.7888,0.90
2024-08-30,3321.43,10.86,0.1452,83035.75,9481.31,92517.06,0.8975,0.90
2024-09-02,3265.01,10.76,0.1222,81625.25,9481.31,91106.56,0.8959,0.90
2024-09-03,3273.43,10.69,0.1111,81835.75,9481.31,91317.06,0.8962,0.90
2024-09-04,3252.16,10.60,0.0913,81304.00,9481.31,90785.31,0.8956,1.00
2024-09-05,3257.76,10.58,0.0873,87959.52,2975.07,90934.59,0.9673,1.00
2024-09-06,3231.35,10.52,0.0810,87246.45,2975.07,90221.52,0.9670,1.00
2024-09-09,3192.95,10.39,0.0603,86209.65,2975.07,89184.72,0.9666,1.00
2024-09-10,3195.76,10.44,0.0659,86285.52,2975.07,89260.59,0.9667,1.00
2024-09-11,3186.13,10.33,0.0508,86025.51,2975.07,89000.58,0.9666,1.00
2024-09-12,3172.47,10.31,0.0484,85656.69,2975.07,88631.76,0.9664,1.00
2024-09-13,3159.25,10.29,0.0444,85299.75,2975.07,88274.82,0.9663,1.00
2024-09-18,3171.01,10.38,0.0595,85617.27,2975.07,88592.34,0.9664,1.00
2024-09-19,3196.04,10.42,0.0667,86293.08,2975.07,89268.15,0.9667,1.00
2024-09-20,3201.05,10.46,0.0714,86428.35,2975.07,89403.42,0.9667,1.00
2024-09-23,3212.76,10.52,0.0873,86744.52,2975.07,89719.59,0.9668,1.00
2024-09-24,3351.91,10.97,0.1992,90501.57,2975.07,93476.64,0.9682,0.90
2024-09-25,3401.53,11.11,0.2730,88439.78,6378.60,94818.38,0.9327,0.80
2024-09-26,3545.32,11.48,0.4190,81542.36,16576.05,98118.41,0.8311,0.60
2024-09-27,3703.68,11.77,0.5397,62962.56,38282.48,101245.04,0.6219,0.60
2024-09-30,4017.85,12.65,0.7183,68303.45,38282.48,106585.93,0.6408,0.40
2024-10-08,4256.10,13.23,0.7683,46817.10,64983.37,111800.47,0.4188,0.40
2024-10-09,3955.98,12.38,0.6786,43515.78,64983.37,108499.15,0.4011,0.40
2024-10-10,3997.79,12.60,0.7087,43975.69,64983.37,108959.06,0.4036,0.40
2024-10-11,3887.17,12.34,0.6706,42758.87,64983.37,107742.24,0.3969,0.40
2024-10-14,3961.34,12.59,0.7063,43574.74,64983.37,108558.11,0.4014,0.40
2024-10-15,3855.99,12.23,0.6468,42415.89,64983.37,107399.26,0.3949,0.40
2024-10-16,3831.59,12.21,0.6452,42147.49,64983.37,107130.86,0.3934,0.40
