日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2021-04-20,5083.37,14.57,0.9111,0.00,110384.95,110384.95,0.0000,0.00
2021-04-21,5098.74,14.58,0.9111,0.00,110384.95,110384.95,0.0000,0.00
2021-04-22,5089.24,14.50,0.8992,0.00,110384.95,110384.95,0.0000,0.00
2021-04-23,5135.45,14.56,0.9063,0.00,110384.95,110384.95,0.0000,0.00
2021-04-26,5077.24,14.36,0.8786,0.00,110384.95,110384.95,0.0000,0.00
2021-04-27,5090.52,14.31,0.8722,0.00,110384.95,110384.95,0.0000,0.00
2021-04-28,5119.24,14.35,0.8770,0.00,110384.95,110384.95,0.0000,0.00
2021-04-29,5164.17,14.14,0.8421,0.00,110384.95,110384.95,0.0000,0.00
2021-04-30,5123.49,13.52,0.7087,0.00,110384.95,110384.95,0.0000,0.20
2021-05-06,5061.12,13.41,0.7032,20244.48,89988.73,110233.21,0.1837,0.20
2021-05-07,4996.05,13.29,0.6873,19984.20,89988.73,109972.93,0.1817,0.20
2021-05-10,4992.42,13.31,0.6889,19969.68,89988.73,109958.41,0.1816,0.20
2021-05-11,5023.06,13.38,0.6929,20092.24,89988.73,110080.97,0.1825,0.20
2021-05-12,5044.55,13.45,0.7063,20178.20,89988.73,110166.93,0.1832,0.20
2021-05-13,4992.97,13.32,0.6873,19971.88,89988.73,109960.61,0.1816,0.20
2021-05-14,5110.59,13.60,0.7143,20442.36,89988.73,110431.09,0.1851,0.20
2021-05-17,5184.99,13.77,0.7389,20739.96,89988.73,110728.69,0.1873,0.20
2021-05-18,5187.60,13.78,0.7413,20750.40,89988.73,110739.13,0.1874,0.20
2021-05-19,5172.27,13.73,0.7254,20689.08,89988.73,110677.81,0.1869,0.20
2021-05-20,5186.41,13.76,0.7317,20745.64,89988.73,110734.37,0.1873,0.20
2021-05-21,5134.15,13.63,0.7119,20536.60,89988.73,110525.33,0.1858,0.20
2021-05-24,5155.59,13.68,0.7159,20622.36,89988.73,110611.09,0.1864,0.20
2021-05-25,5318.48,14.07,0.8278,21273.92,89988.73,111262.65,0.1912,0.00
2021-05-26,5320.59,14.09,0.8302,0.00,111292.15,111292.15,0.0000,0.00
2021-05-27,5338.23,14.12,0.8365,0.00,111292.15,111292.15,0.0000,0.00
2021-05-28,5321.09,14.10,0.8317,0.00,111292.15,111292.15,0.0000,0.00
2021-05-31,5331.57,14.09,0.8278,0.00,111292.15,111292.15,0.0000,0.00
2021-06-01,5341.68,14.12,0.8357,0.00,111292.15,111292.15,0.0000,0.00
2021-06-02,5289.97,14.01,0.8079,0.00,111292.15,111292.15,0.0000,0.00
2021-06-03,5255.29,13.93,0.7857,0.00,111292.15,111292.15,0.0000,0.20
2021-06-04,5282.28,13.99,0.8016,21129.12,90377.98,111507.10,0.1895,0.00
2021-06-07,5277.63,13.99,0.8008,0.00,111516.49,111516.49,0.0000,0.00
2021-06-08,5232.12,13.90,0.7754,0.00,111516.49,111516.49,0.0000,0.20
2021-06-09,5236.45,13.92,0.7778,20945.80,90615.64,111561.44,0.1878,0.20
2021-06-10,5271.47,13.99,0.8000,21085.88,90615.64,111701.52,0.1888,0.20
2021-06-11,5224.70,13.89,0.7706,20898.80,90615.64,111514.44,0.1874,0.20
2021-06-15,5166.56,14.23,0.8603,20666.24,90615.64,111281.88,0.1857,0.00
2021-06-16,5080.49,14.04,0.8135,0.00,111267.61,111267.61,0.0000,0.00
2021-06-17,5101.89,14.05,0.8167,0.00,111267.61,111267.61,0.0000,0.00
2021-06-18,5102.47,14.04,0.8119,0.00,111267.61,111267.61,0.0000,0.00
2021-06-21,5090.39,14.01,0.8040,0.00,111267.61,111267.61,0.0000,0.00
2021-06-22,5122.16,14.10,0.8294,0.00,111267.61,111267.61,0.0000,0.00
2021-06-23,5147.39,14.15,0.8429,0.00,111267.61,111267.61,0.0000,0.00
2021-06-24,5155.97,14.18,0.8524,0.00,111267.61,111267.61,0.0000,0.00
2021-06-25,5239.97,14.39,0.8810,0.00,111267.61,111267.61,0.0000,0.00
2021-06-28,5251.76,14.40,0.8810,0.00,111267.61,111267.61,0.0000,0.00
2021-06-29,5190.54,14.24,0.8611,0.00,111267.61,111267.61,0.0000,0.00
2021-06-30,5224.04,14.32,0.8698,0.00,111267.61,111267.61,0.0000,0.00
2021-07-01,5229.66,14.33,0.8714,0.00,111267.61,111267.61,0.0000,0.00
2021-07-02,5081.12,13.98,0.7873,0.00,111267.61,111267.61,0.0000,0.20
2021-07-05,5085.79,14.01,0.7968,20343.16,90971.47,111314.63,0.1828,0.20
2021-07-06,5083.10,14.00,0.7921,20332.40,90971.47,111303.87,0.1827,0.20
2021-07-07,5140.49,14.11,0.8278,20561.96,90971.47,111533.43,0.1844,0.00
2021-07-08,5088.26,13.95,0.7778,0.00,111567.68,111567.68,0.0000,0.20
2021-07-09,5069.44,13.89,0.7556,20277.76,91314.07,111591.83,0.1817,0.20
2021-07-12,5132.71,14.01,0.7952,20530.84,91314.07,111844.91,0.1836,0.20
2021-07-13,5142.10,14.03,0.8000,20568.40,91314.07,111882.47,0.1838,0.20
2021-07-14,5083.08,13.87,0.7468,20332.32,91314.07,111646.39,0.1821,0.20
2021-07-15,5151.46,14.01,0.7937,20605.84,91314.07,111919.91,0.1841,0.20
2021-07-16,5094.77,13.87,0.7452,20379.08,91314.07,111693.15,0.1825,0.20
2021-07-19,5113.49,13.89,0.7524,20453.96,91314.07,111768.03,0.1830,0.20
2021-07-20,5108.99,13.87,0.7437,20435.96,91314.07,111750.03,0.1829,0.20
2021-07-21,5144.04,13.95,0.7746,20576.16,91314.07,111890.23,0.1839,0.20
2021-07-22,5151.75,13.99,0.7841,20607.00,91314.07,111921.07,0.1841,0.20
2021-07-23,5089.23,13.87,0.7413,20356.92,91314.07,111670.99,0.1823,0.20
2021-07-26,4925.30,13.45,0.6659,19701.20,91314.07,111015.27,0.1775,0.20
2021-07-27,4751.31,13.03,0.6079,19005.24,91314.07,110319.31,0.1723,0.20
2021-07-28,4760.48,13.06,0.6167,19041.92,91314.07,110355.99,0.1725,0.20
2021-07-29,4850.27,13.23,0.6389,19401.08,91314.07,110715.15,0.1752,0.20
2021-07-30,4811.17,13.12,0.6222,19244.68,91314.07,110558.75,0.1741,0.20
2021-08-02,4933.74,13.42,0.6627,19734.96,91314.07,111049.03,0.1777,0.20
2021-08-03,4934.46,13.39,0.6532,19737.84,91314.07,111051.91,0.1777,0.20
2021-08-04,4978.85,13.49,0.6675,19915.40,91314.07,111229.47,0.1790,0.20
2021-08-05,4948.67,13.41,0.6595,19794.68,91314.07,111108.75,0.1782,0.20
2021-08-06,4921.56,13.35,0.6452,19686.24,91314.07,111000.31,0.1774,0.20
2021-08-09,4985.56,13.51,0.6675,19942.24,91314.07,111256.31,0.1792,0.20
2021-08-10,5043.15,13.64,0.6770,20172.60,91314.07,111486.67,0.1809,0.20
2021-08-11,5015.34,13.60,0.6738,20061.36,91314.07,111375.43,0.1801,0.20
2021-08-12,4973.35,13.52,0.6667,19893.40,91314.07,111207.47,0.1789,0.20
2021-08-13,4945.98,13.45,0.6611,19783.92,91314.07,111097.99,0.1781,0.20
2021-08-16,4941.07,13.41,0.6548,19764.28,91314.07,111078.35,0.1779,0.20
2021-08-17,4837.40,13.15,0.6183,19349.60,91314.07,110663.67,0.1749,0.20
2021-08-18,4894.24,13.31,0.6365,19576.96,91314.07,110891.03,0.1765,0.20
2021-08-19,4862.14,13.22,0.6286,19448.56,91314.07,110762.63,0.1756,0.20
2021-08-20,4769.27,13.00,0.5897,19077.08,91314.07,110391.15,0.1728,0.50
2021-08-23,4835.88,13.14,0.6151,53194.68,57868.29,111062.97,0.4790,0.20
2021-08-24,4888.39,13.25,0.6317,24441.95,86934.38,111376.33,0.2195,0.20
2021-08-25,4898.16,13.26,0.6317,24490.80,86934.38,111425.18,0.2198,0.20
2021-08-26,4801.61,13.03,0.5913,24008.05,86934.38,110942.43,0.2164,0.50
2021-08-27,4827.04,12.96,0.5754,53097.44,58163.12,111260.56,0.4772,0.50
2021-08-30,4813.27,12.60,0.4984,52945.97,58163.12,111109.09,0.4765,0.50
2021-08-31,4805.61,12.41,0.4484,52861.71,58163.12,111024.83,0.4761,0.50
2021-09-01,4869.46,12.59,0.4952,53564.06,58163.12,111727.18,0.4794,0.50
2021-09-02,4869.41,12.60,0.4976,53563.51,58163.12,111726.63,0.4794,0.50
2021-09-03,4843.06,12.55,0.4849,53273.66,58163.12,111436.78,0.4781,0.50
2021-09-06,4933.73,12.75,0.5230,54271.03,58163.12,112434.15,0.4827,0.50
2021-09-07,4992.83,12.90,0.5556,54921.13,58163.12,113084.25,0.4857,0.50
2021-09-08,4972.13,12.87,0.5444,54693.43,58163.12,112856.55,0.4846,0.50
2021-09-09,4970.01,12.90,0.5548,54670.11,58163.12,112833.23,0.4845,0.50
2021-09-10,5013.52,12.98,0.5802,55148.72,58163.12,113311.84,0.4867,0.50
2021-09-13,4991.66,12.98,0.5794,54908.26,58163.12,113071.38,0.4856,0.50
2021-09-14,4917.16,12.79,0.5238,54088.76,58163.12,112251.88,0.4819,0.50
2021-09-15,4867.32,12.68,0.5063,53540.52,58163.12,111703.64,0.4793,0.50
2021-09-16,4807.70,12.54,0.4746,52884.70,58163.12,111047.82,0.4762,0.50
2021-09-17,4855.94,12.62,0.4976,53415.34,58163.12,111578.46,0.4787,0.50
2021-09-22,4821.77,12.56,0.4794,53039.47,58163.12,111202.59,0.4770,0.50
2021-09-23,4853.20,12.62,0.4968,53385.20,58163.12,111548.32,0.4786,0.50
2021-09-24,4849.43,12.58,0.4849,53343.73,58163.12,111506.85,0.4784,0.50
2021-09-27,4877.37,12.64,0.5024,53651.07,58163.12,111814.19,0.4798,0.50
2021-09-28,4883.83,12.69,0.5079,53722.13,58163.12,111885.25,0.4802,0.50
2021-09-29,4833.93,12.55,0.4730,53173.23,58163.12,111336.35,0.4776,0.50
2021-09-30,4866.38,12.61,0.4929,53530.18,58163.12,111693.30,0.4793,0.50
2021-10-08,4929.94,12.77,0.5206,54229.34,58163.12,112392.46,0.4825,0.50
2021-10-11,4936.19,12.80,0.5270,54298.09,58163.12,112461.21,0.4828,0.50
2021-10-12,4883.84,12.67,0.5032,53722.24,58163.12,111885.36,0.4802,0.50
2021-10-13,4940.11,12.76,0.5190,54341.21,58163.12,112504.33,0.4830,0.50
2021-10-14,4913.61,12.70,0.5087,54049.71,58163.12,112212.83,0.4817,0.50
2021-10-15,4932.11,12.76,0.5183,54253.21,58163.12,112416.33,0.4826,0.50
2021-10-18,4874.78,12.64,0.4960,53622.58,58163.12,111785.70,0.4797,0.50
2021-10-19,4922.72,12.77,0.5190,54149.92,58163.12,112313.04,0.4821,0.50
2021-10-20,4910.18,12.73,0.5103,54011.98,58163.12,112175.10,0.4815,0.50
2021-10-21,4928.02,12.78,0.5206,54208.22,58163.12,112371.34,0.4824,0.50
2021-10-22,4959.73,12.82,0.5294,54557.03,58163.12,112720.15,0.4840,0.50
2021-10-25,4979.52,12.86,0.5397,54774.72,58163.12,112937.84,0.4850,0.50
2021-10-26,4963.10,12.80,0.5246,54594.10,58163.12,112757.22,0.4842,0.50
2021-10-27,4898.16,12.62,0.4841,53879.76,58163.12,112042.88,0.4809,0.50
2021-10-28,4864.14,12.50,0.4476,53505.54,58163.12,111668.66,0.4791,0.50
2021-10-29,4908.77,12.67,0.4952,53996.47,58163.12,112159.59,0.4814,0.50
2021-11-01,4890.69,12.43,0.4270,53797.59,58163.12,111960.71,0.4805,0.50
2021-11-02,4839.85,12.30,0.3825,53238.35,58163.12,111401.47,0.4779,0.70
2021-11-03,4821.11,12.24,0.3619,77137.76,33982.86,111120.62,0.6942,0.70
2021-11-04,4868.74,12.35,0.3992,77899.84,33982.86,111882.70,0.6963,0.70
2021-11-05,4842.35,12.27,0.3714,77477.60,33982.86,111460.46,0.6951,0.70
2021-11-08,4848.18,12.28,0.3754,77570.88,33982.86,111553.74,0.6954,0.70
2021-11-09,4846.74,12.28,0.3754,77547.84,33982.86,111530.70,0.6953,0.70
2021-11-10,4821.19,12.21,0.3556,77139.04,33982.86,111121.90,0.6942,0.70
2021-11-11,4898.65,12.39,0.4119,78378.40,33982.86,112361.26,0.6976,0.50
2021-11-12,4888.37,12.35,0.3984,58660.44,53593.60,112254.04,0.5226,0.70
2021-11-15,4882.38,12.33,0.3921,78118.08,34014.98,112133.06,0.6967,0.70
2021-11-16,4883.32,12.34,0.3968,78133.12,34014.98,112148.10,0.6967,0.70
2021-11-17,4885.75,12.35,0.3992,78172.00,34014.98,112186.98,0.6968,0.70
2021-11-18,4837.62,12.25,0.3643,77401.92,34014.98,111416.90,0.6947,0.70
2021-11-19,4890.06,12.38,0.4087,78240.96,34014.98,112255.94,0.6970,0.50
2021-11-22,4912.40,12.43,0.4262,58948.80,53595.56,112544.36,0.5238,0.50
2021-11-23,4913.35,12.44,0.4317,58960.20,53595.56,112555.76,0.5238,0.50
2021-11-24,4916.66,12.46,0.4357,58999.92,53595.56,112595.48,0.5240,0.50
2021-11-25,4896.44,12.40,0.4143,58757.28,53595.56,112352.84,0.5230,0.50
2021-11-26,4860.13,12.31,0.3825,58321.56,53595.56,111917.12,0.5211,0.70
2021-11-29,4851.42,12.28,0.3722,77622.72,34314.56,111937.28,0.6934,0.70
2021-11-30,4832.03,12.25,0.3587,77312.48,34314.56,111627.04,0.6926,0.70
2021-12-01,4843.85,12.30,0.3794,77501.60,34314.56,111816.16,0.6931,0.70
2021-12-02,4856.16,12.34,0.3929,77698.56,34314.56,112013.12,0.6937,0.70
2021-12-03,4901.02,12.44,0.4302,78416.32,34314.56,112730.88,0.6956,0.50
2021-12-06,4892.62,12.43,0.4230,58711.44,53951.29,112662.73,0.5211,0.50
2021-12-07,4922.10,12.49,0.4437,59065.20,53951.29,113016.49,0.5226,0.50
2021-12-08,4995.93,12.65,0.4921,59951.16,53951.29,113902.45,0.5263,0.50
2021-12-09,5078.69,12.84,0.5333,60944.28,53951.29,114895.57,0.5304,0.50
2021-12-10,5055.12,12.78,0.5167,60661.44,53951.29,114612.73,0.5293,0.50
2021-12-13,5083.80,13.72,0.6873,61005.60,53951.29,114956.89,0.5307,0.20
2021-12-14,5049.70,13.62,0.6746,25248.50,89413.97,114662.47,0.2202,0.20
2021-12-15,5005.90,13.52,0.6643,25029.50,89413.97,114443.47,0.2187,0.20
2021-12-16,5034.73,13.60,0.6714,25173.65,89413.97,114587.62,0.2197,0.20
2021-12-17,4954.76,13.42,0.6540,24773.80,89413.97,114187.77,0.2170,0.20
2021-12-20,4880.42,13.25,0.6262,24402.10,89413.97,113816.07,0.2144,0.20
2021-12-21,4913.49,13.35,0.6357,24567.45,89413.97,113981.42,0.2155,0.20
2021-12-22,4914.45,13.34,0.6341,24572.25,89413.97,113986.22,0.2156,0.20
2021-12-23,4948.74,13.43,0.6548,24743.70,89413.97,114157.67,0.2168,0.20
2021-12-24,4921.34,13.36,0.6373,24606.70,89413.97,114020.67,0.2158,0.20
2021-12-27,4919.32,13.35,0.6333,24596.60,89413.97,114010.57,0.2157,0.20
2021-12-28,4955.96,13.43,0.6540,24779.80,89413.97,114193.77,0.2170,0.20
2021-12-29,4883.48,13.25,0.6206,24417.40,89413.97,113831.37,0.2145,0.20
2021-12-30,4921.51,13.33,0.6302,24607.55,89413.97,114021.52,0.2158,0.20
2021-12-31,4940.37,13.37,0.6365,24701.85,89413.97,114115.82,0.2165,0.20
2022-01-04,4917.77,13.33,0.6286,24588.85,89413.97,114002.82,0.2157,0.20
2022-01-05,4868.12,13.23,0.6143,24340.60,89413.97,113754.57,0.2140,0.20
2022-01-06,4818.23,13.12,0.5944,24091.15,89413.97,113505.12,0.2122,0.50
2022-01-07,4822.37,13.16,0.6032,53046.07,60466.60,113512.67,0.4673,0.20
2022-01-10,4844.05,13.21,0.6127,24220.25,89338.54,113558.79,0.2133,0.20
2022-01-11,4797.77,13.09,0.5897,23988.85,89338.54,113327.39,0.2117,0.50
2022-01-12,4845.58,13.19,0.6056,53301.38,60423.75,113725.13,0.4687,0.20
2022-01-13,4765.92,13.02,0.5714,23829.60,89540.48,113370.08,0.2102,0.50
2022-01-14,4726.73,12.88,0.5270,51994.03,61075.60,113069.63,0.4598,0.50
2022-01-17,4767.28,12.94,0.5508,52440.08,61075.60,113515.68,0.4620,0.50
2022-01-18,4813.35,13.08,0.5873,52946.85,61075.60,114022.45,0.4644,0.50
2022-01-19,4780.38,13.00,0.5667,52584.18,61075.60,113659.78,0.4626,0.50
2022-01-20,4823.51,13.11,0.5905,53058.61,61075.60,114134.21,0.4649,0.50
2022-01-21,4779.31,12.99,0.5619,52572.41,61075.60,113648.01,0.4626,0.50
2022-01-24,4786.74,13.00,0.5651,52654.14,61075.60,113729.74,0.4630,0.50
2022-01-25,4678.45,12.72,0.4802,51462.95,61075.60,112538.55,0.4573,0.50
2022-01-26,4712.31,12.82,0.5032,56547.72,56378.26,112925.98,0.5008,0.50
2022-01-27,4619.88,12.60,0.4476,55438.56,56378.26,111816.82,0.4958,0.50
2022-01-28,4563.77,12.44,0.4048,54765.24,56378.26,111143.50,0.4927,0.50
2022-02-07,4634.09,12.69,0.4738,55609.08,56378.26,111987.34,0.4966,0.50
2022-02-08,4608.77,12.69,0.4738,55305.24,56378.26,111683.50,0.4952,0.50
2022-02-09,4652.06,12.79,0.4960,55824.72,56378.26,112202.98,0.4975,0.50
2022-02-10,4639.86,12.77,0.4913,55678.32,56378.26,112056.58,0.4969,0.50
2022-02-11,4601.40,12.72,0.4810,55216.80,56378.26,111595.06,0.4948,0.50
2022-02-14,4551.69,12.56,0.4373,54620.28,56378.26,110998.54,0.4921,0.50
2022-02-15,4600.10,12.65,0.4651,55201.20,56378.26,111579.46,0.4947,0.50
2022-02-16,4617.99,12.70,0.4778,55415.88,56378.26,111794.14,0.4957,0.50
2022-02-17,4629.16,12.71,0.4794,55549.92,56378.26,111928.18,0.4963,0.50
2022-02-18,4651.24,12.78,0.4929,55814.88,56378.26,112193.14,0.4975,0.50
2022-02-21,4634.31,12.73,0.4817,55611.72,56378.26,111989.98,0.4966,0.50
2022-02-22,4574.15,12.59,0.4437,54889.80,56378.26,111268.06,0.4933,0.50
2022-02-23,4623.05,12.68,0.4683,55476.60,56378.26,111854.86,0.4960,0.50
2022-02-24,4529.32,12.45,0.4087,54351.84,56378.26,110730.10,0.4908,0.50
2022-02-25,4573.42,12.53,0.4270,54881.04,56378.26,111259.30,0.4933,0.50
2022-02-28,4581.65,12.57,0.4397,54979.80,56378.26,111358.06,0.4937,0.50
2022-03-01,4619.69,12.66,0.4635,55436.28,56378.26,111814.54,0.4958,0.50
2022-03-02,4578.60,12.58,0.4397,54943.20,56378.26,111321.46,0.4936,0.50
2022-03-03,4551.63,12.54,0.4278,54619.56,56378.26,110997.82,0.4921,0.50
2022-03-04,4496.43,12.40,0.3825,53957.16,56378.26,110335.42,0.4890,0.70
2022-03-07,4352.78,12.06,0.2952,73997.26,34064.55,108061.81,0.6848,0.70
2022-03-08,4265.39,11.83,0.2357,72511.63,34064.55,106576.18,0.6804,0.70
2022-03-09,4226.35,11.71,0.2056,71847.95,34064.55,105912.50,0.6784,0.70
2022-03-10,4292.84,11.84,0.2389,72978.28,34064.55,107042.83,0.6818,0.70
2022-03-11,4306.52,11.83,0.2365,73210.84,34064.55,107275.39,0.6825,0.70
2022-03-14,4174.76,11.50,0.1484,70970.92,34064.55,105035.47,0.6757,1.00
2022-03-15,3983.81,10.98,0.0794,99595.25,1058.98,100654.23,0.9895,1.00
2022-03-16,4156.08,11.38,0.1254,103902.00,1058.98,104960.98,0.9899,1.00
2022-03-17,4237.70,11.56,0.1651,105942.50,1058.98,107001.48,0.9901,1.00
2022-03-18,4265.90,11.72,0.2111,106647.50,1058.98,107706.48,0.9902,0.70
2022-03-21,4258.75,11.69,0.2032,76657.50,31018.46,107675.96,0.7119,0.70
2022-03-22,4255.30,11.71,0.2095,76595.40,31018.46,107613.86,0.7118,0.70
2022-03-23,4276.52,11.76,0.2198,76977.36,31018.46,107995.82,0.7128,0.70
2022-03-24,4251.31,11.70,0.2063,76523.58,31018.46,107542.04,0.7116,0.70
2022-03-25,4174.57,11.54,0.1595,75142.26,31018.46,106160.72,0.7078,1.00
2022-03-28,4148.47,11.52,0.1563,103711.75,2115.13,105826.88,0.9800,1.00
2022-03-29,4134.14,11.50,0.1500,103353.50,2115.13,105468.63,0.9799,1.00
2022-03-30,4254.10,11.73,0.2198,106352.50,2115.13,108467.63,0.9805,0.70
2022-03-31,4222.60,11.72,0.2159,76006.80,31756.69,107763.49,0.7053,0.70
2022-04-01,4276.16,11.83,0.2476,76970.88,31756.69,108727.57,0.7079,0.70
2022-04-06,4263.84,11.82,0.2452,76749.12,31756.69,108505.81,0.7073,0.70
2022-04-07,4209.10,11.68,0.2040,75763.80,31756.69,107520.49,0.7046,0.70
2022-04-08,4230.77,11.76,0.2254,76153.86,31756.69,107910.55,0.7057,0.70
2022-04-11,4100.07,11.45,0.1349,73801.26,31756.69,105557.95,0.6992,1.00
2022-04-12,4179.97,11.63,0.1929,104499.25,3034.46,107533.71,0.9718,1.00
2022-04-13,4139.74,11.55,0.1659,103493.50,3034.46,106527.96,0.9715,1.00
2022-04-14,4191.57,11.68,0.2063,104789.25,3034.46,107823.71,0.9719,0.70
2022-04-15,4188.75,11.66,0.2024,79586.25,28007.43,107593.68,0.7397,0.70
2022-04-18,4166.38,11.56,0.1690,74994.84,32160.16,107155.00,0.6999,1.00
2022-04-19,4134.90,11.51,0.1540,103372.50,3025.19,106397.69,0.9716,1.00
2022-04-20,4070.79,11.36,0.1230,101769.75,3025.19,104794.94,0.9711,1.00
2022-04-21,3995.83,11.18,0.1032,99895.75,3025.19,102920.94,0.9706,1.00
2022-04-22,4013.25,11.24,0.1103,100331.25,3025.19,103356.44,0.9707,1.00
2022-04-25,3814.91,10.76,0.0571,95372.75,3025.19,98397.94,0.9693,1.00
2022-04-26,3784.12,10.67,0.0500,94603.00,3025.19,97628.19,0.9690,1.00
2022-04-27,3895.54,10.87,0.0722,97388.50,3025.19,100413.69,0.9699,1.00
2022-04-28,3921.11,10.92,0.0762,98027.75,3025.19,101052.94,0.9701,1.00
2022-04-29,4016.24,11.21,0.1111,100406.00,3025.19,103431.19,0.9708,1.00
2022-05-05,4010.21,11.11,0.0976,100255.25,3025.19,103280.44,0.9707,1.00
2022-05-06,3908.82,10.85,0.0706,97720.50,3025.19,100745.69,0.9700,1.00
2022-05-09,3877.44,10.79,0.0619,96936.00,3025.19,99961.19,0.9697,1.00
2022-05-10,3919.87,10.87,0.0738,97996.75,3025.19,101021.94,0.9701,1.00
2022-05-11,3976.42,10.99,0.0865,99410.50,3025.19,102435.69,0.9705,1.00
2022-05-12,3958.74,10.96,0.0825,98968.50,3025.19,101993.69,0.9703,1.00
2022-05-13,3988.60,11.05,0.0952,99715.00,3025.19,102740.19,0.9706,1.00
2022-05-16,3956.54,10.97,0.0841,98913.50,3025.19,101938.69,0.9703,1.00
2022-05-17,4005.89,11.09,0.1000,100147.25,3025.19,103172.44,0.9707,1.00
2022-05-18,3991.91,11.05,0.0960,99797.75,3025.19,102822.94,0.9706,1.00
2022-05-19,3999.60,11.07,0.0984,99990.00,3025.19,103015.19,0.9706,1.00
2022-05-20,4077.60,11.26,0.1270,101940.00,3025.19,104965.19,0.9712,1.00
2022-05-23,4053.98,11.20,0.1183,101349.50,3025.19,104374.69,0.9710,1.00
2022-05-24,3959.15,10.99,0.0881,98978.75,3025.19,102003.94,0.9703,1.00
2022-05-25,3983.18,11.06,0.0984,99579.50,3025.19,102604.69,0.9705,1.00
2022-05-26,3993.04,11.09,0.1032,99826.00,3025.19,102851.19,0.9706,1.00
2022-05-27,4001.30,11.12,0.1119,100032.50,3025.19,103057.69,0.9706,1.00
2022-05-30,4029.02,11.18,0.1183,100725.50,3025.19,103750.69,0.9708,1.00
2022-05-31,4091.52,11.32,0.1365,102288.00,3025.19,105313.19,0.9713,1.00
2022-06-01,4083.18,11.30,0.1349,102079.50,3025.19,105104.69,0.9712,1.00
2022-06-02,4089.57,11.31,0.1365,102239.25,3025.19,105264.44,0.9713,1.00
2022-06-06,4166.09,11.47,0.1651,104152.25,3025.19,107177.44,0.9718,1.00
2022-06-07,4179.13,11.50,0.1746,104478.25,3025.19,107503.44,0.9719,1.00
2022-06-08,4219.81,11.61,0.2143,105495.25,3025.19,108520.44,0.9721,0.70
2022-06-09,4175.67,11.53,0.1865,79337.73,28294.25,107631.98,0.7371,1.00
2022-06-10,4238.99,11.70,0.2413,105974.75,3419.10,109393.85,0.9687,0.70
2022-06-13,4189.35,11.70,0.2413,79597.65,28584.61,108182.26,0.7358,0.70
2022-06-14,4222.31,11.82,0.2802,80223.89,28584.61,108808.50,0.7373,0.70
2022-06-15,4278.22,11.95,0.3175,81286.18,28584.61,109870.79,0.7398,0.70
2022-06-16,4250.06,11.84,0.2881,76501.08,32866.47,109367.55,0.6995,0.70
2022-06-17,4309.04,11.97,0.3278,77562.72,32866.47,110429.19,0.7024,0.70
2022-06-20,4330.43,11.97,0.3278,77947.74,32866.47,110814.21,0.7034,0.70
2022-06-21,4325.57,11.98,0.3317,77860.26,32866.47,110726.73,0.7032,0.70
2022-06-22,4270.62,11.83,0.2841,76871.16,32866.47,109737.63,0.7005,0.70
2022-06-23,4343.88,12.02,0.3437,78189.84,32866.47,111056.31,0.7041,0.70
2022-06-24,4394.77,12.12,0.3754,79105.86,32866.47,111972.33,0.7065,0.70
2022-06-27,4444.26,12.23,0.3968,79996.68,32866.47,112863.15,0.7088,0.70
2022-06-28,4490.52,12.32,0.4222,80829.36,32866.47,113695.83,0.7109,0.50
2022-06-29,4421.36,12.18,0.3921,57477.68,55229.00,112706.68,0.5100,0.70
2022-06-30,4485.01,12.31,0.4214,76245.17,37555.84,113801.01,0.6700,0.50
2022-07-01,4466.72,12.26,0.4071,58067.36,55513.02,113580.38,0.5112,0.50
2022-07-04,4496.03,12.33,0.4270,58448.39,55513.02,113961.41,0.5129,0.50
2022-07-05,4489.54,12.31,0.4222,58364.02,55513.02,113877.04,0.5125,0.50
2022-07-06,4423.97,12.15,0.3833,57511.61,55513.02,113024.63,0.5088,0.70
2022-07-07,4443.47,12.18,0.3929,75538.99,37811.02,113350.01,0.6664,0.70
2022-07-08,4428.78,12.13,0.3778,75289.26,37811.02,113100.28,0.6657,0.70
2022-07-11,4354.62,11.95,0.3190,74028.54,37811.02,111839.56,0.6619,0.70
2022-07-12,4313.62,11.84,0.2889,73331.54,37811.02,111142.56,0.6598,0.70
2022-07-13,4321.46,11.84,0.2889,77786.28,33497.44,111283.72,0.6990,0.70
2022-07-14,4322.07,11.81,0.2770,77797.26,33497.44,111294.70,0.6990,0.70
2022-07-15,4248.53,11.61,0.2151,76473.54,33497.44,109970.98,0.6954,0.70
2022-07-18,4292.59,11.74,0.2571,77266.62,33497.44,110764.06,0.6976,0.70
2022-07-19,4269.34,11.70,0.2421,76848.12,33497.44,110345.56,0.6964,0.70
2022-07-20,4283.80,11.75,0.2595,77108.40,33497.44,110605.84,0.6971,0.70
2022-07-21,4236.06,11.62,0.2198,76249.08,33497.44,109746.52,0.6948,0.70
2022-07-22,4238.23,11.63,0.2230,76288.14,33497.44,109785.58,0.6949,0.70
2022-07-25,4212.64,11.58,0.2008,75827.52,33497.44,109324.96,0.6936,0.70
2022-07-26,4245.98,11.65,0.2325,76427.64,33497.44,109925.08,0.6953,0.70
2022-07-27,4225.04,11.58,0.2008,76050.72,33497.44,109548.16,0.6942,0.70
2022-07-28,4225.67,11.58,0.2008,76062.06,33497.44,109559.50,0.6943,0.70
