日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2021-04-20,5083.37,14.57,0.7070,25416.85,76720.30,102137.15,0.2489,0.20
2021-04-21,5098.74,14.58,0.7079,25493.70,76720.30,102214.00,0.2494,0.20
2021-04-22,5089.24,14.50,0.6709,25446.20,76720.30,102166.50,0.2491,0.20
2021-04-23,5135.45,14.56,0.6940,25677.25,76720.30,102397.55,0.2508,0.20
2021-04-26,5077.24,14.36,0.6069,20308.96,81876.63,102185.59,0.1987,0.20
2021-04-27,5090.52,14.31,0.5956,20362.08,81876.63,102238.71,0.1992,0.50
2021-04-28,5119.24,14.35,0.6031,51192.40,51431.29,102623.69,0.4988,0.20
2021-04-29,5164.17,14.14,0.5483,25820.85,77071.40,102892.25,0.2510,0.50
2021-04-30,5123.49,13.52,0.3882,46111.41,56444.93,102556.34,0.4496,0.70
2021-05-06,5061.12,13.41,0.3870,70855.68,30949.66,101805.34,0.6960,0.70
2021-05-07,4996.05,13.29,0.3735,69944.70,30949.66,100894.36,0.6932,0.70
2021-05-10,4992.42,13.31,0.3785,69893.88,30949.66,100843.54,0.6931,0.70
2021-05-11,5023.06,13.38,0.3834,70322.84,30949.66,101272.50,0.6944,0.70
2021-05-12,5044.55,13.45,0.3945,70623.70,30949.66,101573.36,0.6953,0.70
2021-05-13,4992.97,13.32,0.3780,69901.58,30949.66,100851.24,0.6931,0.70
2021-05-14,5110.59,13.60,0.4043,71548.26,30949.66,102497.92,0.6980,0.50
2021-05-17,5184.99,13.77,0.4303,57034.89,46294.82,103329.71,0.5520,0.50
2021-05-18,5187.60,13.78,0.4320,51876.00,51485.49,103361.49,0.5019,0.50
2021-05-19,5172.27,13.73,0.4157,51722.70,51485.49,103208.19,0.5011,0.50
2021-05-20,5186.41,13.76,0.4234,51864.10,51485.49,103349.59,0.5018,0.50
2021-05-21,5134.15,13.63,0.4042,51341.50,51485.49,102826.99,0.4993,0.50
2021-05-24,5155.59,13.68,0.4149,51555.90,51485.49,103041.39,0.5003,0.50
2021-05-25,5318.48,14.07,0.5506,53184.80,51485.49,104670.29,0.5081,0.50
2021-05-26,5320.59,14.09,0.5519,53205.90,51485.49,104691.39,0.5082,0.50
2021-05-27,5338.23,14.12,0.5592,53382.30,51485.49,104867.79,0.5090,0.50
2021-05-28,5321.09,14.10,0.5516,53210.90,51485.49,104696.39,0.5082,0.50
2021-05-31,5331.57,14.09,0.5471,53315.70,51485.49,104801.19,0.5087,0.50
2021-06-01,5341.68,14.12,0.5601,53416.80,51485.49,104902.29,0.5092,0.50
2021-06-02,5289.97,14.01,0.5205,52899.70,51485.49,104385.19,0.5068,0.50
2021-06-03,5255.29,13.93,0.4956,52552.90,51485.49,104038.39,0.5051,0.50
2021-06-04,5282.28,13.99,0.5145,52822.80,51485.49,104308.29,0.5064,0.50
2021-06-07,5277.63,13.99,0.5130,52776.30,51485.49,104261.79,0.5062,0.50
2021-06-08,5232.12,13.90,0.4769,52321.20,51485.49,103806.69,0.5040,0.50
2021-06-09,5236.45,13.92,0.4813,52364.50,51485.49,103849.99,0.5042,0.50
2021-06-10,5271.47,13.99,0.5144,52714.70,51485.49,104200.19,0.5059,0.50
2021-06-11,5224.70,13.89,0.4670,52247.00,51485.49,103732.49,0.5037,0.50
2021-06-15,5166.56,14.23,0.6057,51665.60,51485.49,103151.09,0.5009,0.20
2021-06-16,5080.49,14.04,0.5413,20321.96,82463.44,102785.40,0.1977,0.50
2021-06-17,5101.89,14.05,0.5455,51018.90,52015.64,103034.54,0.4952,0.50
2021-06-18,5102.47,14.04,0.5382,51024.70,52015.64,103040.34,0.4952,0.50
2021-06-21,5090.39,14.01,0.5226,50903.90,52015.64,102919.54,0.4946,0.50
2021-06-22,5122.16,14.10,0.5634,51221.60,52015.64,103237.24,0.4962,0.50
2021-06-23,5147.39,14.15,0.5955,51473.90,52015.64,103489.54,0.4974,0.50
2021-06-24,5155.97,14.18,0.6078,51559.70,52015.64,103575.34,0.4978,0.20
2021-06-25,5239.97,14.39,0.6564,26199.85,77813.35,104013.20,0.2519,0.20
2021-06-28,5251.76,14.40,0.6574,21007.04,83066.70,104073.74,0.2018,0.20
2021-06-29,5190.54,14.24,0.6139,20762.16,83066.70,103828.86,0.2000,0.20
2021-06-30,5224.04,14.32,0.6343,20896.16,83066.70,103962.86,0.2010,0.20
2021-07-01,5229.66,14.33,0.6381,20918.64,83066.70,103985.34,0.2012,0.20
2021-07-02,5081.12,13.98,0.4959,20324.48,83066.70,103391.18,0.1966,0.50
2021-07-05,5085.79,14.01,0.5110,50857.90,52622.49,103480.39,0.4915,0.50
2021-07-06,5083.10,14.00,0.5041,50831.00,52622.49,103453.49,0.4913,0.50
2021-07-07,5140.49,14.11,0.5628,51404.90,52622.49,104027.39,0.4941,0.50
2021-07-08,5088.26,13.95,0.4796,50882.60,52622.49,103505.09,0.4916,0.50
2021-07-09,5069.44,13.89,0.4429,50694.40,52622.49,103316.89,0.4907,0.50
2021-07-12,5132.71,14.01,0.5122,51327.10,52622.49,103949.59,0.4938,0.50
2021-07-13,5142.10,14.03,0.5243,51421.00,52622.49,104043.49,0.4942,0.50
2021-07-14,5083.08,13.87,0.4313,50830.80,52622.49,103453.29,0.4913,0.50
2021-07-15,5151.46,14.01,0.5108,51514.60,52622.49,104137.09,0.4947,0.50
2021-07-16,5094.77,13.87,0.4290,50947.70,52622.49,103570.19,0.4919,0.50
2021-07-19,5113.49,13.89,0.4412,51134.90,52622.49,103757.39,0.4928,0.50
2021-07-20,5108.99,13.87,0.4267,51089.90,52622.49,103712.39,0.4926,0.50
2021-07-21,5144.04,13.95,0.4814,51440.40,52622.49,104062.89,0.4943,0.50
2021-07-22,5151.75,13.99,0.4987,51517.50,52622.49,104139.99,0.4947,0.50
2021-07-23,5089.23,13.87,0.4233,50892.30,52622.49,103514.79,0.4916,0.50
2021-07-26,4925.30,13.45,0.3430,49253.00,52622.49,101875.49,0.4835,0.70
2021-07-27,4751.31,13.03,0.3132,66518.34,32924.39,99442.73,0.6689,0.70
2021-07-28,4760.48,13.06,0.3150,66646.72,32924.39,99571.11,0.6693,0.70
2021-07-29,4850.27,13.23,0.3194,67903.78,32924.39,100828.17,0.6735,0.70
2021-07-30,4811.17,13.12,0.3159,67356.38,32924.39,100280.77,0.6717,0.70
2021-08-02,4933.74,13.42,0.3490,69072.36,32924.39,101996.75,0.6772,0.70
2021-08-03,4934.46,13.39,0.3429,69082.44,32924.39,102006.83,0.6772,0.70
2021-08-04,4978.85,13.49,0.3575,69703.90,32924.39,102628.29,0.6792,0.70
2021-08-05,4948.67,13.41,0.3463,69281.38,32924.39,102205.77,0.6779,0.70
2021-08-06,4921.56,13.35,0.3351,68901.84,32924.39,101826.23,0.6767,0.70
2021-08-09,4985.56,13.51,0.3625,69797.84,32924.39,102722.23,0.6795,0.70
2021-08-10,5043.15,13.64,0.3769,70604.10,32924.39,103528.49,0.6820,0.70
2021-08-11,5015.34,13.60,0.3683,70214.76,32924.39,103139.15,0.6808,0.70
2021-08-12,4973.35,13.52,0.3622,69626.90,32924.39,102551.29,0.6789,0.70
2021-08-13,4945.98,13.45,0.3511,69243.72,32924.39,102168.11,0.6777,0.70
2021-08-16,4941.07,13.41,0.3426,69174.98,32924.39,102099.37,0.6775,0.70
2021-08-17,4837.40,13.15,0.3089,67723.60,32924.39,100647.99,0.6729,0.70
2021-08-18,4894.24,13.31,0.3232,68519.36,32924.39,101443.75,0.6754,0.70
2021-08-19,4862.14,13.22,0.3123,68069.96,32924.39,100994.35,0.6740,0.70
2021-08-20,4769.27,13.00,0.2990,66769.78,32924.39,99694.17,0.6697,0.70
2021-08-23,4835.88,13.14,0.3083,67702.32,32924.39,100626.71,0.6728,0.70
2021-08-24,4888.39,13.25,0.3225,68437.46,32924.39,101361.85,0.6752,0.70
2021-08-25,4898.16,13.26,0.3242,68574.24,32924.39,101498.63,0.6756,0.70
2021-08-26,4801.61,13.03,0.2985,67222.54,32924.39,100146.93,0.6712,0.70
2021-08-27,4827.04,12.96,0.2953,67578.56,32924.39,100502.95,0.6724,0.70
2021-08-30,4813.27,12.60,0.2896,67385.78,32924.39,100310.17,0.6718,0.70
2021-08-31,4805.61,12.41,0.2667,67278.54,32924.39,100202.93,0.6714,0.70
2021-09-01,4869.46,12.59,0.2906,68172.44,32924.39,101096.83,0.6743,0.70
2021-09-02,4869.41,12.60,0.2924,68171.74,32924.39,101096.13,0.6743,0.70
2021-09-03,4843.06,12.55,0.2892,67802.84,32924.39,100727.23,0.6731,0.70
2021-09-06,4933.73,12.75,0.3007,69072.22,32924.39,101996.61,0.6772,0.70
2021-09-07,4992.83,12.90,0.3024,69899.62,32924.39,102824.01,0.6798,0.70
2021-09-08,4972.13,12.87,0.3017,69609.82,32924.39,102534.21,0.6789,0.70
2021-09-09,4970.01,12.90,0.3034,69580.14,32924.39,102504.53,0.6788,0.70
2021-09-10,5013.52,12.98,0.3123,70189.28,32924.39,103113.67,0.6807,0.70
2021-09-13,4991.66,12.98,0.3116,69883.24,32924.39,102807.63,0.6797,0.70
2021-09-14,4917.16,12.79,0.2988,68840.24,32924.39,101764.63,0.6765,0.70
2021-09-15,4867.32,12.68,0.2957,68142.48,32924.39,101066.87,0.6742,0.70
2021-09-16,4807.70,12.54,0.2830,67307.80,32924.39,100232.19,0.6715,0.70
2021-09-17,4855.94,12.62,0.2967,67983.16,32924.39,100907.55,0.6737,0.70
2021-09-22,4821.77,12.56,0.2864,67504.78,32924.39,100429.17,0.6722,0.70
2021-09-23,4853.20,12.62,0.2976,67944.80,32924.39,100869.19,0.6736,0.70
2021-09-24,4849.43,12.58,0.2874,67892.02,32924.39,100816.41,0.6734,0.70
2021-09-27,4877.37,12.64,0.3033,68283.18,32924.39,101207.57,0.6747,0.70
2021-09-28,4883.83,12.69,0.3073,68373.62,32924.39,101298.01,0.6750,0.70
2021-09-29,4833.93,12.55,0.2807,67675.02,32924.39,100599.41,0.6727,0.70
2021-09-30,4866.38,12.61,0.2965,68129.32,32924.39,101053.71,0.6742,0.70
2021-10-08,4929.94,12.77,0.3146,69019.16,32924.39,101943.55,0.6770,0.70
2021-10-11,4936.19,12.80,0.3185,69106.66,32924.39,102031.05,0.6773,0.70
2021-10-12,4883.84,12.67,0.3061,68373.76,32924.39,101298.15,0.6750,0.70
2021-10-13,4940.11,12.76,0.3147,69161.54,32924.39,102085.93,0.6775,0.70
2021-10-14,4913.61,12.70,0.3116,68790.54,32924.39,101714.93,0.6763,0.70
2021-10-15,4932.11,12.76,0.3155,69049.54,32924.39,101973.93,0.6771,0.70
2021-10-18,4874.78,12.64,0.3009,68246.92,32924.39,101171.31,0.6746,0.70
2021-10-19,4922.72,12.77,0.3210,68918.08,32924.39,101842.47,0.6767,0.70
2021-10-20,4910.18,12.73,0.3134,68742.52,32924.39,101666.91,0.6762,0.70
2021-10-21,4928.02,12.78,0.3264,68992.28,32924.39,101916.67,0.6769,0.70
2021-10-22,4959.73,12.82,0.3326,69436.22,32924.39,102360.61,0.6783,0.70
2021-10-25,4979.52,12.86,0.3341,69713.28,32924.39,102637.67,0.6792,0.70
2021-10-26,4963.10,12.80,0.3288,69483.40,32924.39,102407.79,0.6785,0.70
2021-10-27,4898.16,12.62,0.2916,68574.24,32924.39,101498.63,0.6756,0.70
2021-10-28,4864.14,12.50,0.2659,68097.96,32924.39,101022.35,0.6741,0.70
2021-10-29,4908.77,12.67,0.3039,68722.78,32924.39,101647.17,0.6761,0.70
2021-11-01,4890.69,12.43,0.2534,68469.66,32924.39,101394.05,0.6753,0.70
2021-11-02,4839.85,12.30,0.2280,67757.90,32924.39,100682.29,0.6730,0.70
2021-11-03,4821.11,12.24,0.2140,67495.54,32924.39,100419.93,0.6721,0.70
2021-11-04,4868.74,12.35,0.2382,68162.36,32924.39,101086.75,0.6743,0.70
2021-11-05,4842.35,12.27,0.2197,67792.90,32924.39,100717.29,0.6731,0.70
2021-11-08,4848.18,12.28,0.2260,67874.52,32924.39,100798.91,0.6734,0.70
2021-11-09,4846.74,12.28,0.2254,67854.36,32924.39,100778.75,0.6733,0.70
2021-11-10,4821.19,12.21,0.2094,67496.66,32924.39,100421.05,0.6721,0.70
2021-11-11,4898.65,12.39,0.2533,68581.10,32924.39,101505.49,0.6756,0.70
2021-11-12,4888.37,12.35,0.2439,68437.18,32924.39,101361.57,0.6752,0.70
2021-11-15,4882.38,12.33,0.2412,68353.32,32924.39,101277.71,0.6749,0.70
2021-11-16,4883.32,12.34,0.2428,68366.48,32924.39,101290.87,0.6750,0.70
2021-11-17,4885.75,12.35,0.2467,68400.50,32924.39,101324.89,0.6751,0.70
2021-11-18,4837.62,12.25,0.2154,67726.68,32924.39,100651.07,0.6729,0.70
2021-11-19,4890.06,12.38,0.2588,68460.84,32924.39,101385.23,0.6753,0.70
2021-11-22,4912.40,12.43,0.2757,68773.60,32924.39,101697.99,0.6763,0.70
2021-11-23,4913.35,12.44,0.2817,68786.90,32924.39,101711.29,0.6763,0.70
2021-11-24,4916.66,12.46,0.2876,68833.24,32924.39,101757.63,0.6764,0.70
2021-11-25,4896.44,12.40,0.2630,68550.16,32924.39,101474.55,0.6755,0.70
2021-11-26,4860.13,12.31,0.2364,68041.82,32924.39,100966.21,0.6739,0.70
2021-11-29,4851.42,12.28,0.2229,67919.88,32924.39,100844.27,0.6735,0.70
2021-11-30,4832.03,12.25,0.2117,67648.42,32924.39,100572.81,0.6726,0.70
2021-12-01,4843.85,12.30,0.2349,67813.90,32924.39,100738.29,0.6732,0.70
2021-12-02,4856.16,12.34,0.2473,67986.24,32924.39,100910.63,0.6737,0.70
2021-12-03,4901.02,12.44,0.2897,68614.28,32924.39,101538.67,0.6757,0.70
2021-12-06,4892.62,12.43,0.2827,68496.68,32924.39,101421.07,0.6754,0.70
2021-12-07,4922.10,12.49,0.3034,68909.40,32924.39,101833.79,0.6767,0.70
2021-12-08,4995.93,12.65,0.3433,69943.02,32924.39,102867.41,0.6799,0.70
2021-12-09,5078.69,12.84,0.3787,71101.66,32924.39,104026.05,0.6835,0.70
2021-12-10,5055.12,12.78,0.3673,70771.68,32924.39,103696.07,0.6825,0.70
2021-12-13,5083.80,13.72,0.4936,71173.20,32924.39,104097.59,0.6837,0.50
2021-12-14,5049.70,13.62,0.4799,55546.70,48122.68,103669.38,0.5358,0.50
2021-12-15,5005.90,13.52,0.4662,55064.90,48122.68,103187.58,0.5336,0.50
2021-12-16,5034.73,13.60,0.4737,55382.03,48122.68,103504.71,0.5351,0.50
2021-12-17,4954.76,13.42,0.4517,54502.36,48122.68,102625.04,0.5311,0.50
2021-12-20,4880.42,13.25,0.4172,53684.62,48122.68,101807.30,0.5273,0.50
2021-12-21,4913.49,13.35,0.4351,54048.39,48122.68,102171.07,0.5290,0.50
2021-12-22,4914.45,13.34,0.4322,54058.95,48122.68,102181.63,0.5290,0.50
2021-12-23,4948.74,13.43,0.4583,54436.14,48122.68,102558.82,0.5308,0.50
2021-12-24,4921.34,13.36,0.4387,54134.74,48122.68,102257.42,0.5294,0.50
2021-12-27,4919.32,13.35,0.4336,54112.52,48122.68,102235.20,0.5293,0.50
2021-12-28,4955.96,13.43,0.4596,54515.56,48122.68,102638.24,0.5311,0.50
2021-12-29,4883.48,13.25,0.4112,53718.28,48122.68,101840.96,0.5275,0.50
2021-12-30,4921.51,13.33,0.4289,54136.61,48122.68,102259.29,0.5294,0.50
2021-12-31,4940.37,13.37,0.4424,54344.07,48122.68,102466.75,0.5304,0.50
2022-01-04,4917.77,13.33,0.4271,54095.47,48122.68,102218.15,0.5292,0.50
2022-01-05,4868.12,13.23,0.4037,53549.32,48122.68,101672.00,0.5267,0.50
2022-01-06,4818.23,13.12,0.3926,53000.53,48122.68,101123.21,0.5241,0.70
2022-01-07,4822.37,13.16,0.4000,67513.18,33649.00,101162.18,0.6674,0.70
2022-01-10,4844.05,13.21,0.4033,67816.70,33649.00,101465.70,0.6684,0.50
2022-01-11,4797.77,13.09,0.3902,52775.47,48168.30,100943.77,0.5228,0.70
2022-01-12,4845.58,13.19,0.4016,67838.12,33710.91,101549.03,0.6680,0.50
2022-01-13,4765.92,13.02,0.3826,52425.12,48269.27,100694.39,0.5206,0.70
2022-01-14,4726.73,12.88,0.3677,66174.22,34036.83,100211.05,0.6603,0.70
2022-01-17,4767.28,12.94,0.3750,66741.92,34036.83,100778.75,0.6623,0.70
2022-01-18,4813.35,13.08,0.3924,67386.90,34036.83,101423.73,0.6644,0.70
2022-01-19,4780.38,13.00,0.3815,66925.32,34036.83,100962.15,0.6629,0.70
2022-01-20,4823.51,13.11,0.3968,67529.14,34036.83,101565.97,0.6649,0.70
2022-01-21,4779.31,12.99,0.3800,66910.34,34036.83,100947.17,0.6628,0.70
2022-01-24,4786.74,13.00,0.3812,67014.36,34036.83,101051.19,0.6632,0.70
2022-01-25,4678.45,12.72,0.3327,65498.30,34036.83,99535.13,0.6580,0.70
2022-01-26,4712.31,12.82,0.3559,65972.34,34036.83,100009.17,0.6597,0.70
2022-01-27,4619.88,12.60,0.3016,64678.32,34036.83,98715.15,0.6552,0.70
2022-01-28,4563.77,12.44,0.2693,63892.78,34036.83,97929.61,0.6524,0.70
2022-02-07,4634.09,12.69,0.3300,69511.35,29398.02,98909.37,0.7028,0.70
2022-02-08,4608.77,12.69,0.3294,69131.55,29398.02,98529.57,0.7016,0.70
2022-02-09,4652.06,12.79,0.3543,69780.90,29398.02,99178.92,0.7036,0.70
2022-02-10,4639.86,12.77,0.3458,69597.90,29398.02,98995.92,0.7030,0.70
2022-02-11,4601.40,12.72,0.3353,69021.00,29398.02,98419.02,0.7013,0.70
2022-02-14,4551.69,12.56,0.2935,68275.35,29398.02,97673.37,0.6990,0.70
2022-02-15,4600.10,12.65,0.3203,69001.50,29398.02,98399.52,0.7012,0.70
2022-02-16,4617.99,12.70,0.3353,69269.85,29398.02,98667.87,0.7021,0.70
2022-02-17,4629.16,12.71,0.3385,69437.40,29398.02,98835.42,0.7026,0.70
2022-02-18,4651.24,12.78,0.3573,69768.60,29398.02,99166.62,0.7035,0.70
2022-02-21,4634.31,12.73,0.3430,69514.65,29398.02,98912.67,0.7028,0.70
2022-02-22,4574.15,12.59,0.2959,68612.25,29398.02,98010.27,0.7001,0.70
2022-02-23,4623.05,12.68,0.3263,69345.75,29398.02,98743.77,0.7023,0.70
2022-02-24,4529.32,12.45,0.2697,67939.80,29398.02,97337.82,0.6980,0.70
2022-02-25,4573.42,12.53,0.2827,68601.30,29398.02,97999.32,0.7000,0.70
2022-02-28,4581.65,12.57,0.2956,68724.75,29398.02,98122.77,0.7004,0.70
2022-03-01,4619.69,12.66,0.3257,69295.35,29398.02,98693.37,0.7021,0.70
2022-03-02,4578.60,12.58,0.2964,68679.00,29398.02,98077.02,0.7003,0.70
2022-03-03,4551.63,12.54,0.2844,68274.45,29398.02,97672.47,0.6990,0.70
2022-03-04,4496.43,12.40,0.2400,67446.45,29398.02,96844.47,0.6964,0.70
2022-03-07,4352.78,12.06,0.1635,65291.70,29398.02,94689.72,0.6895,1.00
2022-03-08,4265.39,11.83,0.1157,89573.19,3226.87,92800.06,0.9652,1.00
2022-03-09,4226.35,11.71,0.0909,88753.35,3226.87,91980.22,0.9649,1.00
2022-03-10,4292.84,11.84,0.1191,90149.64,3226.87,93376.51,0.9654,1.00
2022-03-11,4306.52,11.83,0.1170,90436.92,3226.87,93663.79,0.9655,1.00
2022-03-14,4174.76,11.50,0.0697,87669.96,3226.87,90896.83,0.9645,1.00
2022-03-15,3983.81,10.98,0.0207,83660.01,3226.87,86886.88,0.9629,1.00
2022-03-16,4156.08,11.38,0.0638,87277.68,3226.87,90504.55,0.9643,1.00
2022-03-17,4237.70,11.56,0.0787,88991.70,3226.87,92218.57,0.9650,1.00
2022-03-18,4265.90,11.72,0.1028,89583.90,3226.87,92810.77,0.9652,1.00
2022-03-21,4258.75,11.69,0.0951,89433.75,3226.87,92660.62,0.9652,1.00
2022-03-22,4255.30,11.71,0.0987,89361.30,3226.87,92588.17,0.9651,1.00
2022-03-23,4276.52,11.76,0.1152,89806.92,3226.87,93033.79,0.9653,1.00
2022-03-24,4251.31,11.70,0.0965,89277.51,3226.87,92504.38,0.9651,1.00
2022-03-25,4174.57,11.54,0.0759,87665.97,3226.87,90892.84,0.9645,1.00
2022-03-28,4148.47,11.52,0.0758,87117.87,3226.87,90344.74,0.9643,1.00
2022-03-29,4134.14,11.50,0.0720,86816.94,3226.87,90043.81,0.9642,1.00
2022-03-30,4254.10,11.73,0.1160,89336.10,3226.87,92562.97,0.9651,1.00
2022-03-31,4222.60,11.72,0.1121,88674.60,3226.87,91901.47,0.9649,1.00
2022-04-01,4276.16,11.83,0.1394,89799.36,3226.87,93026.23,0.9653,1.00
2022-04-06,4263.84,11.82,0.1392,89540.64,3226.87,92767.51,0.9652,1.00
2022-04-07,4209.10,11.68,0.0987,88391.10,3226.87,91617.97,0.9648,1.00
2022-04-08,4230.77,11.76,0.1259,88846.17,3226.87,92073.04,0.9650,1.00
2022-04-11,4100.07,11.45,0.0692,86101.47,3226.87,89328.34,0.9639,1.00
2022-04-12,4179.97,11.63,0.1000,87779.37,3226.87,91006.24,0.9645,1.00
2022-04-13,4139.74,11.55,0.0817,86934.54,3226.87,90161.41,0.9642,1.00
2022-04-14,4191.57,11.68,0.1033,88022.97,3226.87,91249.84,0.9646,1.00
2022-04-15,4188.75,11.66,0.1031,87963.75,3226.87,91190.62,0.9646,1.00
2022-04-18,4166.38,11.56,0.0848,87493.98,3226.87,90720.85,0.9644,1.00
2022-04-19,4134.90,11.51,0.0775,86832.90,3226.87,90059.77,0.9642,1.00
2022-04-20,4070.79,11.36,0.0612,85486.59,3226.87,88713.46,0.9636,1.00
2022-04-21,3995.83,11.18,0.0503,83912.43,3226.87,87139.30,0.9630,1.00
2022-04-22,4013.25,11.24,0.0556,84278.25,3226.87,87505.12,0.9631,1.00
2022-04-25,3814.91,10.76,0.0036,80113.11,3226.87,83339.98,0.9613,1.00
2022-04-26,3784.12,10.67,0.0036,79466.52,3226.87,82693.39,0.9610,1.00
2022-04-27,3895.54,10.87,0.0160,81806.34,3226.87,85033.21,0.9621,1.00
2022-04-28,3921.11,10.92,0.0196,82343.31,3226.87,85570.18,0.9623,1.00
2022-04-29,4016.24,11.21,0.0622,84341.04,3226.87,87567.91,0.9632,1.00
2022-05-05,4010.21,11.11,0.0461,84214.41,3226.87,87441.28,0.9631,1.00
2022-05-06,3908.82,10.85,0.0142,82085.22,3226.87,85312.09,0.9622,1.00
2022-05-09,3877.44,10.79,0.0088,81426.24,3226.87,84653.11,0.9619,1.00
2022-05-10,3919.87,10.87,0.0194,82317.27,3226.87,85544.14,0.9623,1.00
2022-05-11,3976.42,10.99,0.0352,83504.82,3226.87,86731.69,0.9628,1.00
2022-05-12,3958.74,10.96,0.0299,83133.54,3226.87,86360.41,0.9626,1.00
2022-05-13,3988.60,11.05,0.0474,83760.60,3226.87,86987.47,0.9629,1.00
2022-05-16,3956.54,10.97,0.0333,83087.34,3226.87,86314.21,0.9626,1.00
2022-05-17,4005.89,11.09,0.0542,84123.69,3226.87,87350.56,0.9631,1.00
2022-05-18,3991.91,11.05,0.0489,83830.11,3226.87,87056.98,0.9629,1.00
2022-05-19,3999.60,11.07,0.0523,83991.60,3226.87,87218.47,0.9630,1.00
2022-05-20,4077.60,11.26,0.0870,85629.60,3226.87,88856.47,0.9637,1.00
2022-05-23,4053.98,11.20,0.0764,85133.58,3226.87,88360.45,0.9635,1.00
2022-05-24,3959.15,10.99,0.0381,83142.15,3226.87,86369.02,0.9626,1.00
2022-05-25,3983.18,11.06,0.0536,83646.78,3226.87,86873.65,0.9629,1.00
2022-05-26,3993.04,11.09,0.0604,83853.84,3226.87,87080.71,0.9629,1.00
2022-05-27,4001.30,11.12,0.0707,84027.30,3226.87,87254.17,0.9630,1.00
2022-05-30,4029.02,11.18,0.0809,84609.42,3226.87,87836.29,0.9633,1.00
2022-05-31,4091.52,11.32,0.1014,85921.92,3226.87,89148.79,0.9638,1.00
2022-06-01,4083.18,11.30,0.1012,85746.78,3226.87,88973.65,0.9637,1.00
2022-06-02,4089.57,11.31,0.1027,85880.97,3226.87,89107.84,0.9638,1.00
2022-06-06,4166.09,11.47,0.1162,87487.89,3226.87,90714.76,0.9644,1.00
2022-06-07,4179.13,11.50,0.1195,87761.73,3226.87,90988.60,0.9645,1.00
2022-06-08,4219.81,11.61,0.1499,88616.01,3226.87,91842.88,0.9649,1.00
2022-06-09,4175.67,11.53,0.1293,87689.07,3226.87,90915.94,0.9645,1.00
2022-06-10,4238.99,11.70,0.1630,89018.79,3226.87,92245.66,0.9650,1.00
2022-06-13,4189.35,11.70,0.1627,87976.35,3226.87,91203.22,0.9646,1.00
2022-06-14,4222.31,11.82,0.2030,88668.51,3226.87,91895.38,0.9649,0.70
2022-06-15,4278.22,11.95,0.2382,68451.52,24367.26,92818.78,0.7375,0.70
2022-06-16,4250.06,11.84,0.2108,68000.96,24367.26,92368.22,0.7362,0.70
2022-06-17,4309.04,11.97,0.2475,68944.64,24367.26,93311.90,0.7389,0.70
2022-06-20,4330.43,11.97,0.2471,69286.88,24367.26,93654.14,0.7398,0.70
2022-06-21,4325.57,11.98,0.2500,69209.12,24367.26,93576.38,0.7396,0.70
2022-06-22,4270.62,11.83,0.2044,68329.92,24367.26,92697.18,0.7371,0.70
2022-06-23,4343.88,12.02,0.2592,69502.08,24367.26,93869.34,0.7404,0.70
2022-06-24,4394.77,12.12,0.2738,70316.32,24367.26,94683.58,0.7426,0.70
2022-06-27,4444.26,12.23,0.2817,71108.16,24367.26,95475.42,0.7448,0.70
2022-06-28,4490.52,12.32,0.3128,71848.32,24367.26,96215.58,0.7467,0.70
2022-06-29,4421.36,12.18,0.2774,66320.40,28839.77,95160.17,0.6969,0.70
2022-06-30,4485.01,12.31,0.3118,67275.15,28839.77,96114.92,0.6999,0.70
2022-07-01,4466.72,12.26,0.2930,67000.80,28839.77,95840.57,0.6991,0.70
2022-07-04,4496.03,12.33,0.3190,67440.45,28839.77,96280.22,0.7005,0.70
2022-07-05,4489.54,12.31,0.3119,67343.10,28839.77,96182.87,0.7002,0.70
2022-07-06,4423.97,12.15,0.2735,66359.55,28839.77,95199.32,0.6971,0.70
2022-07-07,4443.47,12.18,0.2763,66652.05,28839.77,95491.82,0.6980,0.70
2022-07-08,4428.78,12.13,0.2709,66431.70,28839.77,95271.47,0.6973,0.70
2022-07-11,4354.62,11.95,0.2344,65319.30,28839.77,94159.07,0.6937,0.70
2022-07-12,4313.62,11.84,0.2062,64704.30,28839.77,93544.07,0.6917,0.70
2022-07-13,4321.46,11.84,0.2059,64821.90,28839.77,93661.67,0.6921,0.70
2022-07-14,4322.07,11.81,0.1958,64831.05,28839.77,93670.82,0.6921,1.00
2022-07-15,4248.53,11.61,0.1450,89219.13,3041.66,92260.79,0.9670,1.00
2022-07-18,4292.59,11.74,0.1789,90144.39,3041.66,93186.05,0.9674,1.00
2022-07-19,4269.34,11.70,0.1575,89656.14,3041.66,92697.80,0.9672,1.00
2022-07-20,4283.80,11.75,0.1815,89959.80,3041.66,93001.46,0.9673,1.00
2022-07-21,4236.06,11.62,0.1489,88957.26,3041.66,91998.92,0.9669,1.00
2022-07-22,4238.23,11.63,0.1502,89002.83,3041.66,92044.49,0.9670,1.00
2022-07-25,4212.64,11.58,0.1355,88465.44,3041.66,91507.10,0.9668,1.00
2022-07-26,4245.98,11.65,0.1546,89165.58,3041.66,92207.24,0.9670,1.00
2022-07-27,4225.04,11.58,0.1350,88725.84,3041.66,91767.50,0.9669,1.00
2022-07-28,4225.67,11.58,0.1348,88739.07,3041.66,91780.73,0.9669,1.00
