日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2021-04-30,42.19,13.09,0.8199,0.00,96069.33,96069.33,0.0000,0.00
2021-05-06,42.97,13.33,0.8607,0.00,96069.33,96069.33,0.0000,0.00
2021-05-07,43.38,13.45,0.8920,0.00,96069.33,96069.33,0.0000,0.00
2021-05-10,43.15,13.38,0.8708,0.00,96069.33,96069.33,0.0000,0.00
2021-05-11,43.11,13.37,0.8620,0.00,96069.33,96069.33,0.0000,0.00
2021-05-12,42.99,13.33,0.8532,0.00,96069.33,96069.33,0.0000,0.00
2021-05-13,42.59,13.21,0.8140,0.00,96069.33,96069.33,0.0000,0.00
2021-05-14,44.02,13.65,0.9301,0.00,96069.33,96069.33,0.0000,0.00
2021-05-17,44.56,13.82,0.9485,0.00,96069.33,96069.33,0.0000,0.00
2021-05-18,44.80,13.89,0.9607,0.00,96069.33,96069.33,0.0000,0.00
2021-05-19,43.88,13.61,0.9157,0.00,96069.33,96069.33,0.0000,0.00
2021-05-20,44.41,13.77,0.9369,0.00,96069.33,96069.33,0.0000,0.00
2021-05-21,43.32,13.44,0.8743,0.00,96069.33,96069.33,0.0000,0.00
2021-05-24,43.30,13.43,0.8687,0.00,96069.33,96069.33,0.0000,0.00
2021-05-25,46.08,14.29,0.9821,0.00,96069.33,96069.33,0.0000,0.00
2021-05-26,46.84,14.53,0.9970,0.00,96069.33,96069.33,0.0000,0.00
2021-05-27,46.40,14.39,0.9882,0.00,96069.33,96069.33,0.0000,0.00
2021-05-28,46.84,14.53,0.9941,0.00,96069.33,96069.33,0.0000,0.00
2021-05-31,46.59,14.45,0.9912,0.00,96069.33,96069.33,0.0000,0.00
2021-06-01,45.93,14.24,0.9677,0.00,96069.33,96069.33,0.0000,0.00
2021-06-02,46.10,14.30,0.9708,0.00,96069.33,96069.33,0.0000,0.00
2021-06-03,45.06,13.98,0.9446,0.00,96069.33,96069.33,0.0000,0.00
2021-06-04,46.06,14.29,0.9651,0.00,96069.33,96069.33,0.0000,0.00
2021-06-07,45.64,14.15,0.9565,0.00,96069.33,96069.33,0.0000,0.00
2021-06-08,45.40,14.08,0.9480,0.00,96069.33,96069.33,0.0000,0.00
2021-06-09,45.21,14.02,0.9366,0.00,96069.33,96069.33,0.0000,0.00
2021-06-10,45.12,13.99,0.9339,0.00,96069.33,96069.33,0.0000,0.00
2021-06-11,45.10,13.99,0.9312,0.00,96069.33,96069.33,0.0000,0.00
2021-06-15,43.88,13.61,0.8743,0.00,96069.33,96069.33,0.0000,0.00
2021-06-16,44.52,13.81,0.9003,0.00,96069.33,96069.33,0.0000,0.00
2021-06-17,44.13,13.69,0.8864,0.00,96069.33,96069.33,0.0000,0.00
2021-06-18,43.79,13.58,0.8640,0.00,96069.33,96069.33,0.0000,0.00
2021-06-21,42.99,13.33,0.7910,0.00,96069.33,96069.33,0.0000,0.20
2021-06-22,44.40,13.77,0.8958,19804.18,76835.53,96639.71,0.2049,0.00
2021-06-23,43.89,13.61,0.8708,0.00,96610.15,96610.15,0.0000,0.00
2021-06-24,44.04,13.66,0.8796,0.00,96610.15,96610.15,0.0000,0.00
2021-06-25,45.16,14.01,0.9358,0.00,96610.15,96610.15,0.0000,0.00
2021-06-28,43.80,13.58,0.8552,0.00,96610.15,96610.15,0.0000,0.00
2021-06-29,43.07,13.36,0.7861,0.00,96610.15,96610.15,0.0000,0.20
2021-06-30,43.39,13.46,0.8255,19437.45,77275.75,96713.21,0.2010,0.00
2021-07-01,44.84,13.91,0.9227,0.00,96719.41,96719.41,0.0000,0.00
2021-07-02,42.47,13.17,0.7300,0.00,96719.41,96719.41,0.0000,0.20
2021-07-05,42.39,13.15,0.7280,19285.79,77432.65,96718.44,0.1994,0.20
2021-07-06,42.87,13.30,0.7644,19547.24,77390.21,96937.45,0.2016,0.20
2021-07-07,42.78,13.27,0.7623,19378.74,77518.23,96896.97,0.2000,0.20
2021-07-08,40.31,12.50,0.6567,18261.64,77518.23,95779.87,0.1907,0.20
2021-07-09,39.95,12.39,0.6522,18977.38,76631.31,95608.69,0.1985,0.20
2021-07-12,40.35,12.52,0.6585,19288.60,76509.76,95798.36,0.2013,0.20
2021-07-13,41.03,12.41,0.6514,19487.31,76631.68,96118.99,0.2027,0.20
2021-07-14,40.19,12.16,0.6334,18848.40,76876.98,95725.38,0.1969,0.20
2021-07-15,41.91,12.68,0.6747,19950.40,76595.36,96545.77,0.2066,0.20
2021-07-16,41.87,12.66,0.6729,19302.79,77220.45,96523.24,0.2000,0.20
2021-07-19,41.73,12.62,0.6684,19238.45,77220.45,96458.90,0.1994,0.20
2021-07-20,40.98,12.39,0.6453,18931.22,77179.03,96110.24,0.1970,0.20
2021-07-21,40.80,12.34,0.6410,19137.19,76891.54,96028.74,0.1993,0.20
2021-07-22,41.26,12.48,0.6525,19390.23,76850.75,96240.97,0.2015,0.20
2021-07-23,41.09,12.43,0.6508,19189.78,76974.70,96164.48,0.1996,0.20
2021-07-26,39.16,11.84,0.5778,18327.92,76933.96,95261.88,0.1924,0.50
2021-07-27,37.91,11.46,0.5316,46093.79,47669.86,93763.65,0.4916,0.50
2021-07-28,38.97,11.79,0.5748,48171.11,46909.40,95080.52,0.5066,0.50
2021-07-29,39.37,11.91,0.5812,48028.32,47542.54,95570.86,0.5025,0.50
2021-07-30,38.18,11.55,0.5326,46346.89,47777.74,94124.64,0.4924,0.50
2021-08-02,39.17,11.85,0.5807,48257.98,47086.09,95344.06,0.5061,0.50
2021-08-03,39.07,11.82,0.5766,47589.59,47633.18,95222.77,0.4998,0.50
2021-08-04,38.59,11.67,0.5440,46999.60,47633.18,94632.78,0.4967,0.50
2021-08-05,38.38,11.61,0.5323,47056.66,47326.57,94383.23,0.4986,0.50
2021-08-06,39.07,11.82,0.5773,48019.38,47212.11,95231.49,0.5042,0.50
2021-08-09,40.28,12.18,0.6324,49099.86,47602.72,96702.58,0.5077,0.20
2021-08-10,41.22,12.47,0.6615,19828.24,77339.11,97167.35,0.2041,0.20
2021-08-11,41.79,12.64,0.6854,19724.63,77710.10,97434.72,0.2024,0.20
2021-08-12,41.61,12.58,0.6786,19431.33,77918.21,97349.54,0.1996,0.20
2021-08-13,42.02,12.71,0.6921,19623.03,77918.21,97541.25,0.2012,0.20
2021-08-16,41.76,11.80,0.5660,19420.65,78002.28,97422.93,0.1993,0.50
2021-08-17,40.74,11.51,0.5139,47501.17,48723.67,96224.84,0.4936,0.50
2021-08-18,43.63,12.33,0.6389,51525.29,48108.01,99633.29,0.5171,0.20
2021-08-19,42.35,11.97,0.5869,19352.92,79491.39,98844.31,0.1958,0.50
2021-08-20,41.90,11.84,0.5729,48892.86,49329.71,98222.57,0.4978,0.50
2021-08-23,42.60,12.04,0.5940,49929.85,49118.37,99048.22,0.5041,0.50
2021-08-24,42.86,12.11,0.6125,49842.43,49502.74,99345.16,0.5017,0.20
2021-08-25,42.22,11.93,0.5810,19592.21,79676.19,99268.40,0.1974,0.50
2021-08-26,40.72,11.51,0.5050,47848.52,49361.12,97209.64,0.4922,0.50
2021-08-27,41.34,11.68,0.5310,49316.12,48626.60,97942.72,0.5035,0.50
2021-08-30,39.78,11.24,0.4901,47136.91,48957.29,96094.20,0.4905,0.50
2021-08-31,40.20,11.36,0.4988,48517.42,48082.13,96599.55,0.5023,0.50
2021-09-01,41.70,11.78,0.5567,50122.38,48282.78,98405.15,0.5093,0.50
2021-09-02,42.36,11.97,0.5921,49989.72,49198.30,99188.02,0.5040,0.50
2021-09-03,42.69,12.06,0.6054,49993.00,49580.30,99573.30,0.5021,0.20
2021-09-06,42.04,11.88,0.5770,19630.70,79351.17,98981.87,0.1983,0.50
2021-09-07,43.36,12.25,0.6415,51031.88,49451.82,100483.70,0.5079,0.20
2021-09-08,43.03,12.16,0.6350,19965.54,80311.55,100277.10,0.1991,0.20
2021-09-09,42.77,12.09,0.6092,19933.00,80226.00,100159.00,0.1990,0.20
2021-09-10,44.43,12.56,0.6877,20794.70,80140.61,100935.31,0.2060,0.20
2021-09-13,44.27,12.51,0.6763,20142.36,80713.41,100855.77,0.1997,0.20
2021-09-14,42.77,12.09,0.6048,19462.48,80713.41,100175.89,0.1943,0.20
2021-09-15,42.20,11.93,0.5745,19749.58,80158.38,99907.96,0.1977,0.50
2021-09-16,41.63,11.76,0.5348,49242.68,50083.69,99326.37,0.4958,0.50
2021-09-17,42.08,11.89,0.5694,50197.64,49666.76,99864.40,0.5027,0.50
2021-09-22,40.57,11.46,0.4869,48152.02,49906.55,98058.58,0.4911,0.50
2021-09-23,40.10,11.33,0.4810,48438.60,49053.07,97491.67,0.4968,0.50
2021-09-24,40.04,11.31,0.4798,48649.46,48774.61,97424.07,0.4994,0.50
2021-09-27,40.30,11.39,0.4858,49008.97,48734.96,97743.93,0.5014,0.50
2021-09-28,41.40,11.70,0.5248,50212.59,48855.89,99068.48,0.5068,0.50
2021-09-29,42.33,11.96,0.5873,50670.60,49512.01,100182.61,0.5058,0.50
2021-09-30,41.42,11.70,0.5271,49041.29,50060.58,99101.87,0.4949,0.50
2021-10-08,41.81,11.82,0.5587,50009.65,49567.75,99577.40,0.5022,0.50
2021-10-11,43.51,12.30,0.6557,51824.68,49778.91,101603.58,0.5101,0.20
2021-10-12,43.59,12.32,0.6565,20355.35,81102.85,101458.20,0.2006,0.20
2021-10-13,43.54,12.30,0.6550,20288.81,81146.32,101435.13,0.2000,0.20
2021-10-14,42.99,12.15,0.6326,20032.47,81146.32,101178.79,0.1980,0.20
2021-10-15,43.77,12.37,0.6682,20571.01,80974.06,101545.07,0.2026,0.20
2021-10-18,42.58,12.03,0.5926,19798.60,81192.89,100991.49,0.1960,0.50
2021-10-19,43.42,12.27,0.6467,51446.85,50304.91,101751.76,0.5056,0.20
2021-10-20,43.02,12.16,0.6359,20176.84,81582.52,101759.36,0.1983,0.20
2021-10-21,44.13,12.47,0.6851,20873.18,81408.95,102282.13,0.2041,0.20
2021-10-22,44.57,12.60,0.7087,20681.73,81808.61,102490.34,0.2018,0.20
2021-10-25,44.82,12.04,0.5904,20616.74,81985.38,102602.12,0.2009,0.50
2021-10-26,45.40,12.20,0.6393,51939.78,51327.66,103267.44,0.5030,0.20
2021-10-27,44.76,12.02,0.5831,20366.49,82551.44,102917.94,0.1979,0.50
2021-10-28,44.52,11.96,0.5705,51147.98,51610.75,102758.74,0.4977,0.50
2021-10-29,44.31,11.90,0.5578,51133.70,51388.17,102521.87,0.4988,0.50
2021-11-01,44.43,11.94,0.5679,51364.68,51299.49,102664.18,0.5003,0.50
2021-11-02,42.90,11.52,0.4763,49589.89,51299.49,100889.38,0.4915,0.50
2021-11-03,42.45,11.40,0.4640,49874.37,50482.83,100357.20,0.4970,0.50
2021-11-04,42.49,11.41,0.4652,50220.01,50183.97,100403.98,0.5002,0.50
2021-11-05,42.33,11.37,0.4596,50035.63,50183.97,100219.60,0.4993,0.50
2021-11-08,42.12,11.31,0.4519,49825.43,50141.84,99967.27,0.4984,0.50
2021-11-09,41.92,11.26,0.4442,49718.09,50015.23,99733.32,0.4985,0.50
2021-11-10,41.57,11.17,0.4388,49424.10,49889.46,99313.56,0.4977,0.50
2021-11-11,43.37,11.65,0.5000,51778.77,49681.94,101460.71,0.5103,0.50
2021-11-12,43.02,11.56,0.4878,50334.54,50722.67,101057.21,0.4981,0.50
2021-11-15,43.46,11.67,0.5066,51017.48,50549.29,101566.77,0.5023,0.50
2021-11-16,43.10,11.58,0.4901,50387.50,50766.44,101153.94,0.4981,0.50
2021-11-17,42.56,11.43,0.4670,49924.30,50594.94,100519.24,0.4967,0.50
2021-11-18,42.21,11.34,0.4549,49805.65,50297.22,100102.87,0.4975,0.50
2021-11-19,42.96,11.54,0.4846,50911.75,50085.89,100997.64,0.5041,0.50
2021-11-22,42.44,11.40,0.4617,49907.16,50470.84,100378.00,0.4972,0.50
2021-11-23,42.49,11.41,0.4651,50220.01,50215.90,100435.91,0.5000,0.50
2021-11-24,42.48,11.41,0.4641,50210.31,50215.90,100426.21,0.5000,0.50
2021-11-25,42.22,11.34,0.4522,49899.77,50215.90,100115.67,0.4984,0.50
2021-11-26,41.13,11.05,0.4230,48742.19,50089.79,98831.98,0.4932,0.50
2021-11-29,40.90,10.99,0.4134,49124.22,49435.84,98560.06,0.4984,0.50
2021-11-30,40.63,10.91,0.4039,48920.73,49313.96,98234.69,0.4980,0.50
2021-12-01,41.04,11.02,0.4246,49579.15,49151.46,98730.60,0.5022,0.50
2021-12-02,41.78,11.22,0.4366,50262.84,49356.74,99619.58,0.5045,0.50
2021-12-03,42.08,11.30,0.4485,50197.64,49776.01,99973.65,0.5021,0.50
2021-12-06,42.54,11.43,0.4775,50543.21,49987.37,100530.58,0.5028,0.50
2021-12-07,42.56,11.43,0.4786,50307.35,50244.94,100552.29,0.5003,0.50
2021-12-08,42.73,11.48,0.4883,50501.44,50244.94,100746.38,0.5013,0.50
2021-12-09,43.62,11.72,0.5383,51428.35,50373.63,101801.98,0.5052,0.50
2021-12-10,43.92,11.80,0.5605,51249.83,50894.78,102144.61,0.5017,0.50
2021-12-13,43.04,11.56,0.5021,50052.49,51070.66,101123.16,0.4950,0.50
2021-12-14,41.99,11.28,0.4376,49301.79,50598.13,99899.92,0.4935,0.50
2021-12-15,41.87,11.25,0.4325,49785.29,49970.03,99755.31,0.4991,0.50
2021-12-16,42.04,11.29,0.4421,50064.59,49886.43,99951.02,0.5009,0.50
2021-12-17,41.68,11.20,0.4265,49560.76,49970.31,99531.08,0.4979,0.50
2021-12-20,41.62,11.18,0.4256,49649.14,49803.80,99452.94,0.4992,0.50
2021-12-21,41.57,11.17,0.4205,49631.94,49762.22,99394.16,0.4993,0.50
2021-12-22,41.06,11.03,0.4134,49065.22,49720.65,98785.87,0.4967,0.50
2021-12-23,41.23,11.08,0.4167,49559.87,49432.65,98992.52,0.5006,0.50
2021-12-24,40.94,11.00,0.4054,49163.67,49473.88,98637.54,0.4984,0.50
2021-12-27,40.50,10.88,0.3797,48762.57,49351.04,98113.61,0.4970,0.70
2021-12-28,40.75,10.95,0.3954,69065.79,29464.31,98530.10,0.7010,0.70
2021-12-29,39.10,10.50,0.3492,66190.45,29545.87,95736.32,0.6914,0.70
2021-12-30,39.82,10.70,0.3670,68249.82,28720.14,96969.97,0.7038,0.70
2021-12-31,39.99,10.74,0.3724,68185.42,29078.79,97264.21,0.7010,0.70
2022-01-04,39.70,10.66,0.3593,67602.09,29158.77,96760.86,0.6987,0.70
2022-01-05,40.27,10.82,0.3750,68701.63,29039.33,97740.96,0.7029,0.70
2022-01-06,39.53,10.62,0.3558,67164.32,29319.89,96484.22,0.6961,0.70
2022-01-07,40.27,10.82,0.3755,68782.17,28964.16,97746.33,0.7037,0.70
2022-01-10,40.42,10.86,0.3870,68711.23,29289.07,98000.30,0.7011,0.70
2022-01-11,40.93,10.99,0.4167,69494.72,29370.33,98865.05,0.7029,0.50
2022-01-12,40.85,10.97,0.4097,49351.04,49431.80,98782.83,0.4996,0.50
2022-01-13,40.51,10.88,0.3887,48934.49,49431.80,98366.29,0.4975,0.70
2022-01-14,39.42,10.59,0.3515,66982.99,29488.63,96471.62,0.6943,0.70
2022-01-17,39.88,10.22,0.3024,68282.63,28972.35,97254.98,0.7021,0.70
2022-01-18,40.24,10.31,0.3219,68685.84,29172.05,97857.89,0.7019,0.70
2022-01-19,40.80,10.45,0.3434,69489.63,29334.50,98824.13,0.7032,0.70
2022-01-20,42.18,10.80,0.3768,71529.37,29621.15,101150.52,0.7072,0.70
2022-01-21,42.54,10.90,0.3980,71432.70,30338.37,101771.08,0.7019,0.70
2022-01-24,42.57,10.90,0.4012,71303.78,30508.97,101812.75,0.7003,0.50
2022-01-25,41.79,10.70,0.3705,49980.19,50780.73,100760.93,0.4960,0.70
2022-01-26,41.87,10.73,0.3738,70637.32,30119.98,100757.31,0.7011,0.70
2022-01-27,41.68,10.68,0.3591,70235.40,30203.56,100438.96,0.6993,0.70
2022-01-28,40.40,10.35,0.3248,68117.69,30161.64,98279.33,0.6931,0.70
2022-02-07,42.16,10.80,0.3794,71754.47,29500.86,101255.33,0.7086,0.70
2022-02-08,42.45,10.87,0.3964,71408.43,30347.28,101755.71,0.7018,0.70
2022-02-09,42.38,10.86,0.3937,71114.63,30517.71,101632.34,0.6997,0.70
2022-02-10,42.45,10.87,0.3969,71238.62,30517.71,101756.33,0.7001,0.70
2022-02-11,43.32,11.10,0.4529,72685.15,30517.71,103202.87,0.7043,0.50
2022-02-14,42.04,10.77,0.3757,50106.63,51660.27,101766.90,0.4924,0.70
2022-02-15,41.23,10.56,0.3418,69845.61,30660.30,100505.91,0.6949,0.70
2022-02-16,41.93,10.74,0.3743,71530.93,30162.15,101693.08,0.7034,0.70
2022-02-17,42.25,10.82,0.3872,71739.19,30498.88,102238.07,0.7017,0.70
2022-02-18,42.74,10.95,0.4272,72404.66,30667.18,103071.85,0.7025,0.50
2022-02-21,42.50,10.89,0.4070,51249.61,51432.01,102681.62,0.4991,0.50
2022-02-22,42.05,10.77,0.3772,50799.04,51348.13,102147.17,0.4973,0.70
2022-02-23,41.73,10.69,0.3610,70944.38,30560.47,101504.85,0.6989,0.70
2022-02-24,41.07,10.52,0.3353,69895.98,30477.46,100373.44,0.6964,0.70
2022-02-25,40.89,10.48,0.3327,69929.69,30148.78,100078.47,0.6987,0.70
2022-02-28,40.89,10.47,0.3321,70038.31,30026.63,100064.94,0.6999,0.70
2022-03-01,41.25,10.57,0.3429,70657.13,30026.63,100683.76,0.7018,0.70
2022-03-02,40.62,10.40,0.3231,69411.74,30190.17,99601.91,0.6969,0.70
2022-03-03,40.83,10.46,0.3321,70062.35,29905.21,99967.57,0.7009,0.70
2022-03-04,39.98,10.24,0.2895,68531.27,29986.08,98517.34,0.6956,0.70
2022-03-07,38.39,9.83,0.2338,66185.18,29591.89,95777.07,0.6910,0.70
2022-03-08,37.34,9.56,0.1860,65194.91,28750.87,93945.78,0.6940,1.00
2022-03-09,36.44,9.34,0.1515,63632.41,28750.87,92383.28,0.6888,1.00
2022-03-10,36.70,9.40,0.1588,64076.79,28750.87,92827.66,0.6903,1.00
2022-03-11,36.49,9.35,0.1547,92293.17,142.54,92435.72,0.9985,1.00
2022-03-14,34.61,8.86,0.0471,87621.41,35.40,87656.81,0.9996,1.00
2022-03-15,32.39,8.30,0.0038,82041.04,1.23,82042.28,1.0000,1.00
2022-03-16,34.96,8.95,0.0826,88550.26,1.23,88551.49,1.0000,1.00
2022-03-17,36.54,9.36,0.1629,92563.92,1.23,92565.16,1.0000,1.00
2022-03-18,37.91,9.71,0.2318,96016.10,1.23,96017.33,1.0000,0.70
2022-03-21,36.79,9.42,0.1772,65264.58,28596.03,93860.61,0.6953,1.00
2022-03-22,37.38,9.58,0.2011,66313.24,28596.03,94909.27,0.6987,0.70
2022-03-23,37.57,9.62,0.2138,66760.94,28483.49,95244.43,0.7009,0.70
2022-03-24,37.58,9.63,0.2152,66700.37,28558.37,95258.74,0.7002,0.70
2022-03-25,37.09,9.50,0.1870,65840.57,28558.37,94398.93,0.6975,1.00
2022-03-28,36.99,9.47,0.1848,94093.77,246.88,94340.65,0.9974,1.00
2022-03-29,36.95,9.47,0.1845,94231.95,24.46,94256.41,0.9997,1.00
2022-03-30,37.96,9.72,0.2449,96786.11,24.46,96810.57,0.9997,0.70
2022-03-31,38.42,9.84,0.2629,68624.04,28870.35,97494.39,0.7039,0.70
2022-04-01,38.67,9.91,0.2734,68715.91,29213.86,97929.77,0.7017,0.70
2022-04-06,38.91,9.97,0.2857,68983.37,29366.23,98349.60,0.7014,0.70
2022-04-07,38.47,9.85,0.2669,68096.46,29482.85,97579.31,0.6979,0.70
2022-04-08,38.74,9.92,0.2828,68755.16,29291.13,98046.29,0.7013,0.70
2022-04-11,37.68,9.65,0.2222,66776.77,29406.17,96182.94,0.6943,0.70
2022-04-12,37.52,9.61,0.2109,67011.08,28875.12,95886.20,0.6989,0.70
2022-04-13,37.56,9.62,0.2160,67159.52,28800.07,95959.59,0.6999,0.70
2022-04-14,37.57,9.62,0.2174,67174.20,28800.07,95974.27,0.6999,0.70
2022-04-15,38.45,9.85,0.2694,68744.93,28800.07,97545.00,0.7048,0.70
2022-04-18,35.62,9.13,0.1047,63267.63,29252.85,92520.49,0.6838,1.00
2022-04-19,34.56,8.85,0.0450,89764.17,941.34,90705.51,0.9896,1.00
2022-04-20,33.74,8.64,0.0144,88543.08,14.70,88557.78,0.9998,1.00
2022-04-21,33.89,8.68,0.0180,88930.86,14.70,88945.56,0.9998,1.00
2022-04-22,34.89,8.94,0.0789,91559.15,14.70,91573.85,0.9998,1.00
2022-04-25,31.88,7.90,0.0000,83652.75,14.70,83667.44,0.9998,1.00
2022-04-26,31.54,7.82,0.0000,82747.93,14.70,82762.62,0.9998,1.00
2022-04-27,31.23,7.74,0.0000,81950.82,14.70,81965.52,0.9998,1.00
2022-04-28,32.53,8.06,0.0071,85354.67,14.70,85369.37,0.9998,1.00
2022-04-29,32.78,8.13,0.0089,86022.51,14.70,86037.21,0.9998,1.00
2022-05-05,32.23,7.99,0.0071,84579.11,14.70,84593.81,0.9998,1.00
2022-05-06,31.12,7.71,0.0000,81670.76,14.70,81685.46,0.9998,1.00
2022-05-09,29.94,7.42,0.0000,78568.52,14.70,78583.22,0.9998,1.00
2022-05-10,30.36,7.53,0.0018,79667.23,14.70,79681.93,0.9998,1.00
2022-05-11,30.55,7.57,0.0035,80162.73,14.70,80177.42,0.9998,1.00
2022-05-12,30.06,7.45,0.0018,78870.13,14.70,78884.82,0.9998,1.00
2022-05-13,30.50,7.56,0.0053,80033.47,14.70,80048.16,0.9998,1.00
2022-05-16,30.29,7.51,0.0035,79473.34,14.70,79488.04,0.9998,1.00
2022-05-17,31.69,7.86,0.0157,83157.25,14.70,83171.95,0.9998,1.00
2022-05-18,31.61,7.83,0.0157,82941.82,14.70,82956.51,0.9998,1.00
2022-05-19,31.22,7.74,0.0122,81929.28,14.70,81943.98,0.9998,1.00
2022-05-20,32.81,8.13,0.0296,86087.14,14.70,86101.84,0.9998,1.00
2022-05-23,32.42,8.04,0.0260,85074.60,14.70,85089.30,0.9998,1.00
2022-05-24,31.94,7.92,0.0225,83803.55,14.70,83818.25,0.9998,1.00
2022-05-25,31.84,7.89,0.0208,83545.03,14.70,83559.73,0.9998,1.00
2022-05-26,31.55,7.82,0.0173,82791.01,14.70,82805.71,0.9998,1.00
2022-05-27,32.12,7.96,0.0293,84277.50,14.70,84292.20,0.9998,1.00
2022-05-30,32.08,7.95,0.0275,84169.78,14.70,84184.48,0.9998,1.00
2022-05-31,32.59,8.08,0.0378,85505.47,14.70,85520.17,0.9998,1.00
2022-06-01,32.59,8.08,0.0377,85505.47,14.70,85520.17,0.9998,1.00
2022-06-02,31.95,7.92,0.0274,83846.64,14.70,83861.33,0.9998,1.00
2022-06-06,31.99,7.93,0.0291,83954.35,14.70,83969.05,0.9998,1.00
2022-06-07,32.31,8.01,0.0375,84773.00,14.70,84787.70,0.9998,1.00
2022-06-08,32.45,8.04,0.0409,85160.78,14.70,85175.48,0.9998,1.00
2022-06-09,33.08,8.20,0.0527,86798.07,14.70,86812.77,0.9998,1.00
2022-06-10,32.94,8.16,0.0509,86431.83,14.70,86446.53,0.9998,1.00
2022-06-13,31.67,7.85,0.0203,83092.62,14.70,83107.32,0.9998,1.00
2022-06-14,32.22,7.99,0.0372,84536.02,14.70,84550.72,0.9998,1.00
2022-06-15,33.23,8.24,0.0591,87207.39,14.70,87222.09,0.9998,1.00
2022-06-16,32.81,8.13,0.0523,86087.14,14.70,86101.84,0.9998,1.00
2022-06-17,32.72,8.11,0.0505,85850.16,14.70,85864.86,0.9998,1.00
2022-06-20,32.59,8.08,0.0504,85527.01,14.70,85541.71,0.9998,1.00
2022-06-21,33.11,8.21,0.0638,86884.24,14.70,86898.94,0.9998,1.00
2022-06-22,32.27,8.00,0.0402,84686.82,14.70,84701.52,0.9998,1.00
2022-06-23,32.96,8.17,0.0619,86474.92,14.70,86489.62,0.9998,1.00
2022-06-24,33.00,8.18,0.0634,86604.18,14.70,86618.88,0.9998,1.00
2022-06-27,33.87,8.39,0.0750,88866.23,14.70,88880.93,0.9998,1.00
2022-06-28,33.89,8.40,0.0765,88930.86,14.70,88945.56,0.9998,1.00
2022-06-29,33.67,8.35,0.0731,88349.19,14.70,88363.89,0.9998,1.00
2022-06-30,34.65,8.59,0.0829,90912.85,14.70,90927.55,0.9998,1.00
2022-07-01,33.97,8.42,0.0795,89146.29,14.70,89160.99,0.9998,1.00
2022-07-04,33.70,8.35,0.0744,88435.36,14.70,88450.06,0.9998,1.00
2022-07-05,33.65,8.34,0.0726,88284.56,14.70,88299.26,0.9998,1.00
2022-07-06,32.68,8.10,0.0527,85742.45,14.70,85757.15,0.9998,1.00
2022-07-07,32.64,8.09,0.0526,85634.73,14.70,85649.43,0.9998,1.00
2022-07-08,32.68,8.10,0.0558,85763.99,14.70,85778.69,0.9998,1.00
2022-07-11,32.38,8.03,0.0426,84966.89,14.70,84981.59,0.9998,1.00
2022-07-12,32.27,8.00,0.0393,84665.28,14.70,84679.98,0.9998,1.00
2022-07-13,31.12,7.71,0.0098,81649.22,14.70,81663.91,0.9998,1.00
2022-07-14,29.95,7.42,0.0016,78590.06,14.70,78604.76,0.9998,1.00
2022-07-15,29.87,7.10,0.0000,78387.82,14.70,78402.52,0.9998,1.00
2022-07-18,30.52,7.25,0.0016,80096.30,14.70,80111.00,0.9998,1.00
2022-07-19,30.59,7.27,0.0032,80276.14,14.70,80290.84,0.9998,1.00
2022-07-20,30.71,7.30,0.0049,80590.86,14.70,80605.56,0.9998,1.00
2022-07-21,30.38,7.22,0.0016,79714.14,14.70,79728.84,0.9998,1.00
2022-07-22,30.49,7.24,0.0032,80006.38,14.70,80021.08,0.9998,1.00
2022-07-25,30.71,7.30,0.0081,80590.86,14.70,80605.56,0.9998,1.00
2022-07-26,31.12,7.39,0.0113,81669.91,14.70,81684.60,0.9998,1.00
2022-07-27,30.88,7.34,0.0113,81040.46,14.70,81055.16,0.9998,1.00
2022-07-28,30.65,7.28,0.0080,80433.50,14.70,80448.20,0.9998,1.00
2022-07-29,30.04,7.14,0.0016,78837.42,14.70,78852.12,0.9998,1.00
2022-08-01,29.57,7.02,0.0000,77601.02,14.70,77615.72,0.9998,1.00
2022-08-02,29.05,6.90,0.0000,76229.74,14.70,76244.44,0.9998,1.00
2022-08-03,28.32,6.73,0.0000,74318.94,14.70,74333.64,0.9998,1.00
2022-08-04,28.84,6.85,0.0016,75667.74,14.70,75682.44,0.9998,1.00
2022-08-05,29.39,6.98,0.0048,77106.46,14.70,77121.16,0.9998,1.00
2022-08-08,29.05,6.90,0.0032,76229.74,14.70,76244.44,0.9998,1.00
2022-08-09,28.79,6.84,0.0016,75532.86,14.70,75547.56,0.9998,1.00
2022-08-10,28.40,6.75,0.0016,74521.26,14.70,74535.96,0.9998,1.00
2022-08-11,29.44,6.99,0.0111,77241.34,14.70,77256.04,0.9998,1.00
2022-08-12,29.45,6.99,0.0126,77263.82,14.70,77278.52,0.9998,1.00
2022-08-15,28.90,6.86,0.0063,75825.10,14.70,75839.80,0.9998,1.00
2022-08-16,29.05,6.90,0.0079,76229.74,14.70,76244.44,0.9998,1.00
2022-08-17,29.33,6.97,0.0126,76971.58,14.70,76986.28,0.9998,1.00
2022-08-18,28.89,6.86,0.0063,75802.62,14.70,75817.32,0.9998,1.00
2022-08-19,29.00,6.89,0.0094,76094.86,14.70,76109.56,0.9998,1.00
2022-08-22,28.80,6.61,0.0000,75577.82,14.70,75592.52,0.9998,1.00
2022-08-23,28.36,6.51,0.0000,74408.86,14.70,74423.56,0.9998,1.00
