日期,周期ID,当前价格,持仓数量,当前市值,距上次调仓天数,相对涨跌幅,累计投入,累计净投入,最大回撤
2025-02-14,Cycle_1,3939.01,2.5899999999999994,10202.03,4,0.97%,11316.58,10037.87,2.91%
2025-02-14,Cycle_2,3939.01,5.159999999999999,20325.28,0,0.00%,21801.96,19975.66,7.20%
2025-02-14,Cycle_3,3939.01,7.71,30369.76,68,1.26%,29992.06,29992.06,10.21%
2025-02-14,Cycle_4,3939.01,10.28,40493.01,68,1.26%,39989.41,39989.41,10.21%
2025-02-17,Cycle_1,3947.40,2.5899999999999994,10223.76,5,1.19%,11316.58,10037.87,2.91%
2025-02-17,Cycle_2,3947.40,5.159999999999999,20368.58,1,0.21%,21801.96,19975.66,7.20%
2025-02-17,Cycle_3,3947.40,7.71,30434.44,69,1.48%,29992.06,29992.06,10.21%
2025-02-17,Cycle_4,3947.40,10.28,40579.25,69,1.48%,39989.41,39989.41,10.21%
2025-02-18,Cycle_1,3912.78,2.5899999999999994,10134.11,6,0.30%,11316.58,10037.87,2.91%
2025-02-18,Cycle_2,3912.78,5.159999999999999,20189.96,2,-0.67%,21801.96,19975.66,7.20%
2025-02-18,Cycle_3,3912.78,7.71,30167.56,70,0.59%,29992.06,29992.06,10.21%
2025-02-18,Cycle_4,3912.78,10.28,40223.41,70,0.59%,39989.41,39989.41,10.21%
2025-02-19,Cycle_1,3940.16,2.5899999999999994,10205.01,7,1.00%,11316.58,10037.87,2.91%
2025-02-19,Cycle_2,3940.16,5.159999999999999,20331.23,3,0.03%,21801.96,19975.66,7.20%
2025-02-19,Cycle_3,3940.16,7.71,30378.64,71,1.29%,29992.06,29992.06,10.21%
2025-02-19,Cycle_4,3940.16,10.28,40504.85,71,1.29%,39989.41,39989.41,10.21%
2025-02-20,Cycle_1,3928.90,2.5899999999999994,10175.84,8,0.71%,11316.58,10037.87,2.91%
2025-02-20,Cycle_2,3928.90,5.159999999999999,20273.10,4,-0.26%,21801.96,19975.66,7.20%
2025-02-20,Cycle_3,3928.90,7.71,30291.79,72,1.00%,29992.06,29992.06,10.21%
2025-02-20,Cycle_4,3928.90,10.28,40389.05,72,1.00%,39989.41,39989.41,10.21%
2025-02-21,Cycle_1,3978.44,2.5899999999999994,10304.17,9,1.98%,11316.58,10037.87,2.91%
2025-02-21,Cycle_2,3978.44,5.159999999999999,20528.77,5,1.00%,21801.96,19975.66,7.20%
2025-02-21,Cycle_3,3978.44,7.71,30673.80,73,2.27%,29992.06,29992.06,10.21%
2025-02-21,Cycle_4,3978.44,10.28,40898.40,73,2.27%,39989.41,39989.41,10.21%
2025-02-24,Cycle_1,3969.72,2.5899999999999994,10281.57,10,1.76%,11316.58,10037.87,2.91%
2025-02-24,Cycle_2,3969.72,5.159999999999999,20483.74,6,0.78%,21801.96,19975.66,7.20%
2025-02-24,Cycle_3,3969.72,7.71,30606.52,74,2.05%,29992.06,29992.06,10.21%
2025-02-24,Cycle_4,3969.72,10.28,40808.69,74,2.05%,39989.41,39989.41,10.21%
2025-02-25,Cycle_1,3925.65,2.5899999999999994,10167.43,11,0.63%,11316.58,10037.87,2.91%
2025-02-25,Cycle_2,3925.65,5.159999999999999,20256.36,7,-0.34%,21801.96,19975.66,7.20%
2025-02-25,Cycle_3,3925.65,7.71,30266.77,75,0.92%,29992.06,29992.06,10.21%
2025-02-25,Cycle_4,3925.65,10.28,40355.69,75,0.92%,39989.41,39989.41,10.21%
2025-02-26,Cycle_1,3959.94,2.5899999999999994,10256.25,12,1.51%,11316.58,10037.87,2.91%
2025-02-26,Cycle_2,3959.94,5.159999999999999,20433.30,8,0.53%,21801.96,19975.66,7.20%
2025-02-26,Cycle_3,3959.94,7.71,30531.15,76,1.80%,29992.06,29992.06,10.21%
2025-02-26,Cycle_4,3959.94,10.28,40708.20,76,1.80%,39989.41,39989.41,10.21%
2025-02-27,Cycle_1,3968.12,2.5899999999999994,10277.42,13,1.72%,11316.58,10037.87,2.91%
2025-02-27,Cycle_2,3968.12,5.159999999999999,20475.48,9,0.74%,21801.96,19975.66,7.20%
2025-02-27,Cycle_3,3968.12,7.71,30594.17,77,2.01%,29992.06,29992.06,10.21%
2025-02-27,Cycle_4,3968.12,10.28,40792.23,77,2.01%,39989.41,39989.41,10.21%
2025-02-28,Cycle_1,3890.05,2.5899999999999994,10075.23,14,-0.28%,11316.58,10037.87,2.91%
2025-02-28,Cycle_2,3890.05,5.159999999999999,20072.65,10,-1.24%,21801.96,19975.66,7.20%
2025-02-28,Cycle_3,3890.05,7.71,29992.28,78,0.00%,29992.06,29992.06,10.21%
2025-02-28,Cycle_4,3890.05,10.28,39989.70,78,0.00%,39989.41,39989.41,10.21%
2025-03-03,Cycle_1,3888.47,2.5899999999999994,10071.15,15,-0.32%,11316.58,10037.87,2.91%
2025-03-03,Cycle_2,3888.47,5.159999999999999,20064.52,11,-1.28%,21801.96,19975.66,7.20%
2025-03-03,Cycle_3,3888.47,7.71,29980.13,79,-0.04%,29992.06,29992.06,10.21%
2025-03-03,Cycle_4,3888.47,10.28,39973.51,79,-0.04%,39989.41,39989.41,10.21%
2025-03-04,Cycle_1,3885.22,2.5899999999999994,10062.72,16,-0.41%,11316.58,10037.87,2.91%
2025-03-04,Cycle_2,3885.22,5.159999999999999,20047.74,12,-1.37%,21801.96,19975.66,7.20%
2025-03-04,Cycle_3,3885.22,7.71,29955.05,80,-0.12%,29992.06,29992.06,10.21%
2025-03-04,Cycle_4,3885.22,10.28,39940.07,80,-0.12%,39989.41,39989.41,10.21%
2025-03-05,Cycle_1,3902.57,2.5899999999999994,10107.66,17,0.04%,11316.58,10037.87,2.91%
2025-03-05,Cycle_2,3902.57,5.159999999999999,20137.26,13,-0.93%,21801.96,19975.66,7.20%
2025-03-05,Cycle_3,3902.57,7.71,30088.82,81,0.32%,29992.06,29992.06,10.21%
2025-03-05,Cycle_4,3902.57,10.28,40118.43,81,0.32%,39989.41,39989.41,10.21%
2025-03-06,Cycle_1,3956.24,2.5899999999999994,10246.65,18,1.41%,11316.58,10037.87,2.91%
2025-03-06,Cycle_2,3956.24,5.159999999999999,20414.18,14,0.44%,21801.96,19975.66,7.20%
2025-03-06,Cycle_3,3956.24,7.71,30502.59,82,1.70%,29992.06,29992.06,10.21%
2025-03-06,Cycle_4,3956.24,10.28,40670.12,82,1.70%,39989.41,39989.41,10.21%
2025-03-07,Cycle_1,3944.01,2.5899999999999994,10215.00,19,1.10%,11316.58,10037.87,2.91%
2025-03-07,Cycle_2,3944.01,5.159999999999999,20351.11,15,0.13%,21801.96,19975.66,7.20%
2025-03-07,Cycle_3,3944.01,7.71,30408.35,83,1.39%,29992.06,29992.06,10.21%
2025-03-07,Cycle_4,3944.01,10.28,40544.47,83,1.39%,39989.41,39989.41,10.21%
2025-03-10,Cycle_1,3928.80,2.5899999999999994,10175.60,20,0.71%,11316.58,10037.87,2.91%
2025-03-10,Cycle_2,3928.80,5.159999999999999,20272.62,16,-0.26%,21801.96,19975.66,7.20%
2025-03-10,Cycle_3,3928.80,7.71,30291.06,84,1.00%,29992.06,29992.06,10.21%
2025-03-10,Cycle_4,3928.80,10.28,40388.08,84,1.00%,39989.41,39989.41,10.21%
2025-03-11,Cycle_1,3941.42,2.5899999999999994,10208.27,21,1.03%,11316.58,10037.87,2.91%
2025-03-11,Cycle_2,3941.42,5.159999999999999,20337.71,17,0.06%,21801.96,19975.66,7.20%
2025-03-11,Cycle_3,3941.42,7.71,30388.32,85,1.32%,29992.06,29992.06,10.21%
2025-03-11,Cycle_4,3941.42,10.28,40517.75,85,1.32%,39989.41,39989.41,10.21%
2025-03-12,Cycle_1,3927.23,2.5899999999999994,10171.53,22,0.67%,11316.58,10037.87,2.91%
2025-03-12,Cycle_2,3927.23,5.159999999999999,20264.51,18,-0.30%,21801.96,19975.66,7.20%
2025-03-12,Cycle_3,3927.23,7.71,30278.95,86,0.96%,29992.06,29992.06,10.21%
2025-03-12,Cycle_4,3927.23,10.28,40371.94,86,0.96%,39989.41,39989.41,10.21%
2025-03-13,Cycle_1,3911.58,2.5899999999999994,10130.99,23,0.27%,11316.58,10037.87,2.91%
2025-03-13,Cycle_2,3911.58,5.159999999999999,20183.75,19,-0.70%,21801.96,19975.66,7.20%
2025-03-13,Cycle_3,3911.58,7.71,30158.28,87,0.55%,29992.06,29992.06,10.21%
2025-03-13,Cycle_4,3911.58,10.28,40211.04,87,0.55%,39989.41,39989.41,10.21%
2025-03-14,Cycle_1,4006.56,2.5299999999999994,10136.59,0,0.00%,11316.58,9797.48,2.91%
2025-03-14,Cycle_2,4006.56,5.159999999999999,20673.83,20,1.71%,21801.96,19975.66,7.20%
2025-03-14,Cycle_3,4006.56,7.71,30890.55,88,3.00%,29992.06,29992.06,10.21%
2025-03-14,Cycle_4,4006.56,10.28,41187.40,88,3.00%,39989.41,39989.41,10.21%
2025-03-17,Cycle_1,3996.79,2.5299999999999994,10111.87,1,-0.24%,11316.58,9797.48,2.91%
2025-03-17,Cycle_2,3996.79,5.159999999999999,20623.42,21,1.47%,21801.96,19975.66,7.20%
2025-03-17,Cycle_3,3996.79,7.71,30815.23,89,2.74%,29992.06,29992.06,10.21%
2025-03-17,Cycle_4,3996.79,10.28,41086.98,89,2.74%,39989.41,39989.41,10.21%
2025-03-18,Cycle_1,4007.72,2.5299999999999994,10139.54,2,0.03%,11316.58,9797.48,2.91%
2025-03-18,Cycle_2,4007.72,5.159999999999999,20679.85,22,1.74%,21801.96,19975.66,7.20%
2025-03-18,Cycle_3,4007.72,7.71,30899.54,90,3.03%,29992.06,29992.06,10.21%
2025-03-18,Cycle_4,4007.72,10.28,41199.39,90,3.03%,39989.41,39989.41,10.21%
2025-03-19,Cycle_1,4010.17,2.5299999999999994,10145.73,3,0.09%,11316.58,9797.48,2.91%
2025-03-19,Cycle_2,4010.17,5.159999999999999,20692.47,23,1.81%,21801.96,19975.66,7.20%
2025-03-19,Cycle_3,4010.17,7.71,30918.40,91,3.09%,29992.06,29992.06,10.21%
2025-03-19,Cycle_4,4010.17,10.28,41224.53,91,3.09%,39989.41,39989.41,10.21%
2025-03-20,Cycle_1,3974.99,2.5299999999999994,10056.73,4,-0.79%,11316.58,9797.48,2.91%
2025-03-20,Cycle_2,3974.99,5.159999999999999,20510.96,24,0.91%,21801.96,19975.66,7.20%
2025-03-20,Cycle_3,3974.99,7.71,30647.19,92,2.18%,29992.06,29992.06,10.21%
2025-03-20,Cycle_4,3974.99,10.28,40862.92,92,2.18%,39989.41,39989.41,10.21%
2025-03-21,Cycle_1,3914.70,2.559999999999999,10021.62,0,0.00%,11434.02,9914.92,2.91%
2025-03-21,Cycle_2,3914.70,5.159999999999999,20199.83,25,-0.62%,21801.96,19975.66,7.20%
2025-03-21,Cycle_3,3914.70,7.71,30182.30,93,0.63%,29992.06,29992.06,10.21%
2025-03-21,Cycle_4,3914.70,10.28,40243.07,93,0.63%,39989.41,39989.41,10.21%
2025-03-24,Cycle_1,3934.85,2.559999999999999,10073.21,1,0.51%,11434.02,9914.92,2.91%
2025-03-24,Cycle_2,3934.85,5.159999999999999,20303.82,26,-0.11%,21801.96,19975.66,7.20%
2025-03-24,Cycle_3,3934.85,7.71,30337.68,94,1.15%,29992.06,29992.06,10.21%
2025-03-24,Cycle_4,3934.85,10.28,40450.24,94,1.15%,39989.41,39989.41,10.21%
2025-03-25,Cycle_1,3932.30,2.559999999999999,10066.68,2,0.45%,11434.02,9914.92,2.91%
2025-03-25,Cycle_2,3932.30,5.159999999999999,20290.64,27,-0.17%,21801.96,19975.66,7.20%
2025-03-25,Cycle_3,3932.30,7.71,30318.00,95,1.09%,29992.06,29992.06,10.21%
2025-03-25,Cycle_4,3932.30,10.28,40423.99,95,1.09%,39989.41,39989.41,10.21%
2025-03-26,Cycle_1,3919.36,2.559999999999999,10033.55,3,0.12%,11434.02,9914.92,2.91%
2025-03-26,Cycle_2,3919.36,5.159999999999999,20223.88,28,-0.50%,21801.96,19975.66,7.20%
2025-03-26,Cycle_3,3919.36,7.71,30218.24,96,0.75%,29992.06,29992.06,10.21%
2025-03-26,Cycle_4,3919.36,10.28,40290.99,96,0.75%,39989.41,39989.41,10.21%
2025-03-27,Cycle_1,3932.41,2.559999999999999,10066.97,4,0.45%,11434.02,9914.92,2.91%
2025-03-27,Cycle_2,3932.41,5.159999999999999,20291.24,29,-0.17%,21801.96,19975.66,7.20%
2025-03-27,Cycle_3,3932.41,7.71,30318.89,97,1.09%,29992.06,29992.06,10.21%
2025-03-27,Cycle_4,3932.41,10.28,40425.19,97,1.09%,39989.41,39989.41,10.21%
2025-03-28,Cycle_1,3915.17,2.559999999999999,10022.83,5,0.01%,11434.02,9914.92,2.91%
2025-03-28,Cycle_2,3915.17,5.159999999999999,20202.26,30,-0.61%,21801.96,19975.66,7.20%
2025-03-28,Cycle_3,3915.17,7.71,30185.93,98,0.65%,29992.06,29992.06,10.21%
2025-03-28,Cycle_4,3915.17,10.28,40247.91,98,0.65%,39989.41,39989.41,10.21%
2025-03-31,Cycle_1,3887.31,2.559999999999999,9951.50,6,-0.70%,11434.02,9914.92,3.42%
2025-03-31,Cycle_2,3887.31,5.159999999999999,20058.50,31,-1.31%,21801.96,19975.66,7.20%
2025-03-31,Cycle_3,3887.31,7.71,29971.13,99,-0.07%,29992.06,29992.06,10.21%
2025-03-31,Cycle_4,3887.31,10.28,39961.50,99,-0.07%,39989.41,39989.41,10.21%
2025-04-01,Cycle_1,3887.68,2.559999999999999,9952.47,7,-0.69%,11434.02,9914.92,3.42%
2025-04-01,Cycle_2,3887.68,5.159999999999999,20060.45,32,-1.30%,21801.96,19975.66,7.20%
2025-04-01,Cycle_3,3887.68,7.71,29974.04,100,-0.06%,29992.06,29992.06,10.21%
2025-04-01,Cycle_4,3887.68,10.28,39965.39,100,-0.06%,39989.41,39989.41,10.21%
2025-04-02,Cycle_1,3884.39,2.559999999999999,9944.03,8,-0.77%,11434.02,9914.92,3.50%
2025-04-02,Cycle_2,3884.39,5.159999999999999,20043.43,33,-1.39%,21801.96,19975.66,7.20%
2025-04-02,Cycle_3,3884.39,7.71,29948.61,101,-0.14%,29992.06,29992.06,10.21%
2025-04-02,Cycle_4,3884.39,10.28,39931.49,101,-0.14%,39989.41,39989.41,10.21%
2025-04-03,Cycle_1,3861.50,2.559999999999999,9885.45,9,-1.36%,11434.02,9914.92,4.06%
2025-04-03,Cycle_2,3861.50,5.159999999999999,19925.36,34,-1.97%,21801.96,19975.66,7.20%
2025-04-03,Cycle_3,3861.50,7.71,29772.19,102,-0.73%,29992.06,29992.06,10.21%
2025-04-03,Cycle_4,3861.50,10.28,39696.25,102,-0.73%,39989.41,39989.41,10.21%
2025-04-07,Cycle_1,3589.44,2.789999999999999,10014.54,0,0.00%,12259.59,10740.49,4.06%
2025-04-07,Cycle_2,3589.44,5.629999999999999,20208.55,0,0.00%,23488.99,21662.70,7.20%
2025-04-07,Cycle_3,3589.44,7.71,27674.59,103,-7.73%,29992.06,29992.06,13.42%
2025-04-07,Cycle_4,3589.44,10.28,36899.45,103,-7.73%,39989.41,39989.41,13.42%
2025-04-08,Cycle_1,3650.76,2.789999999999999,10185.62,1,1.71%,12259.59,10740.49,4.06%
2025-04-08,Cycle_2,3650.76,5.629999999999999,20553.77,1,1.71%,23488.99,21662.70,7.20%
2025-04-08,Cycle_3,3650.76,7.71,28147.35,104,-6.15%,29992.06,29992.06,13.42%
2025-04-08,Cycle_4,3650.76,10.28,37529.80,104,-6.15%,39989.41,39989.41,13.42%
2025-04-09,Cycle_1,3686.79,2.729999999999999,10064.95,0,0.00%,12259.59,10519.28,4.06%
2025-04-09,Cycle_2,3686.79,5.629999999999999,20756.65,2,2.71%,23488.99,21662.70,7.20%
2025-04-09,Cycle_3,3686.79,7.71,28425.18,105,-5.22%,29992.06,29992.06,13.42%
2025-04-09,Cycle_4,3686.79,10.28,37900.25,105,-5.22%,39989.41,39989.41,13.42%
2025-04-10,Cycle_1,3735.12,2.729999999999999,10196.86,1,1.31%,12259.59,10519.28,4.06%
2025-04-10,Cycle_2,3735.12,5.409999999999999,20206.97,0,0.00%,23488.99,20840.97,7.20%
2025-04-10,Cycle_3,3735.12,7.71,28797.74,106,-3.98%,29992.06,29992.06,13.42%
2025-04-10,Cycle_4,3735.12,10.28,38396.98,106,-3.98%,39989.41,39989.41,13.42%
2025-04-11,Cycle_1,3750.52,2.729999999999999,10238.91,2,1.73%,12259.59,10519.28,4.06%
2025-04-11,Cycle_2,3750.52,5.409999999999999,20290.30,1,0.41%,23488.99,20840.97,7.20%
2025-04-11,Cycle_3,3750.52,7.71,28916.48,107,-3.59%,29992.06,29992.06,13.42%
2025-04-11,Cycle_4,3750.52,10.28,38555.31,107,-3.59%,39989.41,39989.41,13.42%
2025-04-14,Cycle_1,3759.14,2.729999999999999,10262.46,3,1.96%,12259.59,10519.28,4.06%
2025-04-14,Cycle_2,3759.14,5.409999999999999,20336.96,2,0.64%,23488.99,20840.97,7.20%
2025-04-14,Cycle_3,3759.14,7.71,28982.99,108,-3.36%,29992.06,29992.06,13.42%
2025-04-14,Cycle_4,3759.14,10.28,38643.98,108,-3.36%,39989.41,39989.41,13.42%
2025-04-15,Cycle_1,3761.23,2.669999999999999,10042.50,0,0.00%,12259.59,10293.61,4.06%
2025-04-15,Cycle_2,3761.23,5.409999999999999,20348.28,3,0.70%,23488.99,20840.97,7.20%
2025-04-15,Cycle_3,3761.23,7.71,28999.12,109,-3.31%,29992.06,29992.06,13.42%
2025-04-15,Cycle_4,3761.23,10.28,38665.49,109,-3.31%,39989.41,39989.41,13.42%
2025-04-16,Cycle_1,3772.82,2.669999999999999,10073.43,1,0.31%,12259.59,10293.61,4.06%
2025-04-16,Cycle_2,3772.82,5.409999999999999,20410.96,4,1.01%,23488.99,20840.97,7.20%
2025-04-16,Cycle_3,3772.82,7.71,29088.45,110,-3.01%,29992.06,29992.06,13.42%
2025-04-16,Cycle_4,3772.82,10.28,38784.59,110,-3.01%,39989.41,39989.41,13.42%
2025-04-17,Cycle_1,3772.22,2.669999999999999,10071.83,2,0.29%,12259.59,10293.61,4.06%
2025-04-17,Cycle_2,3772.22,5.409999999999999,20407.72,5,0.99%,23488.99,20840.97,7.20%
2025-04-17,Cycle_3,3772.22,7.71,29083.83,111,-3.03%,29992.06,29992.06,13.42%
2025-04-17,Cycle_4,3772.22,10.28,38778.44,111,-3.03%,39989.41,39989.41,13.42%
2025-04-18,Cycle_1,3772.52,2.669999999999999,10072.64,3,0.30%,12259.59,10293.61,4.06%
2025-04-18,Cycle_2,3772.52,5.409999999999999,20409.35,6,1.00%,23488.99,20840.97,7.20%
2025-04-18,Cycle_3,3772.52,7.71,29086.15,112,-3.02%,29992.06,29992.06,13.42%
2025-04-18,Cycle_4,3772.52,10.28,38781.54,112,-3.02%,39989.41,39989.41,13.42%
2025-04-21,Cycle_1,3784.88,2.669999999999999,10105.63,4,0.63%,12259.59,10293.61,4.06%
2025-04-21,Cycle_2,3784.88,5.409999999999999,20476.20,7,1.33%,23488.99,20840.97,7.20%
2025-04-21,Cycle_3,3784.88,7.71,29181.43,113,-2.70%,29992.06,29992.06,13.42%
2025-04-21,Cycle_4,3784.88,10.28,38908.57,113,-2.70%,39989.41,39989.41,13.42%
2025-04-22,Cycle_1,3783.95,2.669999999999999,10103.15,5,0.60%,12259.59,10293.61,4.06%
2025-04-22,Cycle_2,3783.95,5.409999999999999,20471.18,8,1.31%,23488.99,20840.97,7.20%
2025-04-22,Cycle_3,3783.95,7.71,29174.27,114,-2.73%,29992.06,29992.06,13.42%
2025-04-22,Cycle_4,3783.95,10.28,38899.03,114,-2.73%,39989.41,39989.41,13.42%
2025-04-23,Cycle_1,3786.88,2.669999999999999,10110.98,6,0.68%,12259.59,10293.61,4.06%
2025-04-23,Cycle_2,3786.88,5.409999999999999,20487.03,9,1.39%,23488.99,20840.97,7.20%
2025-04-23,Cycle_3,3786.88,7.71,29196.86,115,-2.65%,29992.06,29992.06,13.42%
2025-04-23,Cycle_4,3786.88,10.28,38929.15,115,-2.65%,39989.41,39989.41,13.42%
2025-04-24,Cycle_1,3784.36,2.669999999999999,10104.23,7,0.61%,12259.59,10293.61,4.06%
2025-04-24,Cycle_2,3784.36,5.409999999999999,20473.37,10,1.32%,23488.99,20840.97,7.20%
2025-04-24,Cycle_3,3784.36,7.71,29177.40,116,-2.72%,29992.06,29992.06,13.42%
2025-04-24,Cycle_4,3784.36,10.28,38903.19,116,-2.72%,39989.41,39989.41,13.42%
2025-04-25,Cycle_1,3786.99,2.669999999999999,10111.27,8,0.68%,12259.59,10293.61,4.06%
2025-04-25,Cycle_2,3786.99,5.409999999999999,20487.64,11,1.39%,23488.99,20840.97,7.20%
2025-04-25,Cycle_3,3786.99,7.71,29197.72,117,-2.65%,29992.06,29992.06,13.42%
2025-04-25,Cycle_4,3786.99,10.28,38930.30,117,-2.65%,39989.41,39989.41,13.42%
2025-04-28,Cycle_1,3781.62,2.669999999999999,10096.92,9,0.54%,12259.59,10293.61,4.06%
2025-04-28,Cycle_2,3781.62,5.409999999999999,20458.56,12,1.25%,23488.99,20840.97,7.20%
2025-04-28,Cycle_3,3781.62,7.71,29156.28,118,-2.79%,29992.06,29992.06,13.42%
2025-04-28,Cycle_4,3781.62,10.28,38875.04,118,-2.79%,39989.41,39989.41,13.42%
2025-04-29,Cycle_1,3775.08,2.669999999999999,10079.45,10,0.37%,12259.59,10293.61,4.06%
2025-04-29,Cycle_2,3775.08,5.409999999999999,20423.16,13,1.07%,23488.99,20840.97,7.20%
2025-04-29,Cycle_3,3775.08,7.71,29105.84,119,-2.95%,29992.06,29992.06,13.42%
2025-04-29,Cycle_4,3775.08,10.28,38807.79,119,-2.95%,39989.41,39989.41,13.42%
2025-04-30,Cycle_1,3770.57,2.669999999999999,10067.42,11,0.25%,12259.59,10293.61,4.06%
2025-04-30,Cycle_2,3770.57,5.409999999999999,20398.79,14,0.95%,23488.99,20840.97,7.20%
2025-04-30,Cycle_3,3770.57,7.71,29071.10,120,-3.07%,29992.06,29992.06,13.42%
2025-04-30,Cycle_4,3770.57,10.28,38761.46,120,-3.07%,39989.41,39989.41,13.42%
2025-05-06,Cycle_1,3808.54,2.669999999999999,10168.81,12,1.26%,12259.59,10293.61,4.06%
2025-05-06,Cycle_2,3808.54,5.409999999999999,20604.21,15,1.97%,23488.99,20840.97,7.20%
2025-05-06,Cycle_3,3808.54,7.71,29363.86,121,-2.09%,29992.06,29992.06,13.42%
2025-05-06,Cycle_4,3808.54,10.28,39151.82,121,-2.09%,39989.41,39989.41,13.42%
2025-05-07,Cycle_1,3831.63,2.669999999999999,10230.44,13,1.87%,12259.59,10293.61,4.06%
2025-05-07,Cycle_2,3831.63,5.409999999999999,20729.10,16,2.58%,23488.99,20840.97,7.20%
2025-05-07,Cycle_3,3831.63,7.71,29541.84,122,-1.50%,29992.06,29992.06,13.42%
2025-05-07,Cycle_4,3831.63,10.28,39389.13,122,-1.50%,39989.41,39989.41,13.42%
2025-05-08,Cycle_1,3852.90,2.619999999999999,10094.59,0,0.00%,12259.59,10100.97,4.06%
2025-05-08,Cycle_2,3852.90,5.409999999999999,20844.17,17,3.15%,23488.99,20840.97,7.20%
2025-05-08,Cycle_3,3852.90,7.71,29705.83,123,-0.95%,29992.06,29992.06,13.42%
2025-05-08,Cycle_4,3852.90,10.28,39607.77,123,-0.95%,39989.41,39989.41,13.42%
2025-05-09,Cycle_1,3846.16,2.619999999999999,10076.93,1,-0.17%,12259.59,10100.97,4.06%
2025-05-09,Cycle_2,3846.16,5.409999999999999,20807.71,18,2.97%,23488.99,20840.97,7.20%
2025-05-09,Cycle_3,3846.16,7.71,29653.87,124,-1.13%,29992.06,29992.06,13.42%
2025-05-09,Cycle_4,3846.16,10.28,39538.49,124,-1.13%,39989.41,39989.41,13.42%
2025-05-12,Cycle_1,3890.61,2.619999999999999,10193.40,2,0.98%,12259.59,10100.97,4.06%
2025-05-12,Cycle_2,3890.61,5.219999999999999,20308.98,0,0.00%,23488.99,20101.76,7.20%
2025-05-12,Cycle_3,3890.61,7.71,29996.60,125,0.02%,29992.06,29992.06,13.42%
2025-05-12,Cycle_4,3890.61,10.28,39995.47,125,0.02%,39989.41,39989.41,13.42%
2025-05-13,Cycle_1,3896.26,2.619999999999999,10208.20,3,1.13%,12259.59,10100.97,4.06%
2025-05-13,Cycle_2,3896.26,5.219999999999999,20338.47,1,0.15%,23488.99,20101.76,7.20%
2025-05-13,Cycle_3,3896.26,7.71,30040.15,126,0.16%,29992.06,29992.06,13.42%
2025-05-13,Cycle_4,3896.26,10.28,40053.54,126,0.16%,39989.41,39989.41,13.42%
2025-05-14,Cycle_1,3943.21,2.5499999999999994,10055.19,0,0.00%,12259.59,9824.94,4.06%
2025-05-14,Cycle_2,3943.21,5.219999999999999,20583.56,2,1.35%,23488.99,20101.76,7.20%
2025-05-14,Cycle_3,3943.21,7.71,30402.16,127,1.37%,29992.06,29992.06,13.42%
2025-05-14,Cycle_4,3943.21,10.28,40536.21,127,1.37%,39989.41,39989.41,13.42%
2025-05-15,Cycle_1,3907.20,2.5499999999999994,9963.36,1,-0.91%,12259.59,9824.94,4.06%
2025-05-15,Cycle_2,3907.20,5.219999999999999,20395.58,3,0.43%,23488.99,20101.76,7.20%
2025-05-15,Cycle_3,3907.20,7.71,30124.51,128,0.44%,29992.06,29992.06,13.42%
2025-05-15,Cycle_4,3907.20,10.28,40166.01,128,0.44%,39989.41,39989.41,13.42%
2025-05-16,Cycle_1,3889.09,2.5499999999999994,9917.17,2,-1.37%,12259.59,9824.94,4.06%
2025-05-16,Cycle_2,3889.09,5.219999999999999,20301.03,4,-0.04%,23488.99,20101.76,7.20%
2025-05-16,Cycle_3,3889.09,7.71,29984.85,129,-0.02%,29992.06,29992.06,13.42%
2025-05-16,Cycle_4,3889.09,10.28,39979.80,129,-0.02%,39989.41,39989.41,13.42%
2025-05-19,Cycle_1,3877.15,2.5499999999999994,9886.72,3,-1.68%,12259.59,9824.94,4.06%
2025-05-19,Cycle_2,3877.15,5.219999999999999,20238.70,5,-0.35%,23488.99,20101.76,7.20%
2025-05-19,Cycle_3,3877.15,7.71,29892.79,130,-0.33%,29992.06,29992.06,13.42%
2025-05-19,Cycle_4,3877.15,10.28,39857.05,130,-0.33%,39989.41,39989.41,13.42%
2025-05-20,Cycle_1,3898.17,2.5499999999999994,9940.33,4,-1.14%,12259.59,9824.94,4.06%
2025-05-20,Cycle_2,3898.17,5.219999999999999,20348.45,6,0.19%,23488.99,20101.76,7.20%
2025-05-20,Cycle_3,3898.17,7.71,30054.89,131,0.21%,29992.06,29992.06,13.42%
2025-05-20,Cycle_4,3898.17,10.28,40073.19,131,0.21%,39989.41,39989.41,13.42%
2025-05-21,Cycle_1,3916.38,2.5499999999999994,9986.77,5,-0.68%,12259.59,9824.94,4.06%
2025-05-21,Cycle_2,3916.38,5.219999999999999,20443.51,7,0.66%,23488.99,20101.76,7.20%
2025-05-21,Cycle_3,3916.38,7.71,30195.30,132,0.68%,29992.06,29992.06,13.42%
2025-05-21,Cycle_4,3916.38,10.28,40260.39,132,0.68%,39989.41,39989.41,13.42%
2025-05-22,Cycle_1,3913.87,2.5499999999999994,9980.36,6,-0.74%,12259.59,9824.94,4.06%
2025-05-22,Cycle_2,3913.87,5.219999999999999,20430.38,8,0.60%,23488.99,20101.76,7.20%
2025-05-22,Cycle_3,3913.87,7.71,30175.90,133,0.61%,29992.06,29992.06,13.42%
2025-05-22,Cycle_4,3913.87,10.28,40234.53,133,0.61%,39989.41,39989.41,13.42%
2025-05-23,Cycle_1,3882.27,2.5499999999999994,9899.80,7,-1.55%,12259.59,9824.94,4.06%
